month,race_id,date,venue_slug,race_no,b1,b2,b1_line_pos,b2_line_pos,b1_score,b2_score,pair_score_sum,pair_score_percentile,actual_hit,odds,market_p,odds_source_url,snapshot_kind
2025_02,2420250210020004,2025-02-10,utsunomiya,4,6,4,1,2,77.85,94.5,172.35,0.7142857142857143,0,128.4,0.005800613190407349,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250210020004/?pageType=result,confirmed_final
2025_02,7520250210010005,2025-02-10,matsuyama,5,1,2,2,2,93.11,94.32,187.43,0.23809523809523808,0,33.7,0.02212722589710874,https://keirin.kdreams.jp/matsuyama/racedetail/7520250210010005/?pageType=result,confirmed_final
2025_02,7520250210010005,2025-02-10,matsuyama,5,1,3,2,2,93.11,95.13,188.24,0.09523809523809523,1,14.0,0.05326339376661175,https://keirin.kdreams.jp/matsuyama/racedetail/7520250210010005/?pageType=result,confirmed_final
2025_02,7520250210010005,2025-02-10,matsuyama,5,6,1,3,2,91.33,93.11,184.44,0.8571428571428571,0,201.2,0.00370620036149386,https://keirin.kdreams.jp/matsuyama/racedetail/7520250210010005/?pageType=result,confirmed_final
2025_02,7520250210010005,2025-02-10,matsuyama,5,6,3,3,2,91.33,95.13,186.45999999999998,0.42857142857142855,0,142.1,0.005247625001636626,https://keirin.kdreams.jp/matsuyama/racedetail/7520250210010005/?pageType=result,confirmed_final
2025_02,4220250211010003,2025-02-11,nagoya,3,1,3,1,2,88.37,84.96,173.32999999999998,0.09523809523809523,0,29.9,0.02488092130397838,https://keirin.kdreams.jp/nagoya/racedetail/4220250211010003/?pageType=result,confirmed_final
2025_02,4220250211010003,2025-02-11,nagoya,3,1,4,1,2,88.37,84.51,172.88,0.14285714285714285,0,10.9,0.06825133458614253,https://keirin.kdreams.jp/nagoya/racedetail/4220250211010003/?pageType=result,confirmed_final
2025_02,4220250211010003,2025-02-11,nagoya,3,7,4,1,2,77.86,84.51,162.37,0.9047619047619048,0,512.7,0.0014510231070586181,https://keirin.kdreams.jp/nagoya/racedetail/4220250211010003/?pageType=result,confirmed_final
2025_02,4220250211010003,2025-02-11,nagoya,3,7,5,1,2,77.86,82.59,160.45,0.9523809523809523,0,640.8,0.001160954349233698,https://keirin.kdreams.jp/nagoya/racedetail/4220250211010003/?pageType=result,confirmed_final
2025_02,4220250211020004,2025-02-11,nagoya,4,7,4,1,2,77.86,79.88,157.74,0.9047619047619048,0,314.1,0.002372313022500931,https://keirin.kdreams.jp/nagoya/racedetail/4220250211020004/?pageType=result,confirmed_final
2025_02,4220250211020004,2025-02-11,nagoya,4,7,5,1,2,77.86,79.61,157.47,0.9523809523809523,0,110.8,0.00672512202497782,https://keirin.kdreams.jp/nagoya/racedetail/4220250211020004/?pageType=result,confirmed_final
2025_02,4220250211030007,2025-02-11,nagoya,7,3,4,3,2,88.37,85.7,174.07,0.42857142857142855,0,21.7,0.03444503463651164,https://keirin.kdreams.jp/nagoya/racedetail/4220250211030007/?pageType=result,confirmed_final
2025_02,4220250211030007,2025-02-11,nagoya,7,3,5,3,2,88.37,82.59,170.96,0.6190476190476191,0,60.2,0.012416233415486751,https://keirin.kdreams.jp/nagoya/racedetail/4220250211030007/?pageType=result,confirmed_final
2025_02,4220250211030009,2025-02-11,nagoya,9,4,3,3,2,92.21,95.0,187.20999999999998,0.42857142857142855,0,16.8,0.04455648054618052,https://keirin.kdreams.jp/nagoya/racedetail/4220250211030009/?pageType=result,confirmed_final
2025_02,4220250211030009,2025-02-11,nagoya,9,5,2,3,2,91.0,96.15,187.15,0.47619047619047616,1,7.3,0.102540941530936,https://keirin.kdreams.jp/nagoya/racedetail/4220250211030009/?pageType=result,confirmed_final
2025_02,4320250212020001,2025-02-12,gifu,1,1,3,1,2,82.66,83.4,166.06,0.6666666666666666,0,37.7,0.019792242710860178,https://keirin.kdreams.jp/gifu/racedetail/4320250212020001/?pageType=result,confirmed_final
2025_02,4320250212020001,2025-02-12,gifu,1,1,5,1,2,82.66,87.45,170.11,0.3333333333333333,0,31.4,0.02376329777705187,https://keirin.kdreams.jp/gifu/racedetail/4320250212020001/?pageType=result,confirmed_final
2025_02,7120250212010008,2025-02-12,takamatsu,8,2,1,1,2,89.7,85.0,174.7,0.09523809523809523,0,7.2,0.10368886475542353,https://keirin.kdreams.jp/takamatsu/racedetail/7120250212010008/?pageType=result,confirmed_final
2025_02,7120250212010008,2025-02-12,takamatsu,8,2,3,1,2,89.7,87.66,177.36,0.047619047619047616,0,6.1,0.12238685676049992,https://keirin.kdreams.jp/takamatsu/racedetail/7120250212010008/?pageType=result,confirmed_final
2025_02,7120250212010008,2025-02-12,takamatsu,8,4,3,1,2,83.81,87.66,171.47,0.2857142857142857,0,21.1,0.035381982286210874,https://keirin.kdreams.jp/takamatsu/racedetail/7120250212010008/?pageType=result,confirmed_final
2025_02,7120250212010008,2025-02-12,takamatsu,8,4,7,1,2,83.81,83.32,167.13,0.5714285714285714,0,128.9,0.005791775222956163,https://keirin.kdreams.jp/takamatsu/racedetail/7120250212010008/?pageType=result,confirmed_final
2025_02,7120250212010009,2025-02-12,takamatsu,9,2,3,1,2,80.33,85.24,165.57,0.5714285714285714,0,87.8,0.008512013153810572,https://keirin.kdreams.jp/takamatsu/racedetail/7120250212010009/?pageType=result,confirmed_final
2025_02,7120250212010009,2025-02-12,takamatsu,9,2,5,1,2,80.33,89.76,170.09,0.3333333333333333,0,56.9,0.01313452996317343,https://keirin.kdreams.jp/takamatsu/racedetail/7120250212010009/?pageType=result,confirmed_final
2025_02,7120250212010009,2025-02-12,takamatsu,9,3,5,2,2,85.24,89.76,175.0,0.09523809523809523,0,18.6,0.040180363166912265,https://keirin.kdreams.jp/takamatsu/racedetail/7120250212010009/?pageType=result,confirmed_final
2025_02,7120250212010009,2025-02-12,takamatsu,9,3,6,2,2,85.24,74.31,159.55,0.8571428571428571,0,205.0,0.003645632950753991,https://keirin.kdreams.jp/takamatsu/racedetail/7120250212010009/?pageType=result,confirmed_final
2025_02,2620250213030005,2025-02-13,seibuen,5,6,1,1,2,0.0,74.8,74.8,1.0,0,954.8,0.0007820373071422581,https://keirin.kdreams.jp/seibuen/racedetail/2620250213030005/?pageType=result,confirmed_final
2025_02,2620250213030005,2025-02-13,seibuen,5,6,2,1,2,0.0,86.62,86.62,0.7619047619047619,0,564.2,0.0013234477505484365,https://keirin.kdreams.jp/seibuen/racedetail/2620250213030005/?pageType=result,confirmed_final
2025_02,2620250213030010,2025-02-13,seibuen,10,3,1,1,2,83.95,94.66,178.61,0.23809523809523808,0,102.9,0.007230242502311044,https://keirin.kdreams.jp/seibuen/racedetail/2620250213030010/?pageType=result,confirmed_final
2025_02,2620250213030010,2025-02-13,seibuen,10,3,2,1,2,83.95,88.1,172.05,0.5714285714285714,0,112.1,0.00663685953155938,https://keirin.kdreams.jp/seibuen/racedetail/2620250213030010/?pageType=result,confirmed_final
2025_02,2620250213030010,2025-02-13,seibuen,10,7,1,3,2,86.05,94.66,180.70999999999998,0.14285714285714285,0,63.1,0.011790680720884412,https://keirin.kdreams.jp/seibuen/racedetail/2620250213030010/?pageType=result,confirmed_final
2025_02,2620250213030010,2025-02-13,seibuen,10,7,4,3,2,86.05,85.27,171.32,0.6190476190476191,0,273.0,0.002725245250871086,https://keirin.kdreams.jp/seibuen/racedetail/2620250213030010/?pageType=result,confirmed_final
2025_02,4420250214030009,2025-02-14,ogaki,9,4,1,1,2,90.54,96.64,187.18,0.19047619047619047,0,138.2,0.005416278603724956,https://keirin.kdreams.jp/ogaki/racedetail/4420250214030009/?pageType=result,confirmed_final
2025_02,2720250216010001,2025-02-16,keiokaku,1,5,7,2,2,86.29,80.75,167.04000000000002,0.38095238095238093,0,51.6,0.014269915900119674,https://keirin.kdreams.jp/keiokaku/racedetail/2720250216010001/?pageType=result,confirmed_final
2025_02,8720250216010001,2025-02-16,kumamoto,1,1,2,1,2,89.83,84.48,174.31,0.2857142857142857,0,19.3,0.0385438150911859,https://keirin.kdreams.jp/kumamoto/racedetail/8720250216010001/?pageType=result,confirmed_final
2025_02,8720250216010001,2025-02-16,kumamoto,1,1,3,1,2,89.83,88.85,178.68,0.047619047619047616,0,5.2,0.14305685216536304,https://keirin.kdreams.jp/kumamoto/racedetail/8720250216010001/?pageType=result,confirmed_final
2025_02,2420250217020008,2025-02-17,utsunomiya,8,6,1,2,2,78.84,80.87,159.71,1.0,0,157.2,0.004741972282120138,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250217020008/?pageType=result,confirmed_final
2025_02,2420250217020008,2025-02-17,utsunomiya,8,6,3,2,2,78.84,82.75,161.59,0.8095238095238095,0,137.6,0.005417427636259343,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250217020008/?pageType=result,confirmed_final
2025_02,4720250217020003,2025-02-17,matsusaka,3,3,2,2,2,87.66,93.83,181.49,0.19047619047619047,0,63.8,0.01166943869770139,https://keirin.kdreams.jp/matsusaka/racedetail/4720250217020003/?pageType=result,confirmed_final
2025_02,4720250217020003,2025-02-17,matsusaka,3,3,5,2,2,87.66,89.2,176.86,0.5238095238095238,0,178.1,0.004180293031517959,https://keirin.kdreams.jp/matsusaka/racedetail/4720250217020003/?pageType=result,confirmed_final
2025_02,4720250217020003,2025-02-17,matsusaka,3,4,2,3,2,89.87,93.83,183.7,0.09523809523809523,0,16.7,0.04458144843792507,https://keirin.kdreams.jp/matsusaka/racedetail/4720250217020003/?pageType=result,confirmed_final
2025_02,4720250217020003,2025-02-17,matsusaka,3,4,3,3,2,89.87,87.66,177.53,0.47619047619047616,0,55.9,0.013318608030650242,https://keirin.kdreams.jp/matsusaka/racedetail/4720250217020003/?pageType=result,confirmed_final
2025_02,4720250217030003,2025-02-17,matsusaka,3,2,3,2,2,91.0,87.08,178.07999999999998,0.3333333333333333,0,41.3,0.018000986249602075,https://keirin.kdreams.jp/matsusaka/racedetail/4720250217030003/?pageType=result,confirmed_final
2025_02,4720250217030003,2025-02-17,matsusaka,3,2,5,2,2,91.0,87.66,178.66,0.2857142857142857,1,4.9,0.15172259838950317,https://keirin.kdreams.jp/matsusaka/racedetail/4720250217030003/?pageType=result,confirmed_final
2025_02,4720250217030003,2025-02-17,matsusaka,3,5,2,2,2,87.66,91.0,178.66,0.2857142857142857,0,3.9,0.1906258287457861,https://keirin.kdreams.jp/matsusaka/racedetail/4720250217030003/?pageType=result,confirmed_final
2025_02,4720250217030003,2025-02-17,matsusaka,3,5,3,2,2,87.66,87.08,174.74,0.47619047619047616,0,58.0,0.012817943657044235,https://keirin.kdreams.jp/matsusaka/racedetail/4720250217030003/?pageType=result,confirmed_final
2025_02,5620250218010003,2025-02-18,kishiwada,3,2,1,1,2,81.67,85.81,167.48000000000002,0.38095238095238093,0,113.7,0.006557305380004557,https://keirin.kdreams.jp/kishiwada/racedetail/5620250218010003/?pageType=result,confirmed_final
2025_02,5620250218010003,2025-02-18,kishiwada,3,2,7,1,2,81.67,86.25,167.92000000000002,0.2857142857142857,0,54.0,0.013806770772342929,https://keirin.kdreams.jp/kishiwada/racedetail/5620250218010003/?pageType=result,confirmed_final
2025_02,5620250218010003,2025-02-18,kishiwada,3,5,4,1,2,81.26,79.95,161.21,0.8571428571428571,0,286.7,0.0026005079236362688,https://keirin.kdreams.jp/kishiwada/racedetail/5620250218010003/?pageType=result,confirmed_final
2025_02,5620250218010003,2025-02-18,kishiwada,3,5,7,1,2,81.26,86.25,167.51,0.3333333333333333,0,99.9,0.0074631193364015835,https://keirin.kdreams.jp/kishiwada/racedetail/5620250218010003/?pageType=result,confirmed_final
2025_02,5620250218020003,2025-02-18,kishiwada,3,5,4,1,2,85.56,88.38,173.94,0.7142857142857143,0,123.4,0.006001417887665631,https://keirin.kdreams.jp/kishiwada/racedetail/5620250218020003/?pageType=result,confirmed_final
2025_02,5620250218020003,2025-02-18,kishiwada,3,5,7,1,2,85.56,92.53,178.09,0.42857142857142855,0,51.5,0.01438009645316386,https://keirin.kdreams.jp/kishiwada/racedetail/5620250218020003/?pageType=result,confirmed_final
2025_02,5620250218020003,2025-02-18,kishiwada,3,6,4,3,2,81.67,88.38,170.05,0.8571428571428571,0,262.3,0.002823389124429809,https://keirin.kdreams.jp/kishiwada/racedetail/5620250218020003/?pageType=result,confirmed_final
2025_02,5620250218020003,2025-02-18,kishiwada,3,6,7,3,2,81.67,92.53,174.2,0.6666666666666666,0,932.8,0.0007939268517773788,https://keirin.kdreams.jp/kishiwada/racedetail/5620250218020003/?pageType=result,confirmed_final
2025_02,8120250219010003,2025-02-19,kokura,3,4,1,3,2,81.77,92.38,174.14999999999998,0.23809523809523808,0,200.7,0.003721648337220371,https://keirin.kdreams.jp/kokura/racedetail/8120250219010003/?pageType=result,confirmed_final
2025_02,8120250219020003,2025-02-19,kokura,3,2,1,1,2,95.96,93.46,189.42,0.047619047619047616,0,8.3,0.08816103281046128,https://keirin.kdreams.jp/kokura/racedetail/8120250219020003/?pageType=result,confirmed_final
2025_02,8120250219030004,2025-02-19,kokura,4,1,2,1,2,95.96,85.25,181.20999999999998,0.14285714285714285,0,14.7,0.05078235327865747,https://keirin.kdreams.jp/kokura/racedetail/8120250219030004/?pageType=result,confirmed_final
2025_02,8120250219030004,2025-02-19,kokura,4,1,3,1,2,95.96,81.59,177.55,0.3333333333333333,0,40.9,0.01825184824440745,https://keirin.kdreams.jp/kokura/racedetail/8120250219030004/?pageType=result,confirmed_final
2025_02,3520250220030005,2025-02-20,hiratsuka,5,2,3,1,2,88.18,85.8,173.98000000000002,0.2857142857142857,0,12.2,0.06116660296001664,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250220030005/?pageType=result,confirmed_final
2025_02,3520250220030005,2025-02-20,hiratsuka,5,2,6,1,2,88.18,84.52,172.7,0.47619047619047616,0,27.0,0.02763824281897048,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250220030005/?pageType=result,confirmed_final
2025_02,3520250220030005,2025-02-20,hiratsuka,5,6,1,2,2,84.52,93.11,177.63,0.23809523809523808,0,33.1,0.02254479021487018,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250220030005/?pageType=result,confirmed_final
2025_02,3520250220030005,2025-02-20,hiratsuka,5,6,3,2,2,84.52,85.8,170.32,0.6190476190476191,0,77.1,0.00967876207668227,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250220030005/?pageType=result,confirmed_final
2025_02,3520250220030005,2025-02-20,hiratsuka,5,7,1,1,2,80.5,93.11,173.61,0.3333333333333333,0,40.0,0.018655813902805074,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250220030005/?pageType=result,confirmed_final
2025_02,3520250220030005,2025-02-20,hiratsuka,5,7,3,1,2,80.5,85.8,166.3,0.8571428571428571,0,100.1,0.007454870690431598,https://keirin.kdreams.jp/hiratsuka/racedetail/3520250220030005/?pageType=result,confirmed_final
2025_02,6120250220010009,2025-02-20,tamano,9,1,2,1,2,89.94,84.33,174.26999999999998,0.2857142857142857,0,49.6,0.014970156806382834,https://keirin.kdreams.jp/tamano/racedetail/6120250220010009/?pageType=result,confirmed_final
2025_02,6120250220010009,2025-02-20,tamano,9,1,3,1,2,89.94,80.03,169.97,0.47619047619047616,0,112.5,0.006600175800858566,https://keirin.kdreams.jp/tamano/racedetail/6120250220010009/?pageType=result,confirmed_final
2025_02,6120250220010009,2025-02-20,tamano,9,4,2,2,2,86.6,84.33,170.93,0.42857142857142855,0,96.0,0.007734581016631131,https://keirin.kdreams.jp/tamano/racedetail/6120250220010009/?pageType=result,confirmed_final
2025_02,6120250220010009,2025-02-20,tamano,9,4,3,2,2,86.6,80.03,166.63,0.6190476190476191,0,161.0,0.00461192408445086,https://keirin.kdreams.jp/tamano/racedetail/6120250220010009/?pageType=result,confirmed_final
2025_02,6120250220010009,2025-02-20,tamano,9,6,2,1,2,73.87,84.33,158.2,0.9523809523809523,0,261.6,0.0028383783547270202,https://keirin.kdreams.jp/tamano/racedetail/6120250220010009/?pageType=result,confirmed_final
2025_02,6120250220010009,2025-02-20,tamano,9,6,4,1,2,73.87,86.6,160.47,0.8571428571428571,0,158.6,0.0046817136040138,https://keirin.kdreams.jp/tamano/racedetail/6120250220010009/?pageType=result,confirmed_final
2025_02,2220250222010011,2025-02-22,maebashi,11,4,3,2,2,91.89,81.96,173.85,0.3333333333333333,0,128.6,0.005734447900142383,https://keirin.kdreams.jp/maebashi/racedetail/2220250222010011/?pageType=result,confirmed_final
2025_02,2220250222010012,2025-02-22,maebashi,12,2,3,1,2,93.91,93.24,187.14999999999998,0.5714285714285714,0,54.6,0.013652219822360217,https://keirin.kdreams.jp/maebashi/racedetail/2220250222010012/?pageType=result,confirmed_final
2025_02,2220250222010012,2025-02-22,maebashi,12,4,3,2,2,91.52,93.24,184.76,0.7619047619047619,0,154.0,0.0048403324824731675,https://keirin.kdreams.jp/maebashi/racedetail/2220250222010012/?pageType=result,confirmed_final
2025_02,2220250222010012,2025-02-22,maebashi,12,7,4,1,2,98.7,91.52,190.22,0.23809523809523808,0,13.4,0.055627701664243856,https://keirin.kdreams.jp/maebashi/racedetail/2220250222010012/?pageType=result,confirmed_final
2025_02,2220250222020007,2025-02-22,maebashi,7,3,1,1,2,81.9,91.02,172.92000000000002,0.23809523809523808,0,113.4,0.006539579374742068,https://keirin.kdreams.jp/maebashi/racedetail/2220250222020007/?pageType=result,confirmed_final
2025_02,2220250222020007,2025-02-22,maebashi,7,3,7,1,2,81.9,85.66,167.56,0.6190476190476191,0,94.1,0.00788085335914719,https://keirin.kdreams.jp/maebashi/racedetail/2220250222020007/?pageType=result,confirmed_final
2025_02,2220250222020011,2025-02-22,maebashi,11,1,3,1,2,93.91,91.25,185.16,0.23809523809523808,0,11.3,0.06615564218352675,https://keirin.kdreams.jp/maebashi/racedetail/2220250222020011/?pageType=result,confirmed_final
2025_02,2220250222020011,2025-02-22,maebashi,11,3,4,2,2,91.25,90.0,181.25,0.5238095238095238,0,58.7,0.012735242873489818,https://keirin.kdreams.jp/maebashi/racedetail/2220250222020011/?pageType=result,confirmed_final
2025_02,2220250222030008,2025-02-22,maebashi,8,1,3,1,2,88.6,86.45,175.05,0.6190476190476191,0,78.3,0.009492274847015593,https://keirin.kdreams.jp/maebashi/racedetail/2220250222030008/?pageType=result,confirmed_final
2025_02,2220250222030008,2025-02-22,maebashi,8,1,4,1,2,88.6,88.1,176.7,0.47619047619047616,0,17.2,0.043211925611704706,https://keirin.kdreams.jp/maebashi/racedetail/2220250222030008/?pageType=result,confirmed_final
2025_02,2220250222030008,2025-02-22,maebashi,8,3,4,2,2,86.45,88.1,174.55,0.7142857142857143,0,78.9,0.009420090247418515,https://keirin.kdreams.jp/maebashi/racedetail/2220250222030008/?pageType=result,confirmed_final
2025_02,2220250222030008,2025-02-22,maebashi,8,3,7,2,2,86.45,88.69,175.14,0.5714285714285714,0,93.9,0.007915283498629615,https://keirin.kdreams.jp/maebashi/racedetail/2220250222030008/?pageType=result,confirmed_final
2025_02,3720250222020004,2025-02-22,ito,4,1,3,2,2,94.78,88.77,183.55,0.14285714285714285,0,11.4,0.06466509243098767,https://keirin.kdreams.jp/ito/racedetail/3720250222020004/?pageType=result,confirmed_final
2025_02,3720250222020004,2025-02-22,ito,4,1,7,2,2,94.78,86.62,181.4,0.19047619047619047,0,32.6,0.02261294643292207,https://keirin.kdreams.jp/ito/racedetail/3720250222020004/?pageType=result,confirmed_final
2025_02,3720250222020004,2025-02-22,ito,4,3,1,2,2,88.77,94.78,183.55,0.14285714285714285,0,26.9,0.027404537312760577,https://keirin.kdreams.jp/ito/racedetail/3720250222020004/?pageType=result,confirmed_final
2025_02,3720250222020004,2025-02-22,ito,4,3,7,2,2,88.77,86.62,175.39,0.5238095238095238,0,31.2,0.023627629926707038,https://keirin.kdreams.jp/ito/racedetail/3720250222020004/?pageType=result,confirmed_final
2025_02,3420250223010004,2025-02-23,kawasaki,4,6,2,1,2,79.87,88.4,168.27,0.47619047619047616,0,92.7,0.008059700082366963,https://keirin.kdreams.jp/kawasaki/racedetail/3420250223010004/?pageType=result,confirmed_final
2025_02,3420250223010004,2025-02-23,kawasaki,4,6,7,1,2,79.87,75.47,155.34,1.0,0,204.1,0.0036606281118834764,https://keirin.kdreams.jp/kawasaki/racedetail/3420250223010004/?pageType=result,confirmed_final
2025_02,3420250223010004,2025-02-23,kawasaki,4,7,2,2,2,75.47,88.4,163.87,0.7142857142857143,0,109.7,0.006810703715910825,https://keirin.kdreams.jp/kawasaki/racedetail/3420250223010004/?pageType=result,confirmed_final
2025_02,3420250223010004,2025-02-23,kawasaki,4,7,3,2,2,75.47,85.34,160.81,0.8571428571428571,0,124.4,0.006005901910252552,https://keirin.kdreams.jp/kawasaki/racedetail/3420250223010004/?pageType=result,confirmed_final
2025_02,3420250223030006,2025-02-23,kawasaki,6,1,3,1,2,94.92,85.83,180.75,0.09523809523809523,0,10.6,0.07022149863009501,https://keirin.kdreams.jp/kawasaki/racedetail/3420250223030006/?pageType=result,confirmed_final
2025_02,3420250223030006,2025-02-23,kawasaki,6,1,6,1,2,94.92,80.88,175.8,0.2857142857142857,0,65.7,0.011329495973805281,https://keirin.kdreams.jp/kawasaki/racedetail/3420250223030006/?pageType=result,confirmed_final
2025_02,3420250223030006,2025-02-23,kawasaki,6,2,3,2,2,90.72,85.83,176.55,0.23809523809523808,0,51.0,0.014595056578019747,https://keirin.kdreams.jp/kawasaki/racedetail/3420250223030006/?pageType=result,confirmed_final
2025_02,3420250223030006,2025-02-23,kawasaki,6,2,6,2,2,90.72,80.88,171.6,0.47619047619047616,0,182.5,0.004078618550569902,https://keirin.kdreams.jp/kawasaki/racedetail/3420250223030006/?pageType=result,confirmed_final
2025_02,3420250223030006,2025-02-23,kawasaki,6,3,2,2,2,85.83,90.72,176.55,0.23809523809523808,0,30.5,0.02440484870422974,https://keirin.kdreams.jp/kawasaki/racedetail/3420250223030006/?pageType=result,confirmed_final
2025_02,3420250223030006,2025-02-23,kawasaki,6,3,6,2,2,85.83,80.88,166.70999999999998,0.6666666666666666,0,55.1,0.013509036034101763,https://keirin.kdreams.jp/kawasaki/racedetail/3420250223030006/?pageType=result,confirmed_final
2025_02,3420250223030006,2025-02-23,kawasaki,6,5,3,3,2,82.23,85.83,168.06,0.6190476190476191,0,262.1,0.002839938517661225,https://keirin.kdreams.jp/kawasaki/racedetail/3420250223030006/?pageType=result,confirmed_final
2025_02,3420250223030006,2025-02-23,kawasaki,6,5,6,3,2,82.23,80.88,163.11,0.8571428571428571,0,296.3,0.0025121427117077524,https://keirin.kdreams.jp/kawasaki/racedetail/3420250223030006/?pageType=result,confirmed_final
2025_02,8720250223010001,2025-02-23,kumamoto,1,1,2,2,2,87.42,85.79,173.21,0.047619047619047616,0,24.3,0.03070583881938288,https://keirin.kdreams.jp/kumamoto/racedetail/8720250223010001/?pageType=result,confirmed_final
2025_02,8720250223010001,2025-02-23,kumamoto,1,1,4,2,2,87.42,84.78,172.2,0.14285714285714285,0,38.4,0.01943103862789073,https://keirin.kdreams.jp/kumamoto/racedetail/8720250223010001/?pageType=result,confirmed_final
2025_02,8720250223010001,2025-02-23,kumamoto,1,3,1,1,2,85.65,87.42,173.07,0.09523809523809523,0,29.6,0.02520783389564202,https://keirin.kdreams.jp/kumamoto/racedetail/8720250223010001/?pageType=result,confirmed_final
2025_02,8720250223010001,2025-02-23,kumamoto,1,3,2,1,2,85.65,85.79,171.44,0.19047619047619047,0,29.6,0.02520783389564202,https://keirin.kdreams.jp/kumamoto/racedetail/8720250223010001/?pageType=result,confirmed_final
2025_02,8720250223010001,2025-02-23,kumamoto,1,5,2,1,2,83.88,85.79,169.67000000000002,0.42857142857142855,0,47.2,0.01580830261252127,https://keirin.kdreams.jp/kumamoto/racedetail/8720250223010001/?pageType=result,confirmed_final
2025_02,8720250223010001,2025-02-23,kumamoto,1,5,4,1,2,83.88,84.78,168.66,0.6666666666666666,0,77.6,0.009615359321018093,https://keirin.kdreams.jp/kumamoto/racedetail/8720250223010001/?pageType=result,confirmed_final
2025_02,8720250223030005,2025-02-23,kumamoto,5,3,4,3,2,86.96,85.18,172.14,0.42857142857142855,0,15.0,0.04900113048871832,https://keirin.kdreams.jp/kumamoto/racedetail/8720250223030005/?pageType=result,confirmed_final
2025_02,8720250223030005,2025-02-23,kumamoto,5,3,6,3,2,86.96,83.83,170.79,0.6190476190476191,0,99.5,0.007387105098801756,https://keirin.kdreams.jp/kumamoto/racedetail/8720250223030005/?pageType=result,confirmed_final
2025_02,3120250225010001,2025-02-25,matsudo,1,1,3,2,2,81.73,86.88,168.61,0.23809523809523808,0,46.6,0.015969932545424663,https://keirin.kdreams.jp/matsudo/racedetail/3120250225010001/?pageType=result,confirmed_final
2025_02,3120250225010001,2025-02-25,matsudo,1,1,6,2,2,81.73,78.77,160.5,0.9047619047619048,0,297.9,0.002498149904722354,https://keirin.kdreams.jp/matsudo/racedetail/3120250225010001/?pageType=result,confirmed_final
2025_02,3120250225010001,2025-02-25,matsudo,1,2,1,1,2,80.12,81.73,161.85000000000002,0.8095238095238095,0,115.6,0.006437706372117555,https://keirin.kdreams.jp/matsudo/racedetail/3120250225010001/?pageType=result,confirmed_final
2025_02,3120250225010001,2025-02-25,matsudo,1,2,3,1,2,80.12,86.88,167.0,0.5238095238095238,0,115.6,0.006437706372117555,https://keirin.kdreams.jp/matsudo/racedetail/3120250225010001/?pageType=result,confirmed_final
2025_02,3120250225010001,2025-02-25,matsudo,1,5,1,1,2,86.48,81.73,168.21,0.2857142857142857,0,30.1,0.02472421450554117,https://keirin.kdreams.jp/matsudo/racedetail/3120250225010001/?pageType=result,confirmed_final
2025_02,3120250225010001,2025-02-25,matsudo,1,5,6,1,2,86.48,78.77,165.25,0.7142857142857143,0,131.3,0.005667927316197937,https://keirin.kdreams.jp/matsudo/racedetail/3120250225010001/?pageType=result,confirmed_final
2025_02,3120250225010005,2025-02-25,matsudo,5,2,1,1,2,92.14,91.03,183.17000000000002,0.8095238095238095,0,117.9,0.00632334427439894,https://keirin.kdreams.jp/matsudo/racedetail/3120250225010005/?pageType=result,confirmed_final
2025_02,3120250225010005,2025-02-25,matsudo,5,2,3,1,2,92.14,100.9,193.04000000000002,0.19047619047619047,0,133.4,0.00558862286320566,https://keirin.kdreams.jp/matsudo/racedetail/3120250225010005/?pageType=result,confirmed_final
2025_02,4420250225010008,2025-02-25,ogaki,8,1,2,2,2,83.62,87.88,171.5,0.19047619047619047,0,11.9,0.0627371633932191,https://keirin.kdreams.jp/ogaki/racedetail/4420250225010008/?pageType=result,confirmed_final
2025_02,4420250225010008,2025-02-25,ogaki,8,7,1,1,2,84.48,83.62,168.10000000000002,0.5238095238095238,0,45.4,0.016444322563420866,https://keirin.kdreams.jp/ogaki/racedetail/4420250225010008/?pageType=result,confirmed_final
2025_02,8520250225010002,2025-02-25,sasebo,2,2,1,1,2,79.03,83.54,162.57,0.6666666666666666,0,324.8,0.002300318132854332,https://keirin.kdreams.jp/sasebo/racedetail/8520250225010002/?pageType=result,confirmed_final
2025_02,8520250225010002,2025-02-25,sasebo,2,2,4,1,2,79.03,83.38,162.41,0.7142857142857143,0,448.6,0.001665500065874024,https://keirin.kdreams.jp/sasebo/racedetail/8520250225010002/?pageType=result,confirmed_final
2025_02,8520250225010002,2025-02-25,sasebo,2,3,1,1,2,88.06,83.54,171.60000000000002,0.09523809523809523,0,10.9,0.06854525959184285,https://keirin.kdreams.jp/sasebo/racedetail/8520250225010002/?pageType=result,confirmed_final
2025_02,8520250225010002,2025-02-25,sasebo,2,3,7,1,2,88.06,82.83,170.89,0.19047619047619047,0,35.8,0.020869925406454947,https://keirin.kdreams.jp/sasebo/racedetail/8520250225010002/?pageType=result,confirmed_final
