month,race_id,trio_key,group_score_percentile,role_ok,top3_spread,unordered_role_set,group_market_p,effective_group_odds,entropy_norm,hhi,rank1_conditional_share,rank6_conditional_share,rank1_to_rank6_share_ratio,group_hit,winner_odds_rank,rank1_exact_hit,rank1_posted_odds,rank1_order,rank1_exact_market_p,race_uid
2022_02,8520220206030004,1-2-3,0.2571428571428571,1,1,BANTE+RYO+RYO,0.02311100445412854,43.269430456163505,0.8511557453228598,0.2487048260291902,0.3316517550906391,0.041109333255969854,8.067553735926305,0,,0,97.7,1-2-3,0.007664805189119308,2022_02|8520220206030004
2022_02,2620220207020001,1-3-7,0.4,1,1,BANTE+BANTE+BANTE,0.0029714894273174465,336.5315692550735,0.9788478970176481,0.1795362010349576,0.23229707012902123,0.11725708060611985,1.9810920494373732,0,,0,1084.2,3-1-7,0.000690268287885206,2022_02|2620220207020001
2022_02,2620220207010003,3-4-7,0.22857142857142856,1,1,BANTE+BANTE+RYO,0.0024425900764030763,409.40148314717874,0.9649107952460881,0.18799813811371166,0.2500093174994022,0.09545369960962771,2.6191684400065474,0,,0,1221.8,7-3-4,0.0006106702779323458,2022_02|2620220207010003
2022_02,2220220209020007,2-3-5,0.3142857142857143,1,1,BANTE+RYO+RYO,0.09330328230337416,10.717736560955226,0.8651748172160091,0.2555213037832954,0.39751427913484944,0.057232989583207106,6.945544554455447,0,,0,20.2,3-5-2,0.03708938700574113,2022_02|2220220209020007
2022_02,4420220209010003,1-2-3,0.2857142857142857,1,1,BANTE+BANTE+BANTE,0.004257423366005594,234.8838520464601,0.9889410515966598,0.17355300608650215,0.232628770330574,0.127623431466367,1.8227747652426927,0,,0,756.1,3-2-1,0.0009903991624105346,2022_02|4420220209010003
2022_02,4420220209030011,1-2-5,0.3142857142857143,1,1,BANTE+BANTE+BANTE,0.010483511776177602,95.38788350220277,0.9877575179392546,0.17363317098556372,0.1982383285647689,0.11179972048867014,1.7731558513588457,0,,0,360.6,1-2-5,0.0020782338519985196,2022_02|4420220209030011
2022_02,2820220210010010,1-3-6,0.4,1,1,BANTE+BANTE+RYO,0.0009451852287583129,1057.9936816339132,0.925095470796269,0.2138659755303599,0.3323006845608881,0.0788291566831007,4.215454008936852,0,,0,2372.2,3-1-6,0.000314085698553227,2022_02|2820220210010010
2022_02,3120220212020009,3-4-5,0.37142857142857144,1,1,BANTE+BANTE+BANTE,0.0215156587087093,46.477777582296895,0.7884069456437507,0.2981531125272735,0.4212729363092056,0.032815614432546,12.837575757575756,0,,0,82.5,3-4-5,0.009063964720844697,2022_02|3120220212020009
2022_02,3120220212030009,3-4-5,0.2857142857142857,1,1,BANTE+BANTE+RYO,0.013576814413756147,73.65498043390733,0.953383523225838,0.19432875529776106,0.26987106415565953,0.0896351192267171,3.0107737512242903,0,,0,204.2,4-5-3,0.0036639893536842684,2022_02|3120220212030009
2022_02,7420220213020003,3-4-5,0.37142857142857144,1,1,BANTE+BANTE+BANTE,0.01829603690488955,54.65664532698628,0.880271998676718,0.2516122591155795,0.41734234362701733,0.0771894493020558,5.4067278287461775,0,,0,98.1,4-5-3,0.007635710920973006,2022_02|7420220213020003
2022_02,7320220213020007,2-5-7,0.2571428571428571,1,1,BANTE+RYO+RYO,0.3150312715986952,3.1742880474223427,0.726878070282314,0.34066791210669645,0.49495658212278526,0.019410062044030795,25.5,1,3.0,0,4.8,2-5-7,0.15592680145228505,2022_02|7320220213020007
2022_02,7320220213030009,3-4-7,0.22857142857142856,1,1,BANTE+RYO+RYO,0.04595305978729993,21.761336560147196,0.906832533540147,0.22052067980044576,0.3259019005826511,0.04738492085977358,6.877755511022043,0,,0,49.9,3-4-7,0.014976189522269244,2022_02|7320220213030009
