month,period,race_id,ticket,odds,market_p,actual_hit,return_units,group_score_percentile,trio_mean_delta,unordered_role_set
2024_01,2024_H1,8520240101030007,5-4-2,1448.6,0.0005171896202641412,0,0.0,0.5142857142857142,-0.4647619047618908,BANTE+RYO+RYO
2024_01,2024_H1,8520240101030007,2-4-6,284.0,0.0026380312813895595,0,0.0,0.6285714285714286,-0.8680952380952268,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101030007,2-6-4,209.4,0.0035778456729447707,0,0.0,0.6285714285714286,-0.8680952380952268,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101030007,4-2-6,353.0,0.002122382107406898,0,0.0,0.6285714285714286,-0.8680952380952268,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101030007,4-6-2,256.9,0.0029163132888853057,0,0.0,0.6285714285714286,-0.8680952380952268,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101030007,6-2-4,189.9,0.003945238988492022,0,0.0,0.6285714285714286,-0.8680952380952268,BANTE+BANTE+RYO
2024_01,2024_H1,8520240101030007,6-4-2,288.9,0.0025932879332455348,0,0.0,0.6285714285714286,-0.8680952380952268,BANTE+BANTE+RYO
2024_01,2024_H1,2420240101020011,3-4-6,1579.7,0.00047196670314863365,0,0.0,0.8285714285714286,-3.763333333333321,BANTE+BANTE+BANTE
2024_01,2024_H1,2420240101020011,3-6-4,4617.7,0.00016145825864908862,0,0.0,0.8285714285714286,-3.763333333333321,BANTE+BANTE+BANTE
2024_01,2024_H1,2420240101020011,4-3-6,226.2,0.0032960468654460503,0,0.0,0.8285714285714286,-3.763333333333321,BANTE+BANTE+BANTE
2024_01,2024_H1,2420240101020011,4-6-3,779.6,0.0009563440238120786,0,0.0,0.8285714285714286,-3.763333333333321,BANTE+BANTE+BANTE
2024_01,2024_H1,2420240101020011,6-3-4,2813.9,0.00026495817227474203,0,0.0,0.8285714285714286,-3.763333333333321,BANTE+BANTE+BANTE
2024_01,2024_H1,2420240101020011,6-4-3,2369.6,0.00031463782957625615,0,0.0,0.8285714285714286,-3.763333333333321,BANTE+BANTE+BANTE
2024_01,2024_H1,2420240101020011,4-5-6,238.8,0.003122134844907439,0,0.0,0.6285714285714286,-0.9199999999999875,BANTE+BANTE+RYO
2024_01,2024_H1,2420240101020011,4-6-5,738.0,0.001010251762823708,0,0.0,0.6285714285714286,-0.9199999999999875,BANTE+BANTE+RYO
2024_01,2024_H1,2420240101020011,5-4-6,421.7,0.0017680004765565486,0,0.0,0.6285714285714286,-0.9199999999999875,BANTE+BANTE+RYO
2024_01,2024_H1,2420240101020011,5-6-4,1286.3,0.0005796204625389851,0,0.0,0.6285714285714286,-0.9199999999999875,BANTE+BANTE+RYO
2024_01,2024_H1,2420240101020011,6-4-5,2001.0,0.0003725966021808578,0,0.0,0.6285714285714286,-0.9199999999999875,BANTE+BANTE+RYO
2024_01,2024_H1,2420240101020011,6-5-4,1875.9,0.00039744432057353614,0,0.0,0.6285714285714286,-0.9199999999999875,BANTE+BANTE+RYO
2024_01,2024_H1,8620240103010002,1-6-7,235.8,0.003171810952224291,0,0.0,0.3142857142857143,1.4509523809523681,BANTE+RYO+RYO
2024_01,2024_H1,8620240103010002,1-7-6,137.2,0.005451261097190145,0,0.0,0.3142857142857143,1.4509523809523681,BANTE+RYO+RYO
2024_01,2024_H1,8620240103010002,6-1-7,728.5,0.0010266479375902371,0,0.0,0.3142857142857143,1.4509523809523681,BANTE+RYO+RYO
2024_01,2024_H1,8620240103010002,6-7-1,826.7,0.0009046970152830383,0,0.0,0.3142857142857143,1.4509523809523681,BANTE+RYO+RYO
2024_01,2024_H1,8620240103010002,7-1-6,269.5,0.002775187467660437,0,0.0,0.3142857142857143,1.4509523809523681,BANTE+RYO+RYO
2024_01,2024_H1,8620240103010002,7-6-1,694.1,0.0010775292069363028,0,0.0,0.3142857142857143,1.4509523809523681,BANTE+RYO+RYO
2024_01,2024_H1,8620240103010002,4-6-7,367.9,0.0020329247690526984,0,0.0,0.4857142857142857,0.15761904761903148,BANTE+RYO+RYO
2024_01,2024_H1,8620240103010002,4-7-6,267.5,0.002795936532839207,0,0.0,0.4857142857142857,0.15761904761903148,BANTE+RYO+RYO
2024_01,2024_H1,8620240103010002,6-4-7,845.7,0.0008843715531920159,0,0.0,0.4857142857142857,0.15761904761903148,BANTE+RYO+RYO
2024_01,2024_H1,8620240103010002,6-7-4,886.5,0.000843669512165243,0,0.0,0.4857142857142857,0.15761904761903148,BANTE+RYO+RYO
2024_01,2024_H1,8620240103010002,7-4-6,418.0,0.0017892656041494923,0,0.0,0.4857142857142857,0.15761904761903148,BANTE+RYO+RYO
2024_01,2024_H1,8620240103010002,7-6-4,675.0,0.0011080192926436856,0,0.0,0.4857142857142857,0.15761904761903148,BANTE+RYO+RYO
2024_02,2024_H1,7320240201020002,3-5-6,1079.7,0.0006936248849963688,0,0.0,0.8571428571428571,-1.0299999999999916,BANTE+BANTE+BANTE
2024_02,2024_H1,7320240201020002,3-6-5,1936.7,0.0003866922023703101,0,0.0,0.8571428571428571,-1.0299999999999916,BANTE+BANTE+BANTE
