month,race_id,variant,target,head_bust,result_source,candidate_sets,orders,bets,actual,set_match,bet,bet_hit,stake,pay,reason
2024_10,4720241001030001,BASE,2,1,monthly,4-5-7,5-7-4,5-7-4,5-4-3,0,1,0,100,0,BET
2024_10,4720241001030001,OH_HIGH,2,1,monthly,1-5-7|1-4-5,5-7-1|5-4-1,5-7-1|5-4-1,5-4-3,0,1,0,200,0,BET
2024_10,4720241001030002,BASE,6,1,monthly,1-2-4,4-1-2,,4-7-1,0,0,0,0,0,odds_too_low
2024_10,4720241001030002,OH_HIGH,6,1,monthly,1-2-4,4-1-2,,4-7-1,0,0,0,0,0,odds_too_low
2024_10,4720241001030003,BASE,7,1,monthly,1-4-5,4-5-1,4-5-1,4-2-5,0,1,0,100,0,BET
2024_10,4720241001030003,OH_HIGH,7,1,monthly,1-4-5,4-5-1,4-5-1,4-2-5,0,1,0,100,0,BET
2024_10,4720241001020004,BASE,5,1,monthly,1-2-7,7-2-1,,2-4-7,0,0,0,0,0,odds_too_low
2024_10,4720241001020004,OH_HIGH,5,1,monthly,1-2-7,7-2-1,,2-4-7,0,0,0,0,0,odds_too_low
2024_10,4720241001010005,BASE,4,1,monthly,1-2-7|1-2-6,1-2-7|1-2-6,1-2-7|1-2-6,2-3-5,0,1,0,200,0,BET
2024_10,4720241001010005,OH_HIGH,4,1,monthly,,,,2-3-5,0,0,0,0,0,cannot_compress_third_slot_too_wide
2024_10,4720241001020005,BASE,4,0,monthly,1-5-7,1-5-7,1-5-7,2-4-5,0,1,0,100,0,BET
2024_10,4720241001020005,OH_HIGH,4,0,monthly,1-5-7,1-5-7,1-5-7,2-4-5,0,1,0,100,0,BET
2024_10,2820241001020001,BASE,4,1,monthly,,,,2-6-1,0,0,0,0,0,cannot_compress_third_slot_too_wide
2024_10,2820241001020001,OH_HIGH,4,1,monthly,1-3-7,7-1-3,,2-6-1,0,0,0,0,0,odds_too_low
2024_10,2820241001030001,BASE,7,1,monthly,1-2-5,5-2-1,5-2-1,5-1-3,0,1,0,100,0,BET
2024_10,2820241001030001,OH_HIGH,7,1,monthly,2-3-5|2-4-5,5-2-3|5-2-4,5-2-3|5-2-4,5-1-3,0,1,0,200,0,BET
2024_10,2820241001010002,BASE,5,1,monthly,,,,2-7-4,0,0,0,0,0,cannot_compress_third_slot_too_wide
2024_10,2820241001010002,OH_HIGH,5,1,monthly,2-3-6,3-2-6,3-2-6,2-7-4,0,1,0,100,0,BET
2024_10,2820241001020002,BASE,6,1,monthly,1-2-4,2-4-1,,2-3-5,0,0,0,0,0,odds_too_low
2024_10,2820241001020002,OH_HIGH,6,1,monthly,2-4-5|1-2-4,2-4-5|2-4-1,,2-3-5,0,0,0,0,0,odds_too_low
2024_10,2820241001030002,BASE,6,1,monthly,1-4-7|1-3-4,4-7-1|4-1-3,4-1-3,4-3-1,1,1,0,100,0,BET
2024_10,2820241001030002,OH_HIGH,6,1,monthly,1-2-4,4-1-2,4-1-2,4-3-1,0,1,0,100,0,BET
2024_10,2820241001010003,BASE,7,0,monthly,1-3-4,3-1-4,3-1-4,1-5-7,0,1,0,100,0,BET
2024_10,2820241001010003,OH_HIGH,7,0,monthly,1-3-4,3-1-4,3-1-4,1-5-7,0,1,0,100,0,BET
2024_10,2820241001020003,BASE,7,1,monthly,2-3-4,4-2-3,,1-5-4,0,0,0,0,0,odds_too_low
2024_10,2820241001020003,OH_HIGH,7,1,monthly,,,,1-5-4,0,0,0,0,0,ranking_cycle
2024_10,2820241001030003,BASE,1,1,monthly,2-4-5|2-3-5,2-5-4|2-5-3,2-5-4|2-5-3,2-3-4,0,1,0,200,0,BET
2024_10,2820241001030003,OH_HIGH,1,1,monthly,2-4-5|2-3-5,2-5-4|2-5-3,2-5-4|2-5-3,2-3-4,0,1,0,200,0,BET
2024_10,2820241001020004,BASE,4,1,monthly,1-3-7,1-3-7,,1-6-7,0,0,0,0,0,odds_too_low
2024_10,2820241001020004,OH_HIGH,4,1,monthly,1-3-7|1-2-3,1-3-7|1-3-2,1-3-2,1-6-7,0,1,0,100,0,BET
2024_10,2820241001030008,BASE,3,1,monthly,1-4-5,1-5-4,1-5-4,7-2-1,0,1,0,100,0,BET
2024_10,2820241001030008,OH_HIGH,3,1,monthly,,,,7-2-1,0,0,0,0,0,cannot_compress_multiple_ambiguities
2024_10,1220241003020001,BASE,5,1,monthly,1-2-4,2-1-4,2-1-4,2-1-3,0,1,0,100,0,BET
2024_10,1220241003020001,OH_HIGH,5,1,monthly,1-2-3,2-1-3,,2-1-3,1,0,0,0,0,odds_too_low
2024_10,1220241003010002,BASE,4,0,monthly,1-2-3,1-3-2,,3-4-2,0,0,0,0,0,odds_too_low
2024_10,1220241003010002,OH_HIGH,4,0,monthly,1-2-3,1-3-2,,3-4-2,0,0,0,0,0,odds_too_low
2024_10,1220241003030002,BASE,4,0,monthly,1-3-5,1-3-5,1-3-5,1-4-2,0,1,0,100,0,BET
2024_10,1220241003030002,OH_HIGH,4,0,monthly,1-2-3,1-3-2,1-3-2,1-4-2,0,1,0,100,0,BET
2024_10,1220241003020003,BASE,1,0,monthly,2-4-6,4-2-6,4-2-6,7-3-1,0,1,0,100,0,BET
2024_10,1220241003020003,OH_HIGH,1,0,monthly,,,,7-3-1,0,0,0,0,0,cannot_compress_multiple_ambiguities
2024_10,1220241003030004,BASE,4,0,monthly,1-2-3,3-1-2,3-1-2,2-5-4,0,1,0,100,0,BET
2024_10,1220241003030004,OH_HIGH,4,0,monthly,1-2-3,3-1-2,3-1-2,2-5-4,0,1,0,100,0,BET
2024_10,1220241003010005,BASE,2,0,monthly,1-3-4,1-3-4,1-3-4,1-2-3,0,1,0,100,0,BET
2024_10,1220241003010005,OH_HIGH,2,0,monthly,1-3-5,1-3-5,1-3-5,1-2-3,0,1,0,100,0,BET
2024_10,1220241003010007,BASE,4,0,monthly,2-3-6,3-2-6,3-2-6,3-7-4,0,1,0,100,0,BET
2024_10,1220241003010007,OH_HIGH,4,0,monthly,1-3-5,3-1-5,3-1-5,3-7-4,0,1,0,100,0,BET
2024_10,1220241003020007,BASE,5,1,monthly,1-2-3,2-1-3,,1-2-4,0,0,0,0,0,odds_too_low
2024_10,1220241003020007,OH_HIGH,5,1,monthly,1-2-3,2-1-3,,1-2-4,0,0,0,0,0,odds_too_low
2024_10,1220241003030007,BASE,4,0,monthly,1-2-3,3-1-2,3-1-2,5-1-4,0,1,0,100,0,BET
2024_10,1220241003030007,OH_HIGH,4,0,monthly,1-3-5,3-1-5,3-1-5,5-1-4,0,1,0,100,0,BET
2024_10,4220241003020001,BASE,4,1,monthly,1-2-5,5-2-1,5-2-1,6-5-7,0,1,0,100,0,BET
2024_10,4220241003020001,OH_HIGH,4,1,monthly,1-2-5|2-3-5,5-2-1|5-2-3,5-2-1|5-2-3,6-5-7,0,1,0,200,0,BET
2024_10,4220241003010002,BASE,4,1,monthly,,,,7-1-3,0,0,0,0,0,cannot_compress_multiple_ambiguities
2024_10,4220241003010002,OH_HIGH,4,1,monthly,1-2-3|1-2-5,2-3-1|2-5-1,2-3-1|2-5-1,7-1-3,0,1,0,200,0,BET
2024_10,4220241003030002,BASE,6,1,monthly,,,,5-4-1,0,0,0,0,0,ranking_cycle
2024_10,4220241003030002,OH_HIGH,6,1,monthly,1-3-5,5-1-3,5-1-3,5-4-1,0,1,0,100,0,BET
2024_10,4220241003010003,BASE,2,0,monthly,3-5-7,7-5-3,7-5-3,3-2-7,0,1,0,100,0,BET
2024_10,4220241003010003,OH_HIGH,2,0,monthly,3-5-7,7-5-3,7-5-3,3-2-7,0,1,0,100,0,BET
2024_10,4220241003010004,BASE,7,0,monthly,1-2-4,4-2-1,4-2-1,7-4-1,0,1,0,100,0,BET
2024_10,4220241003010004,OH_HIGH,7,0,monthly,,,,7-4-1,0,0,0,0,0,cannot_compress_third_slot_too_wide
2024_10,4220241003020004,BASE,7,0,monthly,1-4-5,4-5-1,4-5-1,7-4-1,0,1,0,100,0,BET
2024_10,4220241003020004,OH_HIGH,7,0,monthly,1-4-5,4-5-1,4-5-1,7-4-1,0,1,0,100,0,BET
2024_10,4220241003020005,BASE,3,1,monthly,1-4-5,1-5-4,1-5-4,1-4-6,0,1,0,100,0,BET
2024_10,4220241003020005,OH_HIGH,3,1,monthly,1-4-5,1-5-4,1-5-4,1-4-6,0,1,0,100,0,BET
2024_10,4220241003030011,BASE,4,0,monthly,2-3-5,2-5-3,2-5-3,4-7-1,0,1,0,100,0,BET
2024_10,4220241003030011,OH_HIGH,4,0,monthly,1-2-7,2-7-1,2-7-1,4-7-1,0,1,0,100,0,BET
