month,race_id,trio_key,group_score_percentile,role_ok,top3_spread,unordered_role_set,group_market_p,effective_group_odds,entropy_norm,hhi,rank1_conditional_share,rank6_conditional_share,rank1_to_rank6_share_ratio,group_hit,winner_odds_rank,rank1_exact_hit,rank1_posted_odds,rank1_order,rank1_exact_market_p,race_uid,year,half_year,odds_band,score_band
2025_01,2720250111020007,1-3-7,0.3428571428571428,1,0,BANTE+BANTE+BANTE,0.0265247894682256,37.70058198568968,0.9837389639965332,0.1761338010588539,0.2263759078906707,0.1145649363534294,1.9759615384615388,0,,0,124.8,3-1-7,0.006004573297478471,2025_01|2720250111020007,2025,2025_H1,100_TO_200,30_TO_40
2025_01,2720250111010008,2-3-4,0.2571428571428571,1,0,BANTE+BANTE+RYO,0.0034600637589452,289.01201528865266,0.9501324617053196,0.1970261015420005,0.2940636307984587,0.0748402883140822,3.929215632686527,0,,0,731.8,2-3-4,0.0010174789117495884,2025_01|2720250111010008,2025,2025_H1,GE200,20_TO_30
2025_01,2720250111010008,2-3-5,0.2857142857142857,1,0,BANTE+BANTE+BANTE,0.0021542919500666,464.1896377921522,0.903191509045357,0.2273024388284868,0.3555147685466356,0.0571168935569281,6.224336556264143,0,,0,972.2,2-3-5,0.0007658826040098076,2025_01|2720250111010008,2025,2025_H1,GE200,20_TO_30
2025_01,2720250111020008,2-3-4,0.1142857142857142,1,0,BANTE+BANTE+RYO,0.1223973802142268,8.17010950928642,0.848439005427943,0.264992722693291,0.412677663130466,0.0406904024938767,10.141891891891891,0,,0,14.8,2-4-3,0.05051066484009825,2025_01|2720250111020008,2025,2025_H1,LT30,10_TO_20
2025_01,2720250111020008,2-3-5,0.2571428571428571,1,0,BANTE+BANTE+BANTE,0.0133805616199819,74.73527856309424,0.8378679925164408,0.2711756909612071,0.394276241263452,0.0530065876537297,7.438249823570924,0,,0,141.7,2-3-5,0.00527563754152047,2025_01|2720250111020008,2025,2025_H1,100_TO_200,20_TO_30
2025_01,2720250111020009,2-3-4,0.2857142857142857,1,0,BANTE+BANTE+BANTE,0.0579578157132242,17.25392835623772,0.9138744447815816,0.2217566777315191,0.3400393106454382,0.0704936923323876,4.823684210526316,0,,0,38.0,2-3-4,0.019707935701640103,2025_01|2720250111020009,2025,2025_H1,30_TO_50,20_TO_30
2025_01,2720250111020009,2-3-5,0.3714285714285714,1,0,BANTE+BANTE+RYO,0.0776513654558342,12.87807360668718,0.8371370593785344,0.2703021263915041,0.3585282294000012,0.0538793819601119,6.654275092936803,0,,0,26.9,2-3-5,0.02784020656737265,2025_01|2720250111020009,2025,2025_H1,LT30,30_TO_40
2025_01,2720250111030009,2-3-4,0.3142857142857143,1,0,BANTE+BANTE+BANTE,0.0095195885768974,105.04655657355256,0.9713362516227916,0.1839851913973276,0.2632316992050199,0.0894316665293631,2.943383584589615,0,,0,298.5,2-3-4,0.0025058574768293995,2025_01|2720250111030009,2025,2025_H1,GE200,30_TO_40
2025_01,2720250111030009,2-3-5,0.3428571428571428,1,0,BANTE+BANTE+RYO,0.0060100184706514,166.38883971543163,0.951152943112806,0.1972854343456562,0.2855864968826809,0.0943726079325693,3.026158788435061,0,,0,435.8,2-5-3,0.0017163801212335406,2025_01|2720250111030009,2025,2025_H1,GE200,30_TO_40
2025_01,8120250111010006,1-2-3,0.0857142857142857,1,0,BANTE+BANTE+BANTE,0.0369606076157651,27.05583226325155,0.9546306028723672,0.1933116933220286,0.2646855522579767,0.0818526980337546,3.233681462140992,0,,0,76.6,2-3-1,0.009782938838569163,2025_01|8120250111010006,2025,2025_H1,50_TO_100,TOP10
2025_01,8120250111010006,1-2-7,0.1714285714285714,1,0,BANTE+BANTE+RYO,0.0331600752586342,30.15674699772034,0.9539388680978678,0.1962014055996501,0.3053872356349454,0.0892169579036161,3.422972972972973,0,,0,74.0,7-1-2,0.010126663716681045,2025_01|8120250111010006,2025,2025_H1,50_TO_100,10_TO_20
2025_01,8120250111010006,1-3-5,0.2857142857142857,1,0,BANTE+BANTE+RYO,0.0138272451051101,72.32098602421043,0.9971150250164956,0.1683579897475447,0.1883092514917367,0.137342631980035,1.3710910354412789,0,,0,287.8,5-3-1,0.002603798175936063,2025_01|8120250111010006,2025,2025_H1,GE200,20_TO_30
2025_01,8120250111010006,1-5-7,0.3714285714285714,1,0,BANTE+RYO+RYO,0.0124970782993691,80.0187032556627,0.9979022032512844,0.1678856701708662,0.1838818304805556,0.1390627665113849,1.3222937749156698,0,,0,326.1,7-5-1,0.002297985633346819,2025_01|8120250111010006,2025,2025_H1,GE200,30_TO_40
2025_01,8120250111010007,1-2-4,0.2571428571428571,1,0,BANTE+BANTE+BANTE,0.0098585135143127,101.43517058106022,0.951060856512004,0.1955986979854093,0.2816689592897565,0.083332731812689,3.380051909529106,0,,0,269.7,1-4-2,0.0027768372417204578,2025_01|8120250111010007,2025,2025_H1,GE200,20_TO_30
2025_01,8120250111010007,2-4-5,0.3142857142857143,1,0,BANTE+BANTE+RYO,0.0069368201172498,144.15827181582625,0.9675739927230586,0.1857798720549547,0.250085717883491,0.0942076827315035,2.6546212647671994,0,,0,431.7,5-4-2,0.0017347996388510584,2025_01|8120250111010007,2025,2025_H1,GE200,30_TO_40
2025_01,8120250111020007,1-2-4,0.1714285714285714,1,1,BANTE+BANTE+BANTE,0.0111368844556794,89.79171903772747,0.9261808011225918,0.2084551149049438,0.2830010617564724,0.0589007115218446,4.8047138047138045,0,,0,237.6,2-1-4,0.003151750125616423,2025_01|8120250111020007,2025,2025_H1,GE200,10_TO_20
2025_01,8120250111030007,1-2-4,0.1142857142857142,1,1,BANTE+BANTE+RYO,0.0484535656603182,20.63831601187949,0.7940623341949941,0.3074921016113758,0.4811230607944474,0.0358830163836007,13.40809968847352,0,,0,32.1,4-1-2,0.02331212781689702,2025_01|8120250111030007,2025,2025_H1,30_TO_50,10_TO_20
2025_01,8120250111010008,3-5-7,0.1428571428571428,1,0,BANTE+BANTE+BANTE,0.0040775609701703,245.2446468159643,0.9280290481507262,0.2099485506023613,0.3095232647550948,0.074337292074626,4.163768360628059,0,,0,592.3,3-5-7,0.001262099983725063,2025_01|8120250111010008,2025,2025_H1,GE200,10_TO_20
2025_01,8120250111020008,3-5-7,0.2571428571428571,1,0,BANTE+BANTE+BANTE,0.0078613947796374,127.20389040761488,0.9390238613566052,0.2066078623293898,0.3156872301551406,0.0982232039408811,3.2139781384564428,0,,0,301.9,7-5-3,0.0024817419431398128,2025_01|8120250111020008,2025,2025_H1,GE200,20_TO_30
2025_01,8120250111010009,2-4-5,0.2571428571428571,1,0,BANTE+BANTE+BANTE,0.0048891689421837,204.53373811078555,0.9036313492677878,0.2280885630203574,0.3541050504051651,0.0659805928119811,5.366806136680615,0,,0,430.2,2-5-4,0.001731279414711327,2025_01|8120250111010009,2025,2025_H1,GE200,20_TO_30
2025_01,8120250111020009,2-3-4,0.3142857142857143,1,1,BANTE+BANTE+RYO,0.0210617036027185,47.479540062985336,0.9537320791168392,0.1922022364586229,0.2463129904514376,0.0810180958556051,3.0402219140083218,0,,0,144.2,2-4-3,0.0051877711983874105,2025_01|8120250111020009,2025,2025_H1,100_TO_200,30_TO_40
2025_01,8120250111020009,2-4-5,0.0285714285714285,1,1,BANTE+BANTE+BANTE,0.2641581455122258,3.785611070447637,0.7457700402178078,0.3223238023280045,0.4104242151120659,0.0263680361664176,15.56521739130435,1,4.0,0,6.9,5-2-4,0.10841689953731415,2025_01|8120250111020009,2025,2025_H1,LT30,TOP10
2025_01,8120250111030009,2-4-5,0.1142857142857142,1,0,BANTE+BANTE+BANTE,0.0330352779379271,30.27067009634328,0.7355454216157922,0.3404849810750371,0.5048221018195205,0.025045870023974,20.15590200445434,0,,0,44.9,2-4-5,0.016676938442816393,2025_01|8120250111030009,2025,2025_H1,30_TO_50,10_TO_20
2025_01,8120250111010010,1-2-3,0.1428571428571428,1,0,BANTE+BANTE+BANTE,0.0103625694338334,96.50116280379623,0.8429899795248411,0.2626733639019918,0.3759841778952604,0.0436223480883316,8.619072433559147,0,,0,191.9,2-1-3,0.003896162149462405,2025_01|8120250111010010,2025,2025_H1,100_TO_200,10_TO_20
2025_01,8120250111030010,1-2-3,0.4,1,0,BANTE+BANTE+RYO,0.0041828855357805,239.0694154659421,0.9570684799276602,0.1924677229484448,0.2710571531057897,0.0903523843685965,3.0000000000000004,0,,0,660.8,1-2-3,0.001133801045096048,2025_01|8120250111030010,2025,2025_H1,GE200,30_TO_40
2025_01,8120250111010012,2-3-4,0.0857142857142857,1,1,BANTE+BANTE+RYO,0.0113688822144142,87.95939487631726,0.920748572433488,0.219254616743952,0.3481261193987128,0.0810282483735108,4.296354992076068,0,,0,189.3,3-2-4,0.00395780484720506,2025_01|8120250111010012,2025,2025_H1,100_TO_200,TOP10
2025_01,8520250111030003,1-2-7,0.4,1,0,BANTE+BANTE+BANTE,0.0244228426403449,40.94527466463161,0.6387681966323911,0.4486561674052108,0.6404269427151125,0.0228655571121768,28.008368200836824,0,,0,47.8,1-2-7,0.015641046444568367,2025_01|8520250111030003,2025,2025_H1,30_TO_50,30_TO_40
2025_01,8520250111010004,1-2-5,0.0857142857142857,1,0,BANTE+BANTE+BANTE,0.0234653144735075,42.61609198244525,0.8337813418974779,0.2636217211413447,0.3848830799521985,0.0356182265327497,10.805790108564535,0,,0,82.9,2-1-5,0.009031402506610468,2025_01|8520250111010004,2025,2025_H1,50_TO_100,TOP10
2025_01,8520250111010004,1-2-6,0.1142857142857142,1,0,BANTE+BANTE+RYO,0.0153279760923975,65.24018526464079,0.8284779445141572,0.2663825012279868,0.3631638654229294,0.0360085071134419,10.08550185873606,0,,0,134.5,2-1-6,0.0055665670468253246,2025_01|8520250111010004,2025,2025_H1,100_TO_200,10_TO_20
2025_01,8520250111020004,1-2-5,0.1142857142857142,1,0,BANTE+BANTE+RYO,0.0636002604320081,15.723206056192955,0.5679637149441136,0.5070366163271157,0.6888831496277809,0.0167566171531081,41.11111111111111,0,,0,17.1,1-2-5,0.04381314772354887,2025_01|8520250111020004,2025,2025_H1,LT30,10_TO_20
2025_01,8520250111020006,2-3-5,0.2285714285714285,1,0,BANTE+BANTE+BANTE,0.0592208240518203,16.88595212935511,0.9114931999279712,0.2195026910646736,0.3266855912829239,0.0560404804195441,5.829457364341085,0,,0,38.7,2-5-3,0.019346589921630918,2025_01|8520250111020006,2025,2025_H1,30_TO_50,20_TO_30
2025_01,8520250111010007,2-3-4,0.1428571428571428,1,0,BANTE+BANTE+RYO,0.0101008038848932,99.00202116542371,0.8453303321519576,0.2661741096581012,0.3785184001764378,0.061502948166966,6.154475703324809,0,,0,195.5,2-4-3,0.003823340127005722,2025_01|8520250111010007,2025,2025_H1,100_TO_200,10_TO_20
2025_01,8520250111010007,2-3-5,0.2571428571428571,1,0,BANTE+RYO+RYO,0.0090903825286183,110.00637177278291,0.8831074106300316,0.2387303293984484,0.3441845629787589,0.0611434355261938,5.629133528673084,0,,0,238.9,2-5-3,0.0031287693379222345,2025_01|8520250111010007,2025,2025_H1,GE200,20_TO_30
2025_01,8520250111010009,1-3-6,0.2285714285714285,1,1,BANTE+BANTE+RYO,0.02099913975854,47.62099835986443,0.9760173584053418,0.1816351345654353,0.2578799598998347,0.1178685153571238,2.187861271676301,0,,0,138.4,6-1-3,0.00541525731886332,2025_01|8520250111010009,2025,2025_H1,100_TO_200,20_TO_30
2025_01,8520250111020009,1-3-6,0.2571428571428571,1,1,BANTE+BANTE+BANTE,0.0215703963014689,46.359834377818174,0.8795612372254351,0.2464714869136845,0.3821550593639155,0.0666788612418207,5.731277533039648,0,,0,90.8,1-3-6,0.00824323607909103,2025_01|8520250111020009,2025,2025_H1,50_TO_100,20_TO_30
2025_01,2320250112010001,1-2-4,0.3428571428571428,1,0,BANTE+BANTE+RYO,0.0117271367630557,85.27230646361402,0.9759576564934244,0.1818742651891557,0.258584193716856,0.1140690323900156,2.2669096800324016,0,,0,246.9,1-4-2,0.003032452204482058,2025_01|2320250112010001,2025,2025_H1,GE200,30_TO_40
2025_01,2320250112010001,2-4-5,0.1142857142857142,1,0,BANTE+BANTE+BANTE,0.0165069795008495,60.58043507890295,0.9830112063303998,0.176825928401992,0.2273550171768146,0.1195816660342065,1.90125313283208,0,,0,199.5,5-2-4,0.0037529446079529643,2025_01|2320250112010001,2025,2025_H1,100_TO_200,10_TO_20
2025_01,2320250112030001,2-4-5,0.4,1,0,BANTE+BANTE+RYO,0.0124652379326081,80.22309765817431,0.9754341260904588,0.1812641945271615,0.2487086190840964,0.0957333941804419,2.597929606625258,0,,0,241.5,4-5-2,0.0031002121127736574,2025_01|2320250112030001,2025,2025_H1,GE200,30_TO_40
2025_01,2320250112010003,1-2-3,0.0857142857142857,1,0,BANTE+RYO+RYO,0.0471842376656333,21.193518205939988,0.9488216582439898,0.1987025570563811,0.2810998101905006,0.0978040055197053,2.8741134751773054,0,,0,56.4,3-1-2,0.013263480251792992,2025_01|2320250112010003,2025,2025_H1,50_TO_100,TOP10
2025_01,2320250112010003,1-3-7,0.1142857142857142,1,0,BANTE+BANTE+RYO,0.0234930451594109,42.56578886281228,0.8189010791392689,0.2727089353897344,0.3719833668118228,0.0330480292673503,11.25584112149533,0,,0,85.6,3-1-7,0.008739022035059862,2025_01|2320250112010003,2025,2025_H1,50_TO_100,10_TO_20
2025_01,2320250112020003,1-3-7,0.3142857142857143,1,0,BANTE+BANTE+BANTE,0.0708411865715378,14.116082019464292,0.9269792640956752,0.2111837117475483,0.304802918987738,0.0671107949801681,4.541786743515851,0,,0,34.7,7-3-1,0.021592600451559668,2025_01|2320250112020003,2025,2025_H1,30_TO_50,30_TO_40
2025_01,2320250112020003,3-5-7,0.2285714285714285,1,0,BANTE+BANTE+RYO,0.0619268229810313,16.148091438605018,0.9393017134948012,0.2024434061179006,0.2894538574442588,0.0707553873752632,4.090909090909091,0,,0,41.8,7-3-5,0.01792495779112728,2025_01|2320250112020003,2025,2025_H1,30_TO_50,20_TO_30
2025_01,2320250112030003,1-2-3,0.2285714285714285,1,1,BANTE+RYO+RYO,0.0178787338903108,55.932372288506365,0.9413178499043008,0.2027575440820106,0.2990958109545439,0.0884036352631468,3.383297644539615,0,,0,140.1,2-1-3,0.005347454411762997,2025_01|2320250112030003,2025,2025_H1,100_TO_200,20_TO_30
2025_01,2320250112030003,1-2-4,0.2857142857142857,1,1,RYO+RYO+RYO,0.0378074401617542,26.449820345456565,0.966869128958622,0.1858723644264075,0.2396086228582918,0.0925099584985094,2.5900846432889963,0,,0,82.7,4-2-1,0.009058988670955196,2025_01|2320250112030003,2025,2025_H1,50_TO_100,20_TO_30
2025_01,2320250112010004,1-2-7,0.1142857142857142,1,0,BANTE+BANTE+RYO,0.0386407210703712,25.87943424189297,0.9452476375894228,0.1997108651978238,0.2829435261938016,0.0819015539215236,3.4546783625730995,0,,0,68.4,1-7-2,0.010933141874321954,2025_01|2320250112010004,2025,2025_H1,50_TO_100,10_TO_20
2025_01,2320250112020004,1-2-7,0.4,1,0,BANTE+BANTE+RYO,0.0260420371471966,38.399453712001474,0.950147823323352,0.1994048597950826,0.3109090453798424,0.1015146018271635,3.0627027027027025,0,,0,92.5,1-2-7,0.008096704909181289,2025_01|2320250112020004,2025,2025_H1,50_TO_100,30_TO_40
2025_01,2320250112020004,2-4-7,0.3142857142857143,1,0,BANTE+RYO+RYO,0.0125096405879288,79.93834778634246,0.9799489140179264,0.1794856543015319,0.259287320044178,0.1200510170407072,2.159809441316587,0,,0,230.9,4-2-7,0.0032435911827599336,2025_01|2320250112020004,2025,2025_H1,GE200,30_TO_40
2025_01,2320250112030004,1-2-7,0.2285714285714285,1,0,BANTE+BANTE+RYO,0.026312766287212,38.004365982834656,0.8082135470079572,0.2675877687696223,0.317651802347175,0.0268759220871641,11.819196428571429,0,,0,89.6,1-7-2,0.008358297635872876,2025_01|2320250112030004,2025,2025_H1,50_TO_100,20_TO_30
2025_01,2320250112030011,1-5-7,0.1714285714285714,1,1,BANTE+BANTE+RYO,0.0217772762460532,45.91942484915816,0.8044140029601969,0.2921895622794365,0.449980859437229,0.0357328112057003,12.592931937172771,0,,0,76.4,1-5-7,0.009799357481400971,2025_01|2320250112030011,2025,2025_H1,50_TO_100,10_TO_20
2025_01,7520250113030001,2-3-4,0.1,1,1,BANTE+BANTE+RYO,0.0491273723596352,20.355251094634852,0.7541486659803747,0.3233489269167972,0.457043236551378,0.0298326387888988,15.320241691842902,0,,0,33.1,4-2-3,0.02245333326651238,2025_01|7520250113030001,2025,2025_H1,30_TO_50,TOP10
2025_01,7520250113010002,1-2-3,0.2,1,0,BANTE+BANTE+RYO,0.0083778080876796,119.36296338305904,0.8234269358071813,0.2848637450717537,0.432731321779479,0.0509706378104241,8.489815712900096,0,,0,206.2,3-1-2,0.0036253399673964026,2025_01|7520250113010002,2025,2025_H1,GE200,10_TO_20
2025_01,7520250113010002,1-2-5,0.3142857142857143,1,0,BANTE+BANTE+BANTE,0.0057705971650364,173.29229045113522,0.9561504861861958,0.1945481174583256,0.2751567604414648,0.1062531191074816,2.58963466440102,0,,0,470.8,1-5-2,0.0015878188217441167,2025_01|7520250113010002,2025,2025_H1,GE200,30_TO_40
2025_01,7520250113020002,1-2-5,0.0285714285714285,1,1,BANTE+BANTE+RYO,0.1455938013787823,6.86842427720094,0.6884999601934684,0.4039364987736842,0.5979834022347303,0.0266320935226239,22.45348837209302,0,,0,8.6,1-5-2,0.08706267669277182,2025_01|7520250113020002,2025,2025_H1,LT30,TOP10
2025_01,7520250113030002,2-4-5,0.1,1,1,BANTE+BANTE+BANTE,0.6293637313139666,1.588906303692191,0.53171099223409,0.521634195685221,0.697307333091943,0.007866107937998,88.6470588235294,1,1.0,1,1.7,2-4-5,0.4388599450273363,2025_01|7520250113030002,2025,2025_H1,LT30,TOP10
2025_01,7520250113020003,1-2-3,0.1428571428571428,1,1,BANTE+RYO+RYO,0.031198077370361,32.05325726097551,0.9743424941837228,0.1812798085285019,0.2370649744227487,0.0858280268371138,2.762092793682132,0,,0,101.3,2-1-3,0.007395971413843566,2025_01|7520250113020003,2025,2025_H1,100_TO_200,10_TO_20
2025_01,7520250113020003,2-3-5,0.3714285714285714,1,1,BANTE+RYO+RYO,0.0430918591399717,23.206239414080105,0.9847140472150866,0.175619794032917,0.2223323634432582,0.1130454539744004,1.966751918158568,0,,0,78.2,3-5-2,0.009580714887753876,2025_01|7520250113020003,2025,2025_H1,50_TO_100,30_TO_40
2025_01,7520250113030003,1-2-3,0.2,1,1,BANTE+BANTE+RYO,0.0184462003636639,54.21170649158948,0.9600789707034212,0.1887066047681898,0.2484264339237775,0.0753829792985453,3.2955242182709994,0,,0,163.1,3-1-2,0.0045825237757885105,2025_01|7520250113030003,2025,2025_H1,100_TO_200,10_TO_20
2025_01,7520250113030003,1-2-7,0.0285714285714285,1,1,BANTE+RYO+RYO,0.0597271142537678,16.742814590894387,0.9531757666064232,0.1944779831241233,0.273225782144664,0.0866602550015623,3.152838427947599,0,,0,45.8,7-1-2,0.016318987507229415,2025_01|7520250113030003,2025,2025_H1,30_TO_50,TOP10
2025_01,7520250113030003,2-5-7,0.2857142857142857,1,1,BANTE+BANTE+RYO,0.0063108606075719,158.4569937735859,0.9102076027862028,0.2287391041939203,0.3778949672736182,0.08065396536608,4.685386088066368,0,,0,313.4,7-2-5,0.0023848424627667493,2025_01|7520250113030003,2025,2025_H1,GE200,20_TO_30
2025_01,3820250113030005,1-2-7,0.3714285714285714,1,0,BANTE+BANTE+RYO,0.0556302419158097,17.975834106804538,0.7607395502375405,0.3392733479716752,0.527637188754579,0.0313338339851927,16.83921568627451,0,,0,25.5,7-1-2,0.029352584454194978,2025_01|3820250113030005,2025,2025_H1,LT30,30_TO_40
2025_01,3820250113030005,2-5-7,0.1714285714285714,1,0,BANTE+RYO+RYO,0.0163528905375034,61.15126849938946,0.9039881328694676,0.2229717607346924,0.3169748491294447,0.0556623716579007,5.694598337950137,0,,0,144.4,7-2-5,0.005183455010955464,2025_01|3820250113030005,2025,2025_H1,100_TO_200,10_TO_20
2025_01,3820250113020006,1-2-7,0.0571428571428571,1,0,BANTE+BANTE+RYO,0.0321750679811054,31.079965412574825,0.8854317619943638,0.2289290011474956,0.2894965618398598,0.0361477303493162,8.00870646766169,0,,0,80.4,1-2-7,0.009314571557493772,2025_01|3820250113020006,2025,2025_H1,50_TO_100,TOP10
2025_01,3820250113020006,2-4-7,0.1428571428571428,1,0,BANTE+BANTE+RYO,0.018106934142195,55.2274610459688,0.8322558719017299,0.2835292452400045,0.4570097136270792,0.0478641118889603,9.54806629834254,0,,0,90.5,2-4-7,0.00827504478698892,2025_01|3820250113020006,2025,2025_H1,50_TO_100,10_TO_20
2025_01,3820250113010007,2-3-5,0.1142857142857142,1,0,BANTE+BANTE+RYO,0.0092101426512201,108.57595130380814,0.9110000324573024,0.2224793315581525,0.3025692578513139,0.0766839837621656,3.9456643096390014,0,,0,268.7,5-2-3,0.002786706026684398,2025_01|3820250113010007,2025,2025_H1,GE200,10_TO_20
2025_01,3820250113010007,3-5-7,0.0571428571428571,1,0,BANTE+BANTE+BANTE,0.006979652000194,143.2736187953487,0.9716275773803286,0.1853089621176328,0.2812835697054471,0.1155304258945267,2.434714210802308,0,,0,381.4,5-7-3,0.001963261429916332,2025_01|3820250113010007,2025,2025_H1,GE200,TOP10
2025_01,3820250113030007,3-5-7,0.2857142857142857,1,0,BANTE+BANTE+RYO,0.0052542321840341,190.3227655295973,0.8878052659832656,0.2410758297006578,0.3712462464399865,0.0740948849443632,5.010416666666666,0,,0,384.0,3-5-7,0.0019506139762468318,2025_01|3820250113030007,2025,2025_H1,GE200,20_TO_30
2025_01,3820250113030009,1-2-3,0.4,1,0,BANTE+BANTE+RYO,0.0068575384266379,145.82492109931425,0.9567531164917282,0.1932525913821572,0.2658167505588574,0.0990633413132347,2.683300876338851,0,,0,410.8,1-2-3,0.0018228485814013862,2025_01|3820250113030009,2025,2025_H1,GE200,30_TO_40
2025_01,3820250113010010,1-2-3,0.1714285714285714,1,0,BANTE+BANTE+RYO,0.0066085468762065,151.31919599456964,0.9554870390351036,0.1924915268930258,0.2591478653423207,0.0843452957953779,3.072463768115942,0,,0,434.7,1-3-2,0.001712590815983576,2025_01|3820250113010010,2025,2025_H1,GE200,10_TO_20
2025_01,3820250113010010,1-2-7,0.2285714285714285,1,0,BANTE+RYO+RYO,0.0045935555058141,217.696291845018,0.9553859734398572,0.1914758535002844,0.2353912622905146,0.0804062731132265,2.927523602033406,0,,0,688.5,1-2-7,0.0010812828289151243,2025_01|3820250113010010,2025,2025_H1,GE200,20_TO_30
2025_01,3820250113010010,1-3-6,0.4,1,0,BANTE+BANTE+BANTE,0.0044191816724426,226.286238974026,0.9073715877104024,0.2255100659032015,0.3541345046300657,0.0699040557087523,5.066007988227876,0,,0,475.7,1-3-6,0.0015649847124407255,2025_01|3820250113010010,2025,2025_H1,GE200,30_TO_40
2025_01,3820250113020010,1-2-3,0.1142857142857142,1,0,BANTE+BANTE+RYO,0.025822130787821,38.72647103435969,0.9654924960652992,0.1854195739358102,0.23886946512848,0.0724425507534286,3.2973640856672155,0,,0,121.4,2-1-3,0.006168118569764459,2025_01|3820250113020010,2025,2025_H1,100_TO_200,10_TO_20
2025_01,3820250113030010,1-2-3,0.1142857142857142,1,1,BANTE+RYO+RYO,0.0435278519642213,22.97379619885612,0.9417906487812496,0.2019079800656136,0.2989425371853775,0.0831438442389075,3.595486111111111,0,,0,57.6,1-2-3,0.013012326504413833,2025_01|3820250113030010,2025,2025_H1,50_TO_100,10_TO_20
2025_01,3820250113020011,1-2-3,0.1714285714285714,1,0,BANTE+BANTE+BANTE,0.0281426207715745,35.53329336726342,0.9410388334539812,0.2025045990495709,0.2976528403091133,0.0784266546526222,3.7953020134228175,0,,0,89.4,2-1-3,0.0083767310064014,2025_01|3820250113020011,2025,2025_H1,50_TO_100,10_TO_20
2025_01,4320250114010006,1-4-5,0.3428571428571428,1,0,BANTE+BANTE+BANTE,0.0079382686449639,125.97205319253035,0.91411838580346,0.2206082864814894,0.3427665518832793,0.0646006616705837,5.305929428883231,0,,0,274.9,1-4-5,0.002720972971357428,2025_01|4320250114010006,2025,2025_H1,GE200,30_TO_40
2025_01,4320250114010007,1-4-6,0.2571428571428571,1,0,BANTE+BANTE+RYO,0.0239016926909971,41.83804105123743,0.9688428378680012,0.1859747883056974,0.2688148313670213,0.1036844503387187,2.5926243567753,0,,0,116.6,4-1-6,0.00642512949011675,2025_01|4320250114010007,2025,2025_H1,100_TO_200,20_TO_30
2025_01,4320250114030007,1-4-6,0.3142857142857143,1,0,BANTE+BANTE+BANTE,0.0045045721764881,221.99666490406045,0.8184186447440653,0.2839898149002308,0.4312660772348112,0.0396469245007691,10.877667881311815,0,,0,384.2,1-4-6,0.0019426691721750986,2025_01|4320250114030007,2025,2025_H1,GE200,30_TO_40
2025_01,4320250114020009,2-3-5,0.3714285714285714,1,0,BANTE+RYO+RYO,0.005914195059349,169.0847173562891,0.9654616701751438,0.1879749929289526,0.2739683750131236,0.1026206104804836,2.669720767888307,0,,0,458.4,2-3-5,0.0016203024099204896,2025_01|4320250114020009,2025,2025_H1,GE200,30_TO_40
2025_01,4720250114030004,1-4-5,0.1714285714285714,1,0,BANTE+RYO+RYO,0.0551600757315422,18.129054152624533,0.8731408807705365,0.2528442940598958,0.4115233352318048,0.0611448449466436,6.73030303030303,0,,0,33.0,1-4-5,0.02269965833668318,2025_01|4720250114030004,2025,2025_H1,30_TO_50,10_TO_20
2025_01,4720250114010006,2-3-5,0.2285714285714285,1,0,BANTE+BANTE+BANTE,0.0092961236246776,107.57171917823725,0.9089392844023187,0.2268596505240009,0.3657420559333387,0.0748216963970006,4.888181818181818,0,,0,220.0,3-2-5,0.003399983366700066,2025_01|4720250114010006,2025,2025_H1,GE200,20_TO_30
2025_01,4720250114010006,3-4-5,0.2857142857142857,1,0,BANTE+BANTE+RYO,0.0067257903672627,148.68141071827375,0.8910510206213197,0.2374127244122401,0.375974141796888,0.0679745438197662,5.531102096010818,0,,0,295.8,3-4-5,0.0025287232612373695,2025_01|4720250114010006,2025,2025_H1,GE200,20_TO_30
2025_01,4720250114020006,2-3-5,0.2,1,0,BANTE+BANTE+BANTE,0.077503765006593,12.902598988770835,0.9596210745391084,0.1889748452200568,0.2478895926029601,0.0661717598324123,3.746153846153845,0,,0,39.0,2-3-5,0.019212376732679896,2025_01|4720250114020006,2025,2025_H1,30_TO_50,10_TO_20
2025_01,4720250114030006,1-2-5,0.0857142857142857,1,0,BANTE+BANTE+RYO,0.0237336556836072,42.1342591858151,0.863190392040782,0.2490887893782814,0.3729924440396007,0.0492433844659023,7.574468085106383,0,,0,84.6,2-1-5,0.00885247423942301,2025_01|4720250114030006,2025,2025_H1,50_TO_100,TOP10
2025_01,4720250114030006,1-4-5,0.3142857142857143,1,0,BANTE+RYO+RYO,0.0098261132117622,101.76963957660918,0.9926130835934236,0.1710201808067545,0.2055481373652572,0.1245990670835988,1.649676375404531,0,,0,370.8,4-5-1,0.0020197392682178654,2025_01|4720250114030006,2025,2025_H1,GE200,30_TO_40
2025_01,4720250114030006,2-3-5,0.2285714285714285,1,0,BANTE+BANTE+BANTE,0.0150462980138175,66.46153087501432,0.8726678566076563,0.2509377033042853,0.3966081637658922,0.0620937182542658,6.387250996015936,0,,0,125.5,2-3-5,0.00596748462673455,2025_01|4720250114030006,2025,2025_H1,100_TO_200,20_TO_30
