month,race_id,variant,target,head_bust,result_source,candidate_sets,orders,bets,actual,set_match,bet,bet_hit,stake,pay,reason
2025_04,3720250401020007,BASE,4,0.0,monthly,,,,4-1-7,0.0,0,0.0,0,0,ranking_cycle
2025_04,3720250401020007,OH_HIGH,4,0.0,monthly,,,,4-1-7,0.0,0,0.0,0,0,ranking_cycle
2025_04,5620250401010001,BASE,7,0.0,monthly,1-3-4,4-1-3,4-1-3,7-4-1,0.0,1,0.0,100,0,BET
2025_04,5620250401010001,OH_HIGH,7,0.0,monthly,1-4-5,4-1-5,4-1-5,7-4-1,0.0,1,0.0,100,0,BET
2025_04,5620250401020001,BASE,7,0.0,monthly,1-3-4,4-1-3,4-1-3,5-2-7,0.0,1,0.0,100,0,BET
2025_04,5620250401020001,OH_HIGH,7,0.0,monthly,,,,5-2-7,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
2025_04,5620250401020002,BASE,4,0.0,monthly,1-5-7,1-7-5,1-7-5,4-6-7,0.0,1,0.0,100,0,BET
2025_04,5620250401020002,OH_HIGH,4,0.0,monthly,1-3-7,1-7-3,1-7-3,4-6-7,0.0,1,0.0,100,0,BET
2025_04,5620250401030002,BASE,4,0.0,monthly,1-2-6,2-6-1,2-6-1,4-2-6,0.0,1,0.0,100,0,BET
2025_04,5620250401030002,OH_HIGH,4,0.0,monthly,,,,4-2-6,0.0,0,0.0,0,0,ranking_cycle
2025_04,5620250401020003,BASE,4,1.0,monthly,1-2-5,2-1-5,2-1-5,5-2-1,1.0,1,0.0,100,0,BET
2025_04,5620250401020003,OH_HIGH,4,1.0,monthly,1-2-5,2-1-5,2-1-5,5-2-1,1.0,1,0.0,100,0,BET
2025_04,5620250401020005,BASE,7,1.0,monthly,1-3-5,1-3-5,,3-1-6,0.0,0,0.0,0,0,odds_too_low
2025_04,5620250401020005,OH_HIGH,7,1.0,monthly,1-2-3,1-3-2,,3-1-6,0.0,0,0.0,0,0,odds_too_low
2025_04,5620250401030008,BASE,1,1.0,monthly,3-5-6,5-3-6,5-3-6,6-5-2,0.0,1,0.0,100,0,BET
2025_04,5620250401030008,OH_HIGH,1,1.0,monthly,4-5-7,5-4-7,5-4-7,6-5-2,0.0,1,0.0,100,0,BET
2025_04,4220250401010001,BASE,1,1.0,monthly,2-3-5,2-3-5,2-3-5,6-3-7,0.0,1,0.0,100,0,BET
2025_04,4220250401010001,OH_HIGH,1,1.0,monthly,2-3-4,2-3-4,2-3-4,6-3-7,0.0,1,0.0,100,0,BET
2025_04,4220250401020001,BASE,1,1.0,monthly,2-3-5,2-3-5,2-3-5,3-7-5,0.0,1,0.0,100,0,BET
2025_04,4220250401020001,OH_HIGH,1,1.0,monthly,2-3-4,2-3-4,2-3-4,3-7-5,0.0,1,0.0,100,0,BET
2025_04,4220250401030001,BASE,1,0.0,monthly,2-3-5,2-3-5,2-3-5,6-1-3,0.0,1,0.0,100,0,BET
2025_04,4220250401030001,OH_HIGH,1,0.0,monthly,2-3-4,2-3-4,2-3-4,6-1-3,0.0,1,0.0,100,0,BET
2025_04,4220250401020002,BASE,2,1.0,monthly,1-3-4,1-4-3,1-4-3,6-4-3,0.0,1,0.0,100,0,BET
2025_04,4220250401020002,OH_HIGH,2,1.0,monthly,,,,6-4-3,0.0,0,0.0,0,0,cannot_compress_third_slot_too_wide
2025_04,4220250401010003,BASE,3,1.0,monthly,1-2-4,2-1-4,2-1-4,1-5-2,0.0,1,0.0,100,0,BET
2025_04,4220250401010003,OH_HIGH,3,1.0,monthly,1-2-4|1-2-5,2-1-4|2-1-5,2-1-4|2-1-5,1-5-2,1.0,1,0.0,200,0,BET
2025_04,4220250401020003,BASE,3,0.0,monthly,1-2-4|2-4-6,2-1-4|2-4-6,2-1-4|2-4-6,5-6-3,0.0,1,0.0,200,0,BET
2025_04,4220250401020003,OH_HIGH,3,0.0,monthly,2-4-5,2-4-5,2-4-5,5-6-3,0.0,1,0.0,100,0,BET
2025_04,4220250401030003,BASE,3,1.0,monthly,1-2-4,2-1-4,,4-2-5,0.0,0,0.0,0,0,odds_too_low
2025_04,4220250401030003,OH_HIGH,3,1.0,monthly,1-2-4|1-2-5,2-1-4|2-1-5,,4-2-5,0.0,0,0.0,0,0,odds_too_low
2025_04,4220250401010004,BASE,2,,repair_fetched,1-3-6|1-5-6,1-3-6|1-6-5,1-3-6|1-6-5,,,1,,200,0,BET
2025_04,4220250401010004,OH_HIGH,2,,repair_fetched,1-4-6,1-4-6,1-4-6,,,1,,100,0,BET
2025_04,4220250401010006,BASE,2,0.0,monthly,1-3-5,1-3-5,1-3-5,1-2-7,0.0,1,0.0,100,0,BET
2025_04,4220250401010006,OH_HIGH,2,0.0,monthly,1-3-5|1-3-6,1-3-5|1-3-6,1-3-5|1-3-6,1-2-7,0.0,1,0.0,200,0,BET
2025_04,4220250401020006,BASE,2,0.0,monthly,1-3-5|1-4-5,1-3-5|1-5-4,1-3-5|1-5-4,2-5-1,0.0,1,0.0,200,0,BET
2025_04,4220250401020006,OH_HIGH,2,0.0,monthly,1-3-5,1-3-5,1-3-5,2-5-1,0.0,1,0.0,100,0,BET
2025_04,4220250401010007,BASE,6,1.0,monthly,,,,1-3-2,0.0,0,0.0,0,0,cannot_compress_third_slot_too_wide
2025_04,4220250401010007,OH_HIGH,6,1.0,monthly,2-3-4,2-3-4,2-3-4,1-3-2,0.0,1,0.0,100,0,BET
2025_04,4220250401030007,BASE,3,0.0,monthly,,,,5-7-3,0.0,0,0.0,0,0,ranking_cycle
2025_04,4220250401030007,OH_HIGH,3,0.0,monthly,,,,5-7-3,0.0,0,0.0,0,0,ranking_cycle
2025_04,7120250401010001,BASE,1,1.0,monthly,2-3-5,2-3-5,2-3-5,5-3-2,1.0,1,0.0,100,0,BET
2025_04,7120250401010001,OH_HIGH,1,1.0,monthly,2-3-5,2-3-5,2-3-5,5-3-2,1.0,1,0.0,100,0,BET
2025_04,7120250401030001,BASE,6,0.0,monthly,1-2-3,2-1-3,2-1-3,3-2-6,0.0,1,0.0,100,0,BET
2025_04,7120250401030001,OH_HIGH,6,0.0,monthly,1-2-4,2-1-4,2-1-4,3-2-6,0.0,1,0.0,100,0,BET
2025_04,7120250401020002,BASE,2,1.0,monthly,1-4-7,1-4-7,1-4-7,5-1-3,0.0,1,0.0,100,0,BET
2025_04,7120250401020002,OH_HIGH,2,1.0,monthly,,,,5-1-3,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
2025_04,7120250401030002,BASE,3,1.0,monthly,,,,5-1-4,0.0,0,0.0,0,0,ranking_cycle
2025_04,7120250401030002,OH_HIGH,3,1.0,monthly,,,,5-1-4,0.0,0,0.0,0,0,ranking_cycle
2025_04,7120250401020003,BASE,1,0.0,monthly,,,,4-2-1,0.0,0,0.0,0,0,ranking_cycle
2025_04,7120250401020003,OH_HIGH,1,0.0,monthly,,,,4-2-1,0.0,0,0.0,0,0,ranking_cycle
2025_04,7120250401010004,BASE,3,0.0,monthly,1-2-4,1-2-4,1-2-4,3-1-4,0.0,1,0.0,100,0,BET
2025_04,7120250401010004,OH_HIGH,3,0.0,monthly,1-2-4|1-2-5,1-2-4|1-2-5,1-2-4|1-2-5,3-1-4,0.0,1,0.0,200,0,BET
2025_04,7120250401020004,BASE,3,0.0,monthly,1-2-4,1-2-4,,1-6-3,0.0,0,0.0,0,0,odds_too_low
2025_04,7120250401020004,OH_HIGH,3,0.0,monthly,1-2-4,1-2-4,,1-6-3,0.0,0,0.0,0,0,odds_too_low
2025_04,7120250401030004,BASE,3,0.0,monthly,1-2-4,1-2-4,,1-2-3,0.0,0,0.0,0,0,odds_too_low
2025_04,7120250401030004,OH_HIGH,3,0.0,monthly,1-2-4|1-2-5,1-2-4|1-2-5,,1-2-3,0.0,0,0.0,0,0,odds_too_low
2025_04,7120250401010005,BASE,1,0.0,monthly,2-4-5,4-2-5,4-2-5,1-2-5,0.0,1,0.0,100,0,BET
2025_04,7120250401010005,OH_HIGH,1,0.0,monthly,2-3-4,4-2-3,4-2-3,1-2-5,0.0,1,0.0,100,0,BET
2025_04,7120250401020005,BASE,3,0.0,monthly,1-2-4|1-2-5,2-1-4|2-1-5,2-1-4,3-2-1,0.0,1,0.0,100,0,BET
2025_04,7120250401020005,OH_HIGH,3,0.0,monthly,1-2-4|1-2-5,2-1-4|2-1-5,2-1-4,3-2-1,0.0,1,0.0,100,0,BET
