month,race_id,variant,policy,target,head_bust,candidate_sets,actual,set_match,eligible_count,picks,pick_odds,ticket_count,bet,hit,stake,pay
2025_01,3720250101020002,OH_HIGH,MKT2,5,0.0,1-2-3|1-2-4,5-3-2,0.0,12,3-1-2|1-3-2,73.50|103.10,2,1,0,200,0
2025_01,3720250101030002,BASE,MKT1,5,1.0,1-3-4,4-2-1,0.0,6,4-1-3,181.80,1,1,0,100,0
2025_01,3720250101030002,BASE,MKT2,5,1.0,1-3-4,4-2-1,0.0,6,4-1-3|4-3-1,181.80|227.90,2,1,0,200,0
2025_01,3720250101030002,OH_HIGH,MKT1,5,1.0,1-3-4,4-2-1,0.0,6,4-1-3,181.80,1,1,0,100,0
2025_01,3720250101030002,OH_HIGH,MKT2,5,1.0,1-3-4,4-2-1,0.0,6,4-1-3|4-3-1,181.80|227.90,2,1,0,200,0
2025_01,3720250101010003,BASE,MKT1,4,1.0,1-2-5,2-1-6,0.0,6,5-1-2,42.20,1,1,0,100,0
2025_01,3720250101010003,BASE,MKT2,4,1.0,1-2-5,2-1-6,0.0,6,5-1-2|1-5-2,42.20|86.80,2,1,0,200,0
2025_01,3720250101010003,OH_HIGH,MKT1,4,1.0,1-2-5,2-1-6,0.0,6,5-1-2,42.20,1,1,0,100,0
2025_01,3720250101010003,OH_HIGH,MKT2,4,1.0,1-2-5,2-1-6,0.0,6,5-1-2|1-5-2,42.20|86.80,2,1,0,200,0
2025_01,3720250101030004,BASE,MKT1,7,0.0,,2-3-7,0.0,0,,,0,0,0,0,0
2025_01,3720250101030004,BASE,MKT2,7,0.0,,2-3-7,0.0,0,,,0,0,0,0,0
2025_01,3720250101030004,OH_HIGH,MKT1,7,0.0,,2-3-7,0.0,0,,,0,0,0,0,0
2025_01,3720250101030004,OH_HIGH,MKT2,7,0.0,,2-3-7,0.0,0,,,0,0,0,0,0
2025_01,3720250101020005,BASE,MKT1,6,1.0,1-2-7,3-4-2,0.0,5,2-7-1,37.80,1,1,0,100,0
2025_01,3720250101020005,BASE,MKT2,6,1.0,1-2-7,3-4-2,0.0,5,2-7-1|7-1-2,37.80|53.20,2,1,0,200,0
2025_01,3720250101020005,OH_HIGH,MKT1,6,1.0,1-2-7,3-4-2,0.0,5,2-7-1,37.80,1,1,0,100,0
2025_01,3720250101020005,OH_HIGH,MKT2,6,1.0,1-2-7,3-4-2,0.0,5,2-7-1|7-1-2,37.80|53.20,2,1,0,200,0
2025_01,3720250101030010,BASE,MKT1,5,1.0,,6-2-3,0.0,0,,,0,0,0,0,0
2025_01,3720250101030010,BASE,MKT2,5,1.0,,6-2-3,0.0,0,,,0,0,0,0,0
2025_01,3720250101030010,OH_HIGH,MKT1,5,1.0,,6-2-3,0.0,0,,,0,0,0,0,0
2025_01,3720250101030010,OH_HIGH,MKT2,5,1.0,,6-2-3,0.0,0,,,0,0,0,0,0
2025_01,2220250101020001,BASE,MKT1,1,0.0,2-3-4,1-3-5,0.0,6,3-4-2,31.10,1,1,0,100,0
2025_01,2220250101020001,BASE,MKT2,1,0.0,2-3-4,1-3-5,0.0,6,3-4-2|3-2-4,31.10|54.90,2,1,0,200,0
2025_01,2220250101020001,OH_HIGH,MKT1,1,0.0,2-3-4,1-3-5,0.0,6,3-4-2,31.10,1,1,0,100,0
2025_01,2220250101020001,OH_HIGH,MKT2,1,0.0,2-3-4,1-3-5,0.0,6,3-4-2|3-2-4,31.10|54.90,2,1,0,200,0
2025_01,2220250101030001,BASE,MKT1,1,0.0,3-4-5,4-1-5,0.0,1,5-3-4,38.40,1,1,0,100,0
2025_01,2220250101030001,BASE,MKT2,1,0.0,3-4-5,4-1-5,0.0,1,5-3-4,38.40,1,1,0,100,0
2025_01,2220250101030001,OH_HIGH,MKT1,1,0.0,3-4-5,4-1-5,0.0,1,5-3-4,38.40,1,1,0,100,0
2025_01,2220250101030001,OH_HIGH,MKT2,1,0.0,3-4-5,4-1-5,0.0,1,5-3-4,38.40,1,1,0,100,0
2025_01,2220250101010002,BASE,MKT1,3,0.0,2-4-5,3-2-4,0.0,6,4-2-5,36.20,1,1,0,100,0
2025_01,2220250101010002,BASE,MKT2,3,0.0,2-4-5,3-2-4,0.0,6,4-2-5|2-4-5,36.20|40.40,2,1,0,200,0
2025_01,2220250101010002,OH_HIGH,MKT1,3,0.0,2-4-5,3-2-4,0.0,6,4-2-5,36.20,1,1,0,100,0
2025_01,2220250101010002,OH_HIGH,MKT2,3,0.0,2-4-5,3-2-4,0.0,6,4-2-5|2-4-5,36.20|40.40,2,1,0,200,0
2025_01,2220250101030010,BASE,MKT1,7,0.0,1-2-4,7-4-1,0.0,6,1-4-2,65.00,1,1,0,100,0
2025_01,2220250101030010,BASE,MKT2,7,0.0,1-2-4,7-4-1,0.0,6,1-4-2|1-2-4,65.00|73.80,2,1,0,200,0
2025_01,2220250101030010,OH_HIGH,MKT1,7,0.0,1-2-4,7-4-1,0.0,6,1-4-2,65.00,1,1,0,100,0
2025_01,2220250101030010,OH_HIGH,MKT2,7,0.0,1-2-4,7-4-1,0.0,6,1-4-2|1-2-4,65.00|73.80,2,1,0,200,0
2025_01,4420250102010001,BASE,MKT1,2,0.0,1-3-4,1-2-4,0.0,6,1-4-3,163.20,1,1,0,100,0
2025_01,4420250102010001,BASE,MKT2,2,0.0,1-3-4,1-2-4,0.0,6,1-4-3|1-3-4,163.20|279.60,2,1,0,200,0
2025_01,4420250102010001,OH_HIGH,MKT1,2,0.0,1-4-5,1-2-4,0.0,6,1-4-5,142.70,1,1,0,100,0
2025_01,4420250102010001,OH_HIGH,MKT2,2,0.0,1-4-5,1-2-4,0.0,6,1-4-5|1-5-4,142.70|266.70,2,1,0,200,0
2025_01,4420250102020001,BASE,MKT1,2,0.0,1-3-4,1-4-2,0.0,5,1-3-4,44.10,1,1,0,100,0
2025_01,4420250102020001,BASE,MKT2,2,0.0,1-3-4,1-4-2,0.0,5,1-3-4|3-1-4,44.10|73.00,2,1,0,200,0
2025_01,4420250102020001,OH_HIGH,MKT1,2,0.0,1-3-4,1-4-2,0.0,5,1-3-4,44.10,1,1,0,100,0
2025_01,4420250102020001,OH_HIGH,MKT2,2,0.0,1-3-4,1-4-2,0.0,5,1-3-4|3-1-4,44.10|73.00,2,1,0,200,0
2025_01,4420250102030001,BASE,MKT1,2,1.0,1-3-4,5-3-1,0.0,6,1-3-4,85.30,1,1,0,100,0
2025_01,4420250102030001,BASE,MKT2,2,1.0,1-3-4,5-3-1,0.0,6,1-3-4|1-4-3,85.30|85.60,2,1,0,200,0
2025_01,4420250102030001,OH_HIGH,MKT1,2,1.0,1-3-4,5-3-1,0.0,6,1-3-4,85.30,1,1,0,100,0
2025_01,4420250102030001,OH_HIGH,MKT2,2,1.0,1-3-4,5-3-1,0.0,6,1-3-4|1-4-3,85.30|85.60,2,1,0,200,0
2025_01,4420250102010002,BASE,MKT1,3,0.0,1-2-5,1-3-2,0.0,5,1-2-5,33.40,1,1,0,100,0
2025_01,4420250102010002,BASE,MKT2,3,0.0,1-2-5,1-3-2,0.0,5,1-2-5|2-5-1,33.40|37.00,2,1,0,200,0
2025_01,4420250102010002,OH_HIGH,MKT1,3,0.0,1-2-4,1-3-2,0.0,6,2-1-4,34.60,1,1,0,100,0
2025_01,4420250102010002,OH_HIGH,MKT2,3,0.0,1-2-4,1-3-2,0.0,6,2-1-4|1-2-4,34.60|37.20,2,1,0,200,0
2025_01,4420250102030002,BASE,MKT1,3,0.0,1-2-5,3-4-6,0.0,6,1-2-5,39.50,1,1,0,100,0
2025_01,4420250102030002,BASE,MKT2,3,0.0,1-2-5,3-4-6,0.0,6,1-2-5|1-5-2,39.50|78.30,2,1,0,200,0
2025_01,4420250102030002,OH_HIGH,MKT1,3,0.0,1-2-4,3-4-6,0.0,6,1-2-4,48.10,1,1,0,100,0
2025_01,4420250102030002,OH_HIGH,MKT2,3,0.0,1-2-4,3-4-6,0.0,6,1-2-4|2-1-4,48.10|112.10,2,1,0,200,0
2025_01,4420250102010005,BASE,MKT1,1,0.0,2-3-4,2-1-3,0.0,5,2-4-3,34.40,1,1,0,100,0
2025_01,4420250102010005,BASE,MKT2,1,0.0,2-3-4,2-1-3,0.0,5,2-4-3|3-2-4,34.40|196.30,2,1,0,200,0
2025_01,4420250102010005,OH_HIGH,MKT1,1,0.0,2-3-4,2-1-3,0.0,5,2-4-3,34.40,1,1,0,100,0
2025_01,4420250102010005,OH_HIGH,MKT2,1,0.0,2-3-4,2-1-3,0.0,5,2-4-3|3-2-4,34.40|196.30,2,1,0,200,0
2025_01,4420250102010006,BASE,MKT1,2,0.0,1-3-5,2-1-3,0.0,6,1-3-5,138.00,1,1,0,100,0
2025_01,4420250102010006,BASE,MKT2,2,0.0,1-3-5,2-1-3,0.0,6,1-3-5|3-1-5,138.00|328.30,2,1,0,200,0
2025_01,4420250102010006,OH_HIGH,MKT1,2,0.0,1-3-4,2-1-3,0.0,6,1-3-4,97.30,1,1,0,100,0
2025_01,4420250102010006,OH_HIGH,MKT2,2,0.0,1-3-4,2-1-3,0.0,6,1-3-4|1-4-3,97.30|151.80,2,1,0,200,0
2025_01,4420250102030006,BASE,MKT1,2,0.0,1-3-5,2-1-6,0.0,6,1-3-5,78.70,1,1,0,100,0
2025_01,4420250102030006,BASE,MKT2,2,0.0,1-3-5,2-1-6,0.0,6,1-3-5|1-5-3,78.70|214.50,2,1,0,200,0
2025_01,4420250102030006,OH_HIGH,MKT1,2,0.0,1-3-4|1-3-6,2-1-6,0.0,12,1-3-6,48.40,1,1,0,100,0
2025_01,4420250102030006,OH_HIGH,MKT2,2,0.0,1-3-4|1-3-6,2-1-6,0.0,12,1-3-6|1-3-4,48.40|143.80,2,1,0,200,0
2025_01,7420250103010001,BASE,MKT1,7,1.0,2-4-5,5-4-2,1.0,4,5-2-4,33.60,1,1,0,100,0
2025_01,7420250103010001,BASE,MKT2,7,1.0,2-4-5,5-4-2,1.0,4,5-2-4|5-4-2,33.60|52.00,2,1,1,200,5200
2025_01,7420250103010001,OH_HIGH,MKT1,7,1.0,2-4-5,5-4-2,1.0,4,5-2-4,33.60,1,1,0,100,0
2025_01,7420250103010001,OH_HIGH,MKT2,7,1.0,2-4-5,5-4-2,1.0,4,5-2-4|5-4-2,33.60|52.00,2,1,1,200,5200
2025_01,7420250103020001,BASE,MKT1,6,0.0,1-2-5,6-3-4,0.0,6,5-2-1,92.50,1,1,0,100,0
2025_01,7420250103020001,BASE,MKT2,6,0.0,1-2-5,6-3-4,0.0,6,5-2-1|5-1-2,92.50|117.00,2,1,0,200,0
2025_01,7420250103020001,OH_HIGH,MKT1,6,0.0,1-5-7,6-3-4,0.0,6,5-1-7,52.80,1,1,0,100,0
2025_01,7420250103020001,OH_HIGH,MKT2,6,0.0,1-5-7,6-3-4,0.0,6,5-1-7|5-7-1,52.80|57.50,2,1,0,200,0
2025_01,7420250103030001,BASE,MKT1,6,0.0,2-3-5,1-6-2,0.0,6,3-5-2,51.30,1,1,0,100,0
2025_01,7420250103030001,BASE,MKT2,6,0.0,2-3-5,1-6-2,0.0,6,3-5-2|3-2-5,51.30|66.10,2,1,0,200,0
2025_01,7420250103030001,OH_HIGH,MKT1,6,0.0,3-5-7,1-6-2,0.0,6,3-5-7,54.80,1,1,0,100,0
2025_01,7420250103030001,OH_HIGH,MKT2,6,0.0,3-5-7,1-6-2,0.0,6,3-5-7|3-7-5,54.80|62.70,2,1,0,200,0
2025_01,7420250103020002,BASE,MKT1,2,1.0,,5-7-3,0.0,0,,,0,0,0,0,0
2025_01,7420250103020002,BASE,MKT2,2,1.0,,5-7-3,0.0,0,,,0,0,0,0,0
2025_01,7420250103020002,OH_HIGH,MKT1,2,1.0,1-4-7,5-7-3,0.0,6,4-7-1,601.50,1,1,0,100,0
2025_01,7420250103020002,OH_HIGH,MKT2,2,1.0,1-4-7,5-7-3,0.0,6,4-7-1|7-4-1,601.50|678.60,2,1,0,200,0
2025_01,7420250103020003,BASE,MKT1,4,1.0,1-3-7,7-2-1,0.0,2,3-1-7,33.10,1,1,0,100,0
2025_01,7420250103020003,BASE,MKT2,4,1.0,1-3-7,7-2-1,0.0,2,3-1-7|3-7-1,33.10|45.50,2,1,0,200,0
2025_01,7420250103020003,OH_HIGH,MKT1,4,1.0,1-3-7,7-2-1,0.0,2,3-1-7,33.10,1,1,0,100,0
2025_01,7420250103020003,OH_HIGH,MKT2,4,1.0,1-3-7,7-2-1,0.0,2,3-1-7|3-7-1,33.10|45.50,2,1,0,200,0
2025_01,7420250103020004,BASE,MKT1,7,0.0,1-2-4,3-1-7,0.0,6,2-1-4,236.00,1,1,0,100,0
2025_01,7420250103020004,BASE,MKT2,7,0.0,1-2-4,3-1-7,0.0,6,2-1-4|1-2-4,236.00|322.40,2,1,0,200,0
2025_01,7420250103020004,OH_HIGH,MKT1,7,0.0,1-2-5|1-2-4,3-1-7,0.0,12,2-1-5,112.90,1,1,0,100,0
2025_01,7420250103020004,OH_HIGH,MKT2,7,0.0,1-2-5|1-2-4,3-1-7,0.0,12,2-1-5|1-2-5,112.90|165.30,2,1,0,200,0
2025_01,7420250103030004,BASE,MKT1,7,0.0,,7-1-6,0.0,0,,,0,0,0,0,0
2025_01,7420250103030004,BASE,MKT2,7,0.0,,7-1-6,0.0,0,,,0,0,0,0,0
2025_01,7420250103030004,OH_HIGH,MKT1,7,0.0,1-4-5,7-1-6,0.0,6,1-5-4,397.70,1,1,0,100,0
2025_01,7420250103030004,OH_HIGH,MKT2,7,0.0,1-4-5,7-1-6,0.0,6,1-5-4|1-4-5,397.70|504.90,2,1,0,200,0
2025_01,7420250103010005,BASE,MKT1,7,0.0,,7-1-2,0.0,0,,,0,0,0,0,0
2025_01,7420250103010005,BASE,MKT2,7,0.0,,7-1-2,0.0,0,,,0,0,0,0,0
2025_01,7420250103010005,OH_HIGH,MKT1,7,0.0,,7-1-2,0.0,0,,,0,0,0,0,0
2025_01,7420250103010005,OH_HIGH,MKT2,7,0.0,,7-1-2,0.0,0,,,0,0,0,0,0
2025_02,8620250201010001,BASE,MKT1,7,0.0,1-2-5,7-1-5,0.0,5,1-2-5,104.70,1,1,0,100,0
2025_02,8620250201010001,BASE,MKT2,7,0.0,1-2-5,7-1-5,0.0,5,1-2-5|5-1-2,104.70|144.50,2,1,0,200,0
2025_02,8620250201010001,OH_HIGH,MKT1,7,0.0,1-3-5,7-1-5,0.0,4,3-1-5,35.50,1,1,0,100,0
2025_02,8620250201010001,OH_HIGH,MKT2,7,0.0,1-3-5,7-1-5,0.0,4,3-1-5|5-1-3,35.50|67.70,2,1,0,200,0
2025_02,8620250201020001,BASE,MKT1,7,1.0,1-3-5,1-6-5,0.0,6,3-5-1,110.60,1,1,0,100,0
2025_02,8620250201020001,BASE,MKT2,7,1.0,1-3-5,1-6-5,0.0,6,3-5-1|3-1-5,110.60|114.90,2,1,0,200,0
2025_02,8620250201020001,OH_HIGH,MKT1,7,1.0,1-3-5,1-6-5,0.0,6,3-5-1,110.60,1,1,0,100,0
2025_02,8620250201020001,OH_HIGH,MKT2,7,1.0,1-3-5,1-6-5,0.0,6,3-5-1|3-1-5,110.60|114.90,2,1,0,200,0
2025_02,8620250201030001,BASE,MKT1,7,1.0,1-2-5,6-2-4,0.0,6,2-1-5,225.40,1,1,0,100,0
2025_02,8620250201030001,BASE,MKT2,7,1.0,1-2-5,6-2-4,0.0,6,2-1-5|5-1-2,225.40|239.10,2,1,0,200,0
2025_02,8620250201030001,OH_HIGH,MKT1,7,1.0,,6-2-4,0.0,0,,,0,0,0,0,0
2025_02,8620250201030001,OH_HIGH,MKT2,7,1.0,,6-2-4,0.0,0,,,0,0,0,0,0
2025_02,8620250201010002,BASE,MKT1,4,0.0,1-3-7,1-4-7,0.0,6,1-3-7,54.30,1,1,0,100,0
2025_02,8620250201010002,BASE,MKT2,4,0.0,1-3-7,1-4-7,0.0,6,1-3-7|1-7-3,54.30|61.60,2,1,0,200,0
2025_02,8620250201010002,OH_HIGH,MKT1,4,0.0,1-3-5|1-3-7,1-4-7,0.0,11,1-3-5,30.80,1,1,0,100,0
2025_02,8620250201010002,OH_HIGH,MKT2,4,0.0,1-3-5|1-3-7,1-4-7,0.0,11,1-3-5|3-5-1,30.80|34.40,2,1,0,200,0
2025_02,8620250201030002,BASE,MKT1,4,1.0,1-2-7,1-7-3,0.0,4,7-2-1,43.50,1,1,0,100,0
2025_02,8620250201030002,BASE,MKT2,4,1.0,1-2-7,1-7-3,0.0,4,7-2-1|1-2-7,43.50|69.00,2,1,0,200,0
2025_02,8620250201030002,OH_HIGH,MKT1,4,1.0,1-2-7,1-7-3,0.0,4,7-2-1,43.50,1,1,0,100,0
2025_02,8620250201030002,OH_HIGH,MKT2,4,1.0,1-2-7,1-7-3,0.0,4,7-2-1|1-2-7,43.50|69.00,2,1,0,200,0
2025_02,8620250201030003,BASE,MKT1,7,1.0,1-2-5,1-5-2,1.0,2,5-1-2,38.40,1,1,0,100,0
2025_02,8620250201030003,BASE,MKT2,7,1.0,1-2-5,1-5-2,1.0,2,5-1-2|5-2-1,38.40|45.90,2,1,0,200,0
2025_02,8620250201030003,OH_HIGH,MKT1,7,1.0,1-2-5,1-5-2,1.0,2,5-1-2,38.40,1,1,0,100,0
2025_02,8620250201030003,OH_HIGH,MKT2,7,1.0,1-2-5,1-5-2,1.0,2,5-1-2|5-2-1,38.40|45.90,2,1,0,200,0
2025_02,8620250201010004,BASE,MKT1,5,0.0,1-4-7,1-5-7,0.0,5,7-4-1,59.40,1,1,0,100,0
2025_02,8620250201010004,BASE,MKT2,5,0.0,1-4-7,1-5-7,0.0,5,7-4-1|4-7-1,59.40|79.80,2,1,0,200,0
2025_02,8620250201010004,OH_HIGH,MKT1,5,0.0,1-4-7|2-4-7,1-5-7,0.0,11,2-4-7,40.00,1,1,0,100,0
2025_02,8620250201010004,OH_HIGH,MKT2,5,0.0,1-4-7|2-4-7,1-5-7,0.0,11,2-4-7|7-4-1,40.00|59.40,2,1,0,200,0
2025_02,8620250201030004,BASE,MKT1,5,0.0,2-3-7,2-5-6,0.0,4,7-2-3,41.00,1,1,0,100,0
2025_02,8620250201030004,BASE,MKT2,5,0.0,2-3-7,2-5-6,0.0,4,7-2-3|3-2-7,41.00|77.90,2,1,0,200,0
2025_02,8620250201030004,OH_HIGH,MKT1,5,0.0,2-3-7,2-5-6,0.0,4,7-2-3,41.00,1,1,0,100,0
2025_02,8620250201030004,OH_HIGH,MKT2,5,0.0,2-3-7,2-5-6,0.0,4,7-2-3|3-2-7,41.00|77.90,2,1,0,200,0
2025_02,1320250201010001,BASE,MKT1,7,0.0,2-3-5,5-7-2,0.0,6,5-2-3,128.70,1,1,0,100,0
2025_02,1320250201010001,BASE,MKT2,7,0.0,2-3-5,5-7-2,0.0,6,5-2-3|5-3-2,128.70|157.80,2,1,0,200,0
2025_02,1320250201010001,OH_HIGH,MKT1,7,0.0,1-3-5|2-3-5,5-7-2,0.0,12,1-5-3,84.50,1,1,0,100,0
2025_02,1320250201010001,OH_HIGH,MKT2,7,0.0,1-3-5|2-3-5,5-7-2,0.0,12,1-5-3|5-1-3,84.50|118.30,2,1,0,200,0
2025_02,1320250201020001,BASE,MKT1,7,1.0,1-2-4,5-3-4,0.0,6,2-4-1,32.00,1,1,0,100,0
2025_02,1320250201020001,BASE,MKT2,7,1.0,1-2-4,5-3-4,0.0,6,2-4-1|2-1-4,32.00|98.20,2,1,0,200,0
2025_02,1320250201020001,OH_HIGH,MKT1,7,1.0,1-2-4,5-3-4,0.0,6,2-4-1,32.00,1,1,0,100,0
2025_02,1320250201020001,OH_HIGH,MKT2,7,1.0,1-2-4,5-3-4,0.0,6,2-4-1|2-1-4,32.00|98.20,2,1,0,200,0
2025_02,1320250201020002,BASE,MKT1,4,1.0,2-5-7,6-2-3,0.0,6,2-5-7,244.10,1,1,0,100,0
2025_02,1320250201020002,BASE,MKT2,4,1.0,2-5-7,6-2-3,0.0,6,2-5-7|2-7-5,244.10|307.70,2,1,0,200,0
2025_02,1320250201020002,OH_HIGH,MKT1,4,1.0,,6-2-3,0.0,0,,,0,0,0,0,0
2025_02,1320250201020002,OH_HIGH,MKT2,4,1.0,,6-2-3,0.0,0,,,0,0,0,0,0
2025_02,1320250201030002,BASE,MKT1,1,1.0,,3-2-6,0.0,0,,,0,0,0,0,0
2025_02,1320250201030002,BASE,MKT2,1,1.0,,3-2-6,0.0,0,,,0,0,0,0,0
2025_02,1320250201030002,OH_HIGH,MKT1,1,1.0,2-3-4,3-2-6,0.0,6,2-3-4,91.80,1,1,0,100,0
2025_02,1320250201030002,OH_HIGH,MKT2,1,1.0,2-3-4,3-2-6,0.0,6,2-3-4|3-2-4,91.80|94.40,2,1,0,200,0
2025_02,1320250201020004,BASE,MKT1,4,1.0,,7-6-3,0.0,0,,,0,0,0,0,0
2025_02,1320250201020004,BASE,MKT2,4,1.0,,7-6-3,0.0,0,,,0,0,0,0,0
2025_02,1320250201020004,OH_HIGH,MKT1,4,1.0,1-2-7,7-6-3,0.0,4,7-1-2,31.50,1,1,0,100,0
2025_02,1320250201020004,OH_HIGH,MKT2,4,1.0,1-2-7,7-6-3,0.0,4,7-1-2|2-1-7,31.50|35.60,2,1,0,200,0
2025_02,1320250201030004,BASE,MKT1,2,1.0,,5-3-6,0.0,0,,,0,0,0,0,0
2025_02,1320250201030004,BASE,MKT2,2,1.0,,5-3-6,0.0,0,,,0,0,0,0,0
2025_02,1320250201030004,OH_HIGH,MKT1,2,1.0,1-3-5,5-3-6,0.0,3,3-5-1,34.90,1,1,0,100,0
2025_02,1320250201030004,OH_HIGH,MKT2,2,1.0,1-3-5,5-3-6,0.0,3,3-5-1|1-3-5,34.90|44.50,2,1,0,200,0
2025_02,1320250201010005,BASE,MKT1,2,0.0,1-3-7|3-6-7,1-2-6,0.0,12,7-3-1,674.30,1,1,0,100,0
2025_02,1320250201010005,BASE,MKT2,2,0.0,1-3-7|3-6-7,1-2-6,0.0,12,7-3-1|7-1-3,674.30|795.90,2,1,0,200,0
2025_02,1320250201010005,OH_HIGH,MKT1,2,0.0,3-4-7|3-5-7,1-2-6,0.0,12,3-4-7,403.40,1,1,0,100,0
2025_02,1320250201010005,OH_HIGH,MKT2,2,0.0,3-4-7|3-5-7,1-2-6,0.0,12,3-4-7|4-3-7,403.40|495.20,2,1,0,200,0
2025_02,1320250201020005,BASE,MKT1,5,0.0,1-2-3,3-5-1,0.0,6,3-2-1,46.80,1,1,0,100,0
2025_02,1320250201020005,BASE,MKT2,5,0.0,1-2-3,3-5-1,0.0,6,3-2-1|3-1-2,46.80|113.70,2,1,0,200,0
2025_02,1320250201020005,OH_HIGH,MKT1,5,0.0,1-2-3,3-5-1,0.0,6,3-2-1,46.80,1,1,0,100,0
2025_02,1320250201020005,OH_HIGH,MKT2,5,0.0,1-2-3,3-5-1,0.0,6,3-2-1|3-1-2,46.80|113.70,2,1,0,200,0
2025_02,4420250201010008,BASE,MKT1,7,1.0,1-2-3,3-1-4,0.0,4,2-3-1,86.10,1,1,0,100,0
2025_02,4420250201010008,BASE,MKT2,7,1.0,1-2-3,3-1-4,0.0,4,2-3-1|1-3-2,86.10|173.50,2,1,0,200,0
2025_02,4420250201010008,OH_HIGH,MKT1,7,1.0,,3-1-4,0.0,0,,,0,0,0,0,0
2025_02,4420250201010008,OH_HIGH,MKT2,7,1.0,,3-1-4,0.0,0,,,0,0,0,0,0
2025_02,4420250201020008,BASE,MKT1,2,0.0,,2-3-7,0.0,0,,,0,0,0,0,0
2025_02,4420250201020008,BASE,MKT2,2,0.0,,2-3-7,0.0,0,,,0,0,0,0,0
2025_02,4420250201020008,OH_HIGH,MKT1,2,0.0,3-4-7|3-5-7,2-3-7,0.0,12,3-4-7,105.40,1,1,0,100,0
2025_02,4420250201020008,OH_HIGH,MKT2,2,0.0,3-4-7|3-5-7,2-3-7,0.0,12,3-4-7|4-3-7,105.40|132.80,2,1,0,200,0
2025_02,4420250201010009,BASE,MKT1,1,1.0,2-3-7,3-7-2,1.0,6,3-7-2,73.10,1,1,1,100,7310
2025_02,4420250201010009,BASE,MKT2,1,1.0,2-3-7,3-7-2,1.0,6,3-7-2|3-2-7,73.10|100.90,2,1,1,200,7310
2025_02,4420250201010009,OH_HIGH,MKT1,1,1.0,2-3-5|2-3-7,3-7-2,1.0,12,3-7-2,73.10,1,1,1,100,7310
2025_02,4420250201010009,OH_HIGH,MKT2,1,1.0,2-3-5|2-3-7,3-7-2,1.0,12,3-7-2|5-2-3,73.10|76.20,2,1,1,200,7310
2025_02,4420250201020009,BASE,MKT1,5,1.0,2-4-7,2-7-4,1.0,3,7-4-2,63.40,1,1,0,100,0
2025_02,4420250201020009,BASE,MKT2,5,1.0,2-4-7,2-7-4,1.0,3,7-4-2|4-2-7,63.40|144.20,2,1,0,200,0
2025_02,4420250201020009,OH_HIGH,MKT1,5,1.0,1-2-4,2-7-4,0.0,6,2-1-4,72.90,1,1,0,100,0
2025_02,4420250201020009,OH_HIGH,MKT2,5,1.0,1-2-4,2-7-4,0.0,6,2-1-4|2-4-1,72.90|94.10,2,1,0,200,0
2025_02,4420250201030009,BASE,MKT1,5,1.0,2-3-4,3-1-4,0.0,6,2-3-4,151.70,1,1,0,100,0
2025_02,4420250201030009,BASE,MKT2,5,1.0,2-3-4,3-1-4,0.0,6,2-3-4|2-4-3,151.70|155.50,2,1,0,200,0
2025_02,4420250201030009,OH_HIGH,MKT1,5,1.0,2-3-4|1-2-3,3-1-4,0.0,12,2-1-3,40.60,1,1,0,100,0
2025_02,4420250201030009,OH_HIGH,MKT2,5,1.0,2-3-4|1-2-3,3-1-4,0.0,12,2-1-3|1-2-3,40.60|41.30,2,1,0,200,0
2025_02,4420250201010010,BASE,MKT1,4,0.0,2-5-7,7-3-4,0.0,3,5-2-7,39.40,1,1,0,100,0
2025_02,4420250201010010,BASE,MKT2,4,0.0,2-5-7,7-3-4,0.0,3,5-2-7|2-7-5,39.40|75.90,2,1,0,200,0
2025_02,4420250201010010,OH_HIGH,MKT1,4,0.0,2-5-7,7-3-4,0.0,3,5-2-7,39.40,1,1,0,100,0
2025_02,4420250201010010,OH_HIGH,MKT2,4,0.0,2-5-7,7-3-4,0.0,3,5-2-7|2-7-5,39.40|75.90,2,1,0,200,0
2025_02,4420250201020011,BASE,MKT1,1,0.0,2-3-7,3-1-7,0.0,6,2-7-3,41.30,1,1,0,100,0
2025_02,4420250201020011,BASE,MKT2,1,0.0,2-3-7,3-1-7,0.0,6,2-7-3|7-2-3,41.30|64.00,2,1,0,200,0
2025_02,4420250201020011,OH_HIGH,MKT1,1,0.0,2-3-7,3-1-7,0.0,6,2-7-3,41.30,1,1,0,100,0
2025_02,4420250201020011,OH_HIGH,MKT2,1,0.0,2-3-7,3-1-7,0.0,6,2-7-3|7-2-3,41.30|64.00,2,1,0,200,0
2025_02,4420250201010012,BASE,MKT1,4,0.0,2-5-7,4-2-7,0.0,6,2-7-5,192.00,1,1,0,100,0
2025_02,4420250201010012,BASE,MKT2,4,0.0,2-5-7,4-2-7,0.0,6,2-7-5|5-2-7,192.00|229.90,2,1,0,200,0
2025_02,4420250201010012,OH_HIGH,MKT1,4,0.0,,4-2-7,0.0,0,,,0,0,0,0,0
2025_02,4420250201010012,OH_HIGH,MKT2,4,0.0,,4-2-7,0.0,0,,,0,0,0,0,0
2025_02,4420250201020012,BASE,MKT1,3,1.0,2-5-7,5-2-1,0.0,3,7-5-2,36.90,1,1,0,100,0
2025_02,4420250201020012,BASE,MKT2,3,1.0,2-5-7,5-2-1,0.0,3,7-5-2|7-2-5,36.90|91.20,2,1,0,200,0
