month,race_id,variant,target,head_bust,result_source,candidate_sets,orders,bets,actual,set_match,bet,bet_hit,stake,pay,reason
2024_04,3120240401030001,OH_HIGH,1,0.0,monthly,2-3-4,3-2-4,,1-5-3,0.0,0,0.0,0,0,odds_too_low
2024_04,3120240401020002,BASE,4,1.0,monthly,1-3-5,1-3-5,1-3-5,1-6-7,0.0,1,0.0,100,0,BET
2024_04,3120240401020002,OH_HIGH,4,1.0,monthly,1-2-5,1-2-5,1-2-5,1-6-7,0.0,1,0.0,100,0,BET
2024_04,3120240401030002,BASE,2,1.0,monthly,,,,5-4-3,0.0,0,0.0,0,0,ranking_cycle
2024_04,3120240401030002,OH_HIGH,2,1.0,monthly,1-3-4,3-1-4,3-1-4,5-4-3,0.0,1,0.0,100,0,BET
2024_04,3120240401010003,BASE,2,0.0,monthly,1-3-4,1-3-4,1-3-4,2-3-4,0.0,1,0.0,100,0,BET
2024_04,3120240401010003,OH_HIGH,2,0.0,monthly,1-3-4,1-3-4,1-3-4,2-3-4,0.0,1,0.0,100,0,BET
2024_04,3120240401020003,BASE,2,1.0,monthly,1-3-6,1-3-6,1-3-6,1-3-5,0.0,1,0.0,100,0,BET
2024_04,3120240401020003,OH_HIGH,2,1.0,monthly,1-3-4|1-3-5,1-3-4|1-3-5,1-3-4|1-3-5,1-3-5,1.0,1,1.0,200,5930,BET
2024_04,3120240401030003,BASE,2,0.0,monthly,1-3-6|1-3-7,1-3-6|1-3-7,1-3-6|1-3-7,1-5-2,0.0,1,0.0,200,0,BET
2024_04,3120240401030003,OH_HIGH,2,0.0,monthly,1-3-4|1-3-5,1-3-4|1-3-5,1-3-4|1-3-5,1-5-2,0.0,1,0.0,200,0,BET
2024_04,3120240401010004,BASE,1,0.0,monthly,2-3-4,2-3-4,2-3-4,1-3-2,0.0,1,0.0,100,0,BET
2024_04,3120240401010004,OH_HIGH,1,0.0,monthly,,,,1-3-2,0.0,0,0.0,0,0,cannot_compress_third_slot_too_wide
2024_04,3120240401020004,BASE,1,0.0,monthly,2-4-6,2-4-6,2-4-6,1-2-4,0.0,1,0.0,100,0,BET
2024_04,3120240401020004,OH_HIGH,1,0.0,monthly,,,,1-2-4,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
2024_04,3120240401010005,BASE,2,0.0,monthly,1-3-5,1-3-5,1-3-5,2-1-5,0.0,1,0.0,100,0,BET
2024_04,3120240401010005,OH_HIGH,2,0.0,monthly,,,,2-1-5,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
2024_04,3120240401020005,BASE,2,1.0,monthly,1-3-5,1-3-5,1-3-5,1-5-6,0.0,1,0.0,100,0,BET
2024_04,3120240401020005,OH_HIGH,2,1.0,monthly,,,,1-5-6,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
2024_04,3120240401030005,BASE,3,1.0,monthly,1-2-5|1-4-5,1-2-5|1-4-5,1-2-5|1-4-5,5-4-2,0.0,1,0.0,200,0,BET
2024_04,3120240401030005,OH_HIGH,3,1.0,monthly,1-2-4,1-2-4,1-2-4,5-4-2,0.0,1,0.0,100,0,BET
2024_04,4420240401020001,BASE,3,0.0,monthly,2-4-5,2-5-4,2-5-4,4-3-1,0.0,1,0.0,100,0,BET
2024_04,4420240401020001,OH_HIGH,3,0.0,monthly,1-2-5,2-1-5,,4-3-1,0.0,0,0.0,0,0,odds_too_low
2024_04,4420240401030001,BASE,3,,repair_fetched,2-4-5,2-5-4,,,,0,,0,0,odds_too_low
2024_04,4420240401030001,OH_HIGH,3,,repair_fetched,1-2-5,2-1-5,,,,0,,0,0,odds_too_low
2024_04,4420240401030002,BASE,1,0.0,monthly,2-3-5|3-4-5,3-2-5|3-5-4,3-2-5|3-5-4,3-1-2,0.0,1,0.0,200,0,BET
2024_04,4420240401030002,OH_HIGH,1,0.0,monthly,2-3-5,3-2-5,3-2-5,3-1-2,0.0,1,0.0,100,0,BET
2024_04,4420240401020005,BASE,2,1.0,monthly,1-4-6|1-5-6,1-4-6|1-5-6,1-4-6|1-5-6,6-7-4,0.0,1,0.0,200,0,BET
2024_04,4420240401020005,OH_HIGH,2,1.0,monthly,1-3-6,1-3-6,1-3-6,6-7-4,0.0,1,0.0,100,0,BET
