month,race_id,trio,ticket,odds,market_p,actual_hit,score_order,winner_score_rank,line_pos_order,winner_line_pos,running_style_order,winner_running_style,escape_count,winner_is_escape,winner_score_rank_x_line_pos,group_score_percentile
2026_05,2320260430030007,1-3-7,3-1-7,134.1,0.005588527606647889,0,3-2-1,3,1-2-1,1,逃-追-逃,逃,2,1,3x1,0.05714285714285714
2026_05,2320260430030007,1-3-7,3-7-1,98.6,0.007600624260157018,0,3-1-2,3,1-1-2,1,逃-逃-追,逃,2,1,3x1,0.05714285714285714
2026_05,2320260430030007,1-3-7,7-1-3,125.4,0.005976248421463173,0,1-2-3,1,1-2-1,1,逃-追-逃,逃,2,1,1x1,0.05714285714285714
2026_05,2320260430030007,1-3-7,7-3-1,93.8,0.007989568785197037,0,1-3-2,1,1-1-2,1,逃-逃-追,逃,2,1,1x1,0.05714285714285714
2026_05,2320260430030007,1-4-7,1-4-7,440.4,0.001701683814830795,0,2-3-1,2,2-2-1,2,追-追-逃,追,1,0,2x2,0.02857142857142857
2026_05,2320260430030007,1-4-7,1-7-4,298.9,0.0025072651457058617,0,2-1-3,2,2-1-2,2,追-逃-追,追,1,0,2x2,0.02857142857142857
2026_05,2320260430030007,1-4-7,4-1-7,516.2,0.0014518046339625763,0,3-2-1,3,2-2-1,2,追-追-逃,追,1,0,3x2,0.02857142857142857
2026_05,2320260430030007,1-4-7,4-7-1,383.7,0.0019531445192897626,0,3-1-2,3,2-1-2,2,追-逃-追,追,1,0,3x2,0.02857142857142857
2026_05,2320260430030007,1-4-7,7-1-4,154.6,0.004847487400074269,0,1-2-3,1,1-2-2,1,逃-追-追,逃,1,1,1x1,0.02857142857142857
2026_05,2320260430030007,1-4-7,7-4-1,180.8,0.004145030708249347,0,1-3-2,1,1-2-2,1,逃-追-追,逃,1,1,1x1,0.02857142857142857
2026_05,2320260430030007,3-5-7,3-5-7,141.1,0.005311279603483218,0,2-3-1,2,1-1-1,1,逃-逃-逃,逃,3,1,2x1,0.22857142857142856
2026_05,2320260430030007,3-5-7,3-7-5,105.1,0.007130557108006489,0,2-1-3,2,1-1-1,1,逃-逃-逃,逃,3,1,2x1,0.22857142857142856
2026_05,2320260430030007,3-5-7,5-3-7,209.7,0.003573779456611741,0,3-2-1,3,1-1-1,1,逃-逃-逃,逃,3,1,3x1,0.22857142857142856
2026_05,2320260430030007,3-5-7,5-7-3,240.4,0.003117394143308993,0,3-1-2,3,1-1-1,1,逃-逃-逃,逃,3,1,3x1,0.22857142857142856
2026_05,2320260430030007,3-5-7,7-3-5,93.5,0.008015203765256492,0,1-2-3,1,1-1-1,1,逃-逃-逃,逃,3,1,1x1,0.22857142857142856
2026_05,2320260430030007,3-5-7,7-5-3,129.7,0.00577811528181559,0,1-3-2,1,1-1-1,1,逃-逃-逃,逃,3,1,1x1,0.22857142857142856
2026_05,2320260430030007,4-5-7,4-5-7,519.3,0.001443137978146509,0,2-3-1,2,2-1-1,2,追-逃-逃,追,2,0,2x2,0.17142857142857143
2026_05,2320260430030007,4-5-7,4-7-5,344.8,0.0021734963806597503,0,2-1-3,2,2-1-1,2,追-逃-逃,追,2,0,2x2,0.17142857142857143
2026_05,2320260430030007,4-5-7,5-4-7,684.2,0.0010953252733871411,0,3-2-1,3,1-2-1,1,逃-追-逃,逃,2,1,3x1,0.17142857142857143
2026_05,2320260430030007,4-5-7,5-7-4,427.5,0.0017530328702958643,0,3-1-2,3,1-1-2,1,逃-逃-追,逃,2,1,3x1,0.17142857142857143
2026_05,2320260430030007,4-5-7,7-4-5,263.9,0.002839793679619106,0,1-2-3,1,1-2-1,1,逃-追-逃,逃,2,1,1x1,0.17142857142857143
2026_05,2320260430030007,4-5-7,7-5-4,275.4,0.0027212111548710312,0,1-3-2,1,1-1-2,1,逃-逃-追,逃,2,1,1x1,0.17142857142857143
2026_05,2720260503010009,1-2-3,1-2-3,138.4,0.005411088764973579,0,2-1-3,2,2-1-2,2,追-逃-追,追,1,0,2x2,0.08571428571428572
2026_05,2720260503010009,1-2-3,1-3-2,304.9,0.0024561977208013884,0,2-3-1,2,2-2-1,2,追-追-逃,追,1,0,2x2,0.08571428571428572
2026_05,2720260503010009,1-2-3,2-1-3,73.9,0.010133892896784076,0,1-2-3,1,1-2-2,1,逃-追-追,逃,1,1,1x1,0.08571428571428572
2026_05,2720260503010009,1-2-3,2-3-1,125.9,0.00594832950812028,0,1-3-2,1,1-2-2,1,逃-追-追,逃,1,1,1x1,0.08571428571428572
2026_05,2720260503010009,1-2-3,3-1-2,637.0,0.0011756588462674149,0,3-2-1,3,2-2-1,2,追-追-逃,追,1,0,3x2,0.08571428571428572
2026_05,2720260503010009,1-2-3,3-2-1,513.4,0.0014586963090618297,0,3-1-2,3,2-1-2,2,追-逃-追,追,1,0,3x2,0.08571428571428572
2026_05,2720260503010009,1-2-4,1-2-4,230.8,0.0032447776649581596,0,2-1-3,2,2-1-1,2,追-逃-追,追,1,0,2x2,0.3142857142857143
2026_05,2720260503010009,1-2-4,1-4-2,668.2,0.0011207642697880025,0,2-3-1,2,2-1-1,2,追-追-逃,追,1,0,2x2,0.3142857142857143
2026_05,2720260503010009,1-2-4,2-1-4,138.0,0.005426773080234371,0,1-2-3,1,1-2-1,1,逃-追-追,逃,1,1,1x1,0.3142857142857143
2026_05,2720260503010009,1-2-4,2-4-1,378.6,0.0019780630878825757,0,1-3-2,1,1-1-2,1,逃-追-追,逃,1,1,1x1,0.3142857142857143
2026_05,2720260503010009,1-2-4,4-1-2,911.9,0.0008212465018887415,0,3-2-1,3,1-2-1,1,追-追-逃,追,1,0,3x1,0.3142857142857143
2026_05,2720260503010009,1-2-4,4-2-1,768.0,0.0009751232878546136,0,3-1-2,3,1-1-2,1,追-逃-追,追,1,0,3x1,0.3142857142857143
2026_05,2720260503010009,1-2-6,1-2-6,326.1,0.0022965185068149134,0,2-1-3,2,2-1-1,2,追-逃-逃,追,2,0,2x2,0.34285714285714286
2026_05,2720260503010009,1-2-6,1-6-2,891.0,0.0008405103087231687,0,2-3-1,2,2-1-1,2,追-逃-逃,追,2,0,2x2,0.34285714285714286
2026_05,2720260503010009,1-2-6,2-1-6,198.4,0.0037746707916952787,0,1-2-3,1,1-2-1,1,逃-追-逃,逃,2,1,1x1,0.34285714285714286
2026_05,2720260503010009,1-2-6,2-6-1,406.3,0.001843206214797793,0,1-3-2,1,1-1-2,1,逃-逃-追,逃,2,1,1x1,0.34285714285714286
2026_05,2720260503010009,1-2-6,6-1-2,1336.5,0.0005603402058154457,0,3-2-1,3,1-2-1,1,逃-追-逃,逃,2,1,3x1,0.34285714285714286
2026_05,2720260503010009,1-2-6,6-2-1,879.5,0.000851500494681459,0,3-1-2,3,1-1-2,1,逃-逃-追,逃,2,1,3x1,0.34285714285714286
2026_05,2720260503010009,1-3-5,1-3-5,483.4,0.0015492235934471312,0,1-3-2,1,2-2-2,2,追-追-両,追,0,0,1x2,0.2
2026_05,2720260503010009,1-3-5,1-5-3,277.6,0.0026977474246121873,0,1-2-3,1,2-2-2,2,追-両-追,追,0,0,1x2,0.2
2026_05,2720260503010009,1-3-5,3-1-5,1069.2,0.0007004252572693072,0,3-1-2,3,2-2-2,2,追-追-両,追,0,0,3x2,0.2
2026_05,2720260503010009,1-3-5,3-5-1,1077.7,0.0006949008862135504,0,3-2-1,3,2-2-2,2,追-両-追,追,0,0,3x2,0.2
2026_05,2720260503010009,1-3-5,5-1-3,262.9,0.0028485914228693165,0,2-1-3,2,2-2-2,2,両-追-追,両,0,0,2x2,0.2
2026_05,2720260503010009,1-3-5,5-3-1,474.1,0.001579613341219876,0,2-3-1,2,2-2-2,2,両-追-追,両,0,0,2x2,0.2
2026_05,2720260503010009,1-4-5,1-4-5,711.9,0.0010519661259619938,0,1-3-2,1,2-1-2,2,追-追-両,追,0,0,1x2,0.4
2026_05,2720260503010009,1-4-5,1-5-4,377.1,0.001985931278367391,0,1-2-3,1,2-2-1,2,追-両-追,追,0,0,1x2,0.4
2026_05,2720260503010009,1-4-5,4-1-5,963.4,0.0007773455315262023,0,3-1-2,3,1-2-2,1,追-追-両,追,0,0,3x1,0.4
2026_05,2720260503010009,1-4-5,4-5-1,1180.3,0.0006344952004340788,0,3-2-1,3,1-2-2,1,追-両-追,追,0,0,3x1,0.4
2026_05,2720260503010009,1-4-5,5-1-4,309.1,0.0024228233098425858,0,2-1-3,2,2-2-1,2,両-追-追,両,0,0,2x2,0.4
2026_05,2720260503010009,1-4-5,5-4-1,545.3,0.0013733627087334373,0,2-3-1,2,2-1-2,2,両-追-追,両,0,0,2x2,0.4
2026_05,2720260503010009,2-3-7,2-3-7,119.6,0.006261661246424275,1,1-3-2,1,1-2-1,1,逃-追-両,逃,1,1,1x1,0.22857142857142856
2026_05,2720260503010009,2-3-7,2-7-3,68.2,0.010980860484931718,0,1-2-3,1,1-1-2,1,逃-両-追,逃,1,1,1x1,0.22857142857142856
2026_05,2720260503010009,2-3-7,3-2-7,570.4,0.001312928971024445,0,3-1-2,3,2-1-1,2,追-逃-両,追,1,0,3x2,0.22857142857142856
2026_05,2720260503010009,2-3-7,3-7-2,653.8,0.001145449197112792,0,3-2-1,3,2-1-1,2,追-両-逃,追,1,0,3x2,0.22857142857142856
2026_05,2720260503010009,2-3-7,7-2-3,120.2,0.006230405033879728,0,2-1-3,2,1-1-2,1,両-逃-追,両,1,0,2x1,0.22857142857142856
2026_05,2720260503010009,2-3-7,7-3-2,299.2,0.0025029902575947303,0,2-3-1,2,1-2-1,1,両-追-逃,両,1,0,2x1,0.22857142857142856
2026_05,2720260503010009,2-4-7,2-4-7,322.2,0.0023243162168601595,0,1-3-2,1,1-1-1,1,逃-追-両,逃,1,1,1x1,0.42857142857142855
2026_05,2720260503010009,2-4-7,2-7-4,145.6,0.00514350745241994,0,1-2-3,1,1-1-1,1,逃-両-追,逃,1,1,1x1,0.42857142857142855
2026_05,2720260503010009,2-4-7,4-2-7,838.9,0.0008927103171681288,0,3-1-2,3,1-1-1,1,追-逃-両,追,1,0,3x1,0.42857142857142855
2026_05,2720260503010009,2-4-7,4-7-2,1048.6,0.0007141852804428222,0,3-2-1,3,1-1-1,1,追-両-逃,追,1,0,3x1,0.42857142857142855
2026_05,2720260503010009,2-4-7,7-2-4,231.8,0.0032307794869384956,0,2-1-3,2,1-1-1,1,両-逃-追,両,1,0,2x1,0.42857142857142855
2026_05,2720260503010009,2-4-7,7-4-2,599.2,0.0012498242407749387,0,2-3-1,2,1-1-1,1,両-追-逃,両,1,0,2x1,0.42857142857142855
2026_05,2720260503010009,3-5-7,3-5-7,1155.3,0.0006482252965224126,0,3-1-2,3,2-2-1,2,追-両-両,追,0,0,3x2,0.2857142857142857
2026_05,2720260503010009,3-5-7,3-7-5,1108.3,0.0006757147749457216,0,3-2-1,3,2-1-2,2,追-両-両,追,0,0,3x2,0.2857142857142857
2026_05,2720260503010009,3-5-7,5-3-7,626.8,0.0011947904994772547,0,1-3-2,1,2-2-1,2,両-追-両,両,0,0,1x2,0.2857142857142857
2026_05,2720260503010009,3-5-7,5-7-3,298.6,0.002508019708882596,0,1-2-3,1,2-1-2,2,両-両-追,両,0,0,1x2,0.2857142857142857
2026_05,2720260503010009,3-5-7,7-3-5,566.8,0.0013212679694289756,0,2-3-1,2,1-2-2,1,両-追-両,両,0,0,2x1,0.2857142857142857
2026_05,2720260503010009,3-5-7,7-5-3,293.8,0.0025489948436771383,0,2-1-3,2,1-2-2,1,両-両-追,両,0,0,2x1,0.2857142857142857
2026_05,2720260503010010,1-2-3,1-2-3,230.6,0.003243308318527029,0,2-3-1,2,1-1-2,1,逃-両-追,逃,1,1,2x1,0.2
2026_05,2720260503010010,1-2-3,1-3-2,126.2,0.00592636210976492,0,2-1-3,2,1-2-1,1,逃-追-両,逃,1,1,2x1,0.2
2026_05,2720260503010010,1-2-3,2-1-3,316.4,0.0023638018275990297,0,3-2-1,3,1-1-2,1,両-逃-追,両,1,0,3x1,0.2
2026_05,2720260503010010,1-2-3,2-3-1,262.1,0.0028535173531184007,0,3-1-2,3,1-2-1,1,両-追-逃,両,1,0,3x1,0.2
2026_05,2720260503010010,1-2-3,3-1-2,121.8,0.006140450724567594,0,1-2-3,1,2-1-1,2,追-逃-両,追,1,0,1x2,0.2
2026_05,2720260503010010,1-2-3,3-2-1,152.2,0.004913974364338587,0,1-3-2,1,2-1-1,2,追-両-逃,追,1,0,1x2,0.2
2026_05,2720260503010010,1-2-4,1-2-4,399.7,0.0018711706235985314,0,2-3-1,2,1-1-1,1,逃-両-逃,逃,2,1,2x1,0.3142857142857143
2026_05,2720260503010010,1-2-4,1-4-2,252.0,0.002967884516874337,0,2-1-3,2,1-1-1,1,逃-逃-両,逃,2,1,2x1,0.3142857142857143
2026_05,2720260503010010,1-2-4,2-1-4,565.9,0.0013216237820327494,0,3-2-1,3,1-1-1,1,両-逃-逃,両,2,0,3x1,0.3142857142857143
2026_05,2720260503010010,1-2-4,2-4-1,611.0,0.0012240702099056186,0,3-1-2,3,1-1-1,1,両-逃-逃,両,2,0,3x1,0.3142857142857143
2026_05,2720260503010010,1-2-4,4-1-2,228.5,0.003273115528456599,0,1-2-3,1,1-1-1,1,逃-逃-両,逃,2,1,1x1,0.3142857142857143
2026_05,2720260503010010,1-2-4,4-2-1,356.0,0.002100862073742508,0,1-3-2,1,1-1-1,1,逃-両-逃,逃,2,1,1x1,0.3142857142857143
2026_05,2720260503010010,1-3-6,1-3-6,395.5,0.0018910414620792236,0,2-1-3,2,1-2-2,1,逃-追-追,逃,1,1,2x1,0.42857142857142855
2026_05,2720260503010010,1-3-6,1-6-3,1559.3,0.0004796427231785628,0,2-3-1,2,1-2-2,1,逃-追-追,逃,1,1,2x1,0.42857142857142855
2026_05,2720260503010010,1-3-6,3-1-6,404.5,0.001848966373924185,0,1-2-3,1,2-1-2,2,追-逃-追,追,1,0,1x2,0.42857142857142855
2026_05,2720260503010010,1-3-6,3-6-1,950.4,0.000786939076443953,0,1-3-2,1,2-2-1,2,追-追-逃,追,1,0,1x2,0.42857142857142855
2026_05,2720260503010010,1-3-6,6-1-3,2454.0,0.00030477053718513974,0,3-2-1,3,2-1-2,2,追-逃-追,追,1,0,3x2,0.42857142857142855
2026_05,2720260503010010,1-3-6,6-3-1,2268.1,0.0003297504070598002,0,3-1-2,3,2-2-1,2,追-追-逃,追,1,0,3x2,0.42857142857142855
2026_05,2720260503010010,2-3-5,2-3-5,255.2,0.00293066966399817,0,3-1-2,3,1-2-2,1,両-追-追,両,0,0,3x1,0.37142857142857144
2026_05,2720260503010010,2-3-5,2-5-3,347.7,0.00215101207435241,0,3-2-1,3,1-2-2,1,両-追-追,両,0,0,3x1,0.37142857142857144
2026_05,2720260503010010,2-3-5,3-2-5,189.1,0.003955086717357657,0,1-3-2,1,2-1-2,2,追-両-追,追,0,0,1x2,0.37142857142857144
2026_05,2720260503010010,2-3-5,3-5-2,221.4,0.003378079937905749,0,1-2-3,1,2-2-1,2,追-追-両,追,0,0,1x2,0.37142857142857144
2026_05,2720260503010010,2-3-5,5-2-3,585.9,0.001276509469623371,0,2-3-1,2,2-1-2,2,追-両-追,追,0,0,2x2,0.37142857142857144
2026_05,2720260503010010,2-3-5,5-3-2,467.0,0.0016015137007544603,0,2-1-3,2,2-2-1,2,追-追-両,追,0,0,2x2,0.37142857142857144
2026_05,2720260503030005,1-2-3,1-2-3,104.3,0.007184340486292105,0,2-1-3,2,2-2-2,2,追-追-追,追,0,0,2x2,0.37142857142857144
2026_05,2720260503030005,1-2-3,1-3-2,234.0,0.0032022509090609682,0,2-3-1,2,2-2-2,2,追-追-追,追,0,0,2x2,0.37142857142857144
2026_05,2720260503030005,1-2-3,2-1-3,147.6,0.005076739246072266,0,1-2-3,1,2-2-2,2,追-追-追,追,0,0,1x2,0.37142857142857144
2026_05,2720260503030005,1-2-3,2-3-1,212.0,0.003534559965661634,0,1-3-2,1,2-2-2,2,追-追-追,追,0,0,1x2,0.37142857142857144
2026_05,2720260503030005,1-2-3,3-1-2,424.1,0.001766863269795488,0,3-2-1,3,2-2-2,2,追-追-追,追,0,0,3x2,0.37142857142857144
2026_05,2720260503030005,1-2-3,3-2-1,288.2,0.002600023291881563,0,3-1-2,3,2-2-2,2,追-追-追,追,0,0,3x2,0.37142857142857144
2026_05,2720260503030005,1-2-7,1-2-7,167.2,0.004481619095216905,0,2-1-3,2,2-2-1,2,追-追-両,追,0,0,2x2,0.3142857142857143
2026_05,2720260503030005,1-2-7,1-7-2,357.1,0.002098366599608699,0,2-3-1,2,2-1-2,2,追-両-追,追,0,0,2x2,0.3142857142857143
2026_05,2720260503030005,1-2-7,2-1-7,169.3,0.004426029017839731,0,1-2-3,1,2-2-1,2,追-追-両,追,0,0,1x2,0.3142857142857143
2026_05,2720260503030005,1-2-7,2-7-1,313.5,0.0023901968507823493,0,1-3-2,1,2-1-2,2,追-両-追,追,0,0,1x2,0.3142857142857143
2026_05,2720260503030005,1-2-7,7-1-2,389.9,0.0019218433257765235,0,3-2-1,3,1-2-2,1,両-追-追,両,0,0,3x1,0.3142857142857143
2026_05,2720260503030005,1-2-7,7-2-1,383.8,0.0019523885167281566,0,3-1-2,3,1-2-2,1,両-追-追,両,0,0,3x1,0.3142857142857143
2026_05,2720260503030005,2-3-5,2-3-5,229.4,0.003266463438187735,0,2-3-1,2,2-2-1,2,追-追-両,追,0,0,2x2,0.11428571428571428
2026_05,2720260503030005,2-3-5,2-5-3,165.1,0.004538623335676962,0,2-1-3,2,2-1-2,2,追-両-追,追,0,0,2x2,0.11428571428571428
2026_05,2720260503030005,2-3-5,3-2-5,448.8,0.001669622800178847,0,3-2-1,3,2-2-1,2,追-追-両,追,0,0,3x2,0.11428571428571428
2026_05,2720260503030005,2-3-5,3-5-2,570.4,0.0013136863827494154,0,3-1-2,3,2-1-2,2,追-両-追,追,0,0,3x2,0.11428571428571428
2026_05,2720260503030005,2-3-5,5-2-3,125.0,0.005994613701762132,0,1-2-3,1,1-2-2,1,両-追-追,両,0,0,1x1,0.11428571428571428
2026_05,2720260503030005,2-3-5,5-3-2,232.4,0.003224297386920251,0,1-3-2,1,1-2-2,1,両-追-追,両,0,0,1x1,0.11428571428571428
2026_05,2720260503030005,2-5-7,2-5-7,154.2,0.004859446904800691,0,2-1-3,2,2-1-1,2,追-両-両,追,0,0,2x2,0.05714285714285714
2026_05,2720260503030005,2-5-7,2-7-5,288.9,0.0025937234777440865,0,2-3-1,2,2-1-1,2,追-両-両,追,0,0,2x2,0.05714285714285714
2026_05,2720260503030005,2-5-7,5-2-7,100.8,0.007433796753177246,0,1-2-3,1,1-2-1,1,両-追-両,両,0,0,1x1,0.05714285714285714
2026_05,2720260503030005,2-5-7,5-7-2,218.0,0.003437278498716819,0,1-3-2,1,1-1-2,1,両-両-追,両,0,0,1x1,0.05714285714285714
2026_05,2720260503030005,2-5-7,7-2-5,384.4,0.0019493410840797775,0,3-2-1,3,1-2-1,1,両-追-両,両,0,0,3x1,0.05714285714285714
2026_05,2720260503030005,2-5-7,7-5-2,473.9,0.0015811916284453817,0,3-1-2,3,1-1-2,1,両-両-追,両,0,0,3x1,0.05714285714285714
2026_05,2720260503030005,3-4-5,3-4-5,985.7,0.0007601975375066109,0,3-2-1,3,2-1-1,2,追-両-両,追,0,0,3x2,0.2857142857142857
2026_05,2720260503030005,3-4-5,3-5-4,784.8,0.0009547995829768941,0,3-1-2,3,2-1-1,2,追-両-両,追,0,0,3x2,0.2857142857142857
2026_05,2720260503030005,3-4-5,4-3-5,548.8,0.0013653912403794944,0,2-3-1,2,1-2-1,1,両-追-両,両,0,0,2x1,0.2857142857142857
2026_05,2720260503030005,3-4-5,4-5-3,285.8,0.0026218569374397006,0,2-1-3,2,1-1-2,1,両-両-追,両,0,0,2x1,0.2857142857142857
2026_05,2720260503030005,3-4-5,5-3-4,385.0,0.00194630314992277,0,1-3-2,1,1-2-1,1,両-追-両,両,0,0,1x1,0.2857142857142857
2026_05,2720260503030005,3-4-5,5-4-3,201.4,0.0037205894375385625,0,1-2-3,1,1-1-2,1,両-両-追,両,0,0,1x1,0.2857142857142857
2026_05,2720260503030005,4-5-7,4-5-7,197.9,0.0037863906655900277,0,3-1-2,3,1-1-1,1,両-両-両,両,0,0,3x1,0.22857142857142856
2026_05,2720260503030005,4-5-7,4-7-5,404.6,0.0018520185682656114,0,3-2-1,3,1-1-1,1,両-両-両,両,0,0,3x1,0.22857142857142856
2026_05,2720260503030005,4-5-7,5-4-7,147.8,0.00506986950419666,0,1-3-2,1,1-1-1,1,両-両-両,両,0,0,1x1,0.22857142857142856
2026_05,2720260503030005,4-5-7,5-7-4,270.8,0.002767085349779418,0,1-2-3,1,1-1-1,1,両-両-両,両,0,0,1x1,0.22857142857142856
2026_05,2720260503030005,4-5-7,7-4-5,519.9,0.0014412900802467138,0,2-3-1,2,1-1-1,1,両-両-両,両,0,0,2x1,0.22857142857142856
2026_05,2720260503030005,4-5-7,7-5-4,452.1,0.001657435772440315,0,2-1-3,2,1-1-1,1,両-両-両,両,0,0,2x1,0.22857142857142856
2026_05,2720260503030009,1-2-3,1-2-3,130.5,0.0057381312649018865,0,2-1-3,2,1-2-1,1,逃-追-逃,逃,2,1,2x1,0.11428571428571428
2026_05,2720260503030009,1-2-3,1-3-2,157.2,0.004763525000443361,0,2-3-1,2,1-1-2,1,逃-逃-追,逃,2,1,2x1,0.11428571428571428
2026_05,2720260503030009,1-2-3,2-1-3,265.2,0.002823627941439277,0,1-2-3,1,2-1-1,2,追-逃-逃,追,2,0,1x2,0.11428571428571428
2026_05,2720260503030009,1-2-3,2-3-1,406.4,0.001842583981470709,0,1-3-2,1,2-1-1,2,追-逃-逃,追,2,0,1x2,0.11428571428571428
2026_05,2720260503030009,1-2-3,3-1-2,266.1,0.0028140779033058857,0,3-2-1,3,1-1-2,1,逃-逃-追,逃,2,1,3x1,0.11428571428571428
2026_05,2720260503030009,1-2-3,3-2-1,330.5,0.0022657371560353893,0,3-1-2,3,1-2-1,1,逃-追-逃,逃,2,1,3x1,0.11428571428571428
2026_05,2720260503030009,1-2-5,1-2-5,97.1,0.007711906591860929,0,2-1-3,2,1-2-2,1,逃-追-追,逃,1,1,2x1,0.05714285714285714
2026_05,2720260503030009,1-2-5,1-5-2,104.9,0.007138475977785473,0,2-3-1,2,1-2-2,1,逃-追-追,逃,1,1,2x1,0.05714285714285714
2026_05,2720260503030009,1-2-5,2-1-5,160.3,0.004671404429630045,0,1-2-3,1,2-1-2,2,追-逃-追,追,1,0,1x2,0.05714285714285714
2026_05,2720260503030009,1-2-5,2-5-1,226.7,0.0033031589328173633,0,1-3-2,1,2-2-1,2,追-追-逃,追,1,0,1x2,0.05714285714285714
2026_05,2720260503030009,1-2-5,5-1-2,163.5,0.004579976330701506,0,3-2-1,3,2-1-2,2,追-逃-追,追,1,0,3x2,0.05714285714285714
2026_05,2720260503030009,1-2-5,5-2-1,211.0,0.0035489390050696505,0,3-1-2,3,2-2-1,2,追-追-逃,追,1,0,3x2,0.05714285714285714
2026_05,2720260503030009,2-3-7,2-3-7,368.3,0.0020331961174849204,0,1-3-2,1,2-1-2,2,追-逃-両,追,1,0,1x2,0.14285714285714285
2026_05,2720260503030009,2-3-7,2-7-3,227.1,0.00329734095142975,0,1-2-3,1,2-2-1,2,追-両-逃,追,1,0,1x2,0.14285714285714285
2026_05,2720260503030009,2-3-7,3-2-7,218.8,0.0034224228979419387,0,3-1-2,3,1-2-2,1,逃-追-両,逃,1,1,3x1,0.14285714285714285
2026_05,2720260503030009,2-3-7,3-7-2,148.2,0.0050528078952071275,0,3-2-1,3,1-2-2,1,逃-両-追,逃,1,1,3x1,0.14285714285714285
2026_05,2720260503030009,2-3-7,7-2-3,88.7,0.008442233709917656,0,2-1-3,2,2-2-1,2,両-追-逃,両,1,0,2x2,0.14285714285714285
2026_05,2720260503030009,2-3-7,7-3-2,107.4,0.00697231033584447,0,2-3-1,2,2-1-2,2,両-逃-追,両,1,0,2x2,0.14285714285714285
2026_05,2720260503030009,2-5-7,2-5-7,167.2,0.004478625179842681,0,1-3-2,1,2-2-2,2,追-追-両,追,0,0,1x2,0.08571428571428572
2026_05,2720260503030009,2-5-7,2-7-5,108.9,0.006876273003394822,0,1-2-3,1,2-2-2,2,追-両-追,追,0,0,1x2,0.08571428571428572
2026_05,2720260503030009,2-5-7,5-2-7,168.3,0.004449353119843709,0,3-1-2,3,2-2-2,2,追-追-両,追,0,0,3x2,0.08571428571428572
2026_05,2720260503030009,2-5-7,5-7-2,121.9,0.006142954307380609,0,3-2-1,3,2-2-2,2,追-両-追,追,0,0,3x2,0.08571428571428572
2026_05,2720260503030009,2-5-7,7-2-5,52.7,0.014209224479500876,0,2-1-3,2,2-2-2,2,両-追-追,両,0,0,2x2,0.08571428571428572
2026_05,2720260503030009,2-5-7,7-5-2,62.2,0.012039005306586754,0,2-3-1,2,2-2-2,2,両-追-追,両,0,0,2x2,0.08571428571428572
2026_05,2720260503030010,2-3-5,2-3-5,748.8,0.0010001895426304307,0,3-2-1,3,2-2-2,2,両-追-追,両,0,0,3x2,0.22857142857142856
2026_05,2720260503030010,2-3-5,2-5-3,563.4,0.00132932539851201,0,3-1-2,3,2-2-2,2,両-追-追,両,0,0,3x2,0.22857142857142856
2026_05,2720260503030010,2-3-5,3-2-5,566.1,0.001322985213781428,0,2-3-1,2,2-2-2,2,追-両-追,追,0,0,2x2,0.22857142857142856
2026_05,2720260503030010,2-3-5,3-5-2,387.9,0.00193076032359285,0,2-1-3,2,2-2-2,2,追-追-両,追,0,0,2x2,0.22857142857142856
2026_05,2720260503030010,2-3-5,5-2-3,203.6,0.003678496706884413,0,1-3-2,1,2-2-2,2,追-両-追,追,0,0,1x2,0.22857142857142856
2026_05,2720260503030010,2-3-5,5-3-2,180.3,0.004153865388361987,0,1-2-3,1,2-2-2,2,追-追-両,追,0,0,1x2,0.22857142857142856
2026_05,2720260503030010,2-4-5,2-4-5,827.3,0.0009052845757544621,0,3-2-1,3,2-1-2,2,両-両-追,両,0,0,3x2,0.3142857142857143
2026_05,2720260503030010,2-4-5,2-5-4,721.4,0.001038178444027816,0,3-1-2,3,2-2-1,2,両-追-両,両,0,0,3x2,0.3142857142857143
2026_05,2720260503030010,2-4-5,4-2-5,712.7,0.0010508515918642716,0,2-3-1,2,1-2-2,1,両-両-追,両,0,0,2x1,0.3142857142857143
2026_05,2720260503030010,2-4-5,4-5-2,384.7,0.001946820716198769,0,2-1-3,2,1-2-2,1,両-追-両,両,0,0,2x1,0.3142857142857143
2026_05,2720260503030010,2-4-5,5-2-4,242.4,0.003089694428719746,0,1-3-2,1,2-2-1,2,追-両-両,追,0,0,1x2,0.3142857142857143
2026_05,2720260503030010,2-4-5,5-4-2,161.6,0.004634541643079619,0,1-2-3,1,2-1-2,2,追-両-両,追,0,0,1x2,0.3142857142857143
2026_05,2720260503030010,3-5-6,3-5-6,860.4,0.0008704578446323413,0,2-1-3,2,2-2-1,2,追-追-両,追,0,0,2x2,0.2571428571428571
2026_05,2720260503030010,3-5-6,3-6-5,1408.5,0.000531730159404804,0,2-3-1,2,2-1-2,2,追-両-追,追,0,0,2x2,0.2571428571428571
2026_05,2720260503030010,3-5-6,5-3-6,293.5,0.002551761259017603,0,1-2-3,1,2-2-1,2,追-追-両,追,0,0,1x2,0.2571428571428571
2026_05,2720260503030010,3-5-6,5-6-3,278.0,0.002694035717703836,0,1-3-2,1,2-1-2,2,追-両-追,追,0,0,1x2,0.2571428571428571
2026_05,2720260503030010,3-5-6,6-3-5,1556.7,0.0004811087104269714,0,3-2-1,3,1-2-2,1,両-追-追,両,0,0,3x1,0.2571428571428571
