race_id,date,venue,race_no,line,target,result_source,head_bust,candidate_sets,orders,bets,bet_odds,actual,set_match,order_match,bet_hit,stake,pay
2720260401020002,2026-04-02,keiokaku,2,1-5-6/3/4-2-7,4,monthly,0,1-2-7,2-1-7,2-1-7,33.80,2-7-4,0,0,0,100,0
2720260401020003,2026-04-02,keiokaku,3,2-4/6/1-7/3-5,3,monthly,0,1-5-7|2-5-7,7-5-1|7-5-2,7-5-1|7-5-2,206.40|302.20,2-3-7,0,0,0,200,0
4220260401020005,2026-04-02,nagoya,5,3-4/1-6-7/5-2,3,monthly,1,1-2-4,1-2-4,1-2-4,42.60,1-4-6,0,0,0,100,0
4220260401020007,2026-04-02,nagoya,7,1-3/2-4-5/6-7,1,monthly,0,2-3-4|2-3-5,3-2-4|3-2-5,3-2-4|3-2-5,240.40|536.70,2-1-3,0,0,0,200,0
4420260401020008,2026-04-02,ogaki,8,6-3-5-1/7-2-4,6,monthly,1,2-3-5|1-2-3,3-2-5|3-2-1,3-2-1,61.30,4-1-2,0,0,0,100,0
6120260402010001,2026-04-02,tamano,1,5-1-3/4-2-7/6,5,monthly,0,1-2-4,2-1-4,2-1-4,77.30,5-2-1,0,0,0,100,0
6120260402010002,2026-04-02,tamano,2,4-1/2-5-6/3-7,4,monthly,0,1-2-7|1-2-5,1-2-7|1-2-5,1-2-7,81.30,4-1-3,0,0,0,100,0
6120260402010003,2026-04-02,tamano,3,1-4/7-3/5-2-6,1,monthly,1,2-3-4,4-2-3,4-2-3,123.90,4-2-5,0,0,0,100,0
6120260402010004,2026-04-02,tamano,4,1-5-3/2-4-7/6,1,monthly,0,3-4-5,5-4-3,5-4-3,78.00,4-5-1,0,0,0,100,0
6120260402010005,2026-04-02,tamano,5,7-1/2-4-5/3-6,2,monthly,0,1-4-5,4-1-5,4-1-5,1944.90,2-4-5,0,0,0,100,0
2420260401020003,2026-04-02,utsunomiya,3,1-2/6-5/4-7-3,4,monthly,0,2-3-7|3-5-7,7-3-2|7-3-5,7-3-2|7-3-5,84.50|130.90,7-4-3,0,0,0,200,0
2420260401020004,2026-04-02,utsunomiya,4,3-1/2-5/7-4-6,3,monthly,1,1-4-5,1-4-5,1-4-5,251.70,2-7-5,0,0,0,100,0
2420260401020006,2026-04-02,utsunomiya,6,1-4-5/7/3-2-6,3,monthly,1,1-2-6,2-1-6,2-1-6,48.20,1-5-2,0,0,0,100,0
2720260401030001,2026-04-03,keiokaku,1,5-1/2/6/7-3-4,7,monthly,0,1-3-4,1-3-4,1-3-4,322.80,3-7-4,0,0,0,100,0
2720260401030003,2026-04-03,keiokaku,3,5-3/7-1/2/4-6,5,monthly,1,2-3-4,3-2-4,3-2-4,159.50,4-6-3,0,0,0,100,0
2720260401030004,2026-04-03,keiokaku,4,5-2/7-1/3/4-6,7,monthly,0,1-2-5,1-5-2,1-5-2,41.40,4-1-7,0,0,0,100,0
5620260401030001,2026-04-03,kishiwada,1,1-5-6/2/4-3-7,1,monthly,1,2-3-5,5-2-3,5-2-3,35.10,2-5-3,1,0,0,100,0
5620260401030008,2026-04-03,kishiwada,8,2-7/4/6-1/3-5,6,monthly,1,1-5-7,1-7-5,1-7-5,66.60,1-5-7,1,0,0,100,0
4220260401030002,2026-04-03,nagoya,2,1-4-2/3-5/6/7,1,monthly,0,2-4-5,2-4-5,2-4-5,114.00,2-1-4,0,0,0,100,0
4220260401030003,2026-04-03,nagoya,3,1-2-7/5-3/4/6,1,monthly,0,2-3-4,2-3-4,2-3-4,72.80,2-1-3,0,0,0,100,0
4220260401030004,2026-04-03,nagoya,4,3-5-6/4-1/7-2,3,monthly,1,1-2-5,1-2-5,1-2-5,274.80,5-4-6,0,0,0,100,0
4220260401030007,2026-04-03,nagoya,7,5-2/1-4/3/7-6,5,monthly,1,1-2-4,2-1-4,2-1-4,35.20,2-3-1,0,0,0,100,0
4420260401030005,2026-04-03,ogaki,5,3-5-1-4/6-2,3,monthly,0,2-4-5,5-2-4,5-2-4,172.50,5-4-3,0,0,0,100,0
4420260401030011,2026-04-03,ogaki,11,6-1/7-2-4/3-5,7,monthly,0,1-4-5,5-4-1,5-4-1,3238.40,7-2-4,0,0,0,100,0
6120260402020001,2026-04-03,tamano,1,3-7-1/2-4/5/6,3,monthly,1,1-4-7,7-1-4,7-1-4,45.10,7-5-1,0,0,0,100,0
