month,period,race_id,trio_key,ticket,odds,market_p,actual_hit,return_units,role_set,odds_rank_ascending
2025_01,2025_H1,4820250110030004,1-3-7,3-1-7,108.6,0.006894675579065638,0,0.0,ESCAPE_HEAD+OTHER_HEAD+OTHER_HEAD,6
2025_05,2025_H1,4820250523010001,2-3-7,7-2-3,44.9,0.01660258320489122,0,0.0,BANTE+BANTE+BANTE,1
2025_05,2025_H1,4820250523010001,2-3-7,7-3-2,83.4,0.008938321173856303,0,0.0,BANTE+BANTE+BANTE,2
2025_05,2025_H1,4820250523010001,2-3-7,2-7-3,156.7,0.004757217523290464,0,0.0,BANTE+BANTE+BANTE,3
2025_05,2025_H1,4820250523010001,2-3-7,2-3-7,242.3,0.0030765826904647782,0,0.0,BANTE+BANTE+BANTE,4
2025_05,2025_H1,4820250523010001,2-3-7,3-7-2,333.7,0.0022339106559772725,0,0.0,BANTE+BANTE+BANTE,5
2025_05,2025_H1,4820250523010001,2-3-7,3-2-7,372.0,0.002003913940590365,0,0.0,BANTE+BANTE+BANTE,6
2025_05,2025_H1,4820250523010004,1-2-3,2-1-3,218.6,0.0034287051962113473,0,0.0,BANTE+ESCAPE_HEAD+SOLO,1
2025_05,2025_H1,4820250523010004,1-2-3,1-2-3,287.7,0.002605196231810221,0,0.0,BANTE+ESCAPE_HEAD+SOLO,2
2025_05,2025_H1,4820250523010004,1-2-3,2-3-1,292.6,0.002561568543717705,0,0.0,BANTE+ESCAPE_HEAD+SOLO,3
2025_05,2025_H1,4820250523010004,1-2-3,1-3-2,399.3,0.0018770722661953431,0,0.0,BANTE+ESCAPE_HEAD+SOLO,4
2025_05,2025_H1,4820250523010004,1-2-3,3-1-2,580.1,0.0012920443990549913,0,0.0,BANTE+ESCAPE_HEAD+SOLO,5
2025_05,2025_H1,4820250523010004,1-2-3,3-2-1,608.9,0.001230932757253737,0,0.0,BANTE+ESCAPE_HEAD+SOLO,6
2025_05,2025_H1,4820250523030001,1-2-3,2-3-1,70.3,0.010651806366643276,0,0.0,BANTE+BANTE+SOLO,1
2025_05,2025_H1,4820250523030001,1-2-3,3-2-1,90.7,0.008256030734013476,0,0.0,BANTE+BANTE+SOLO,2
2025_05,2025_H1,4820250523030001,1-2-3,2-1-3,102.7,0.007291353335686683,0,0.0,BANTE+BANTE+SOLO,3
2025_05,2025_H1,4820250523030001,1-2-3,3-1-2,133.2,0.0056217866935061745,0,0.0,BANTE+BANTE+SOLO,4
2025_05,2025_H1,4820250523030001,1-2-3,1-2-3,173.1,0.004325950245956224,0,0.0,BANTE+BANTE+SOLO,5
2025_05,2025_H1,4820250523030001,1-2-3,1-3-2,220.5,0.003396018084240464,0,0.0,BANTE+BANTE+SOLO,6
2025_05,2025_H1,4820250523030002,1-2-6,2-1-6,13.5,0.05485914420393702,1,13.5,SOLO+SOLO+SOLO,1
2025_05,2025_H1,4820250523030002,1-2-6,2-6-1,20.8,0.03560569455543989,0,0.0,SOLO+SOLO+SOLO,2
2025_05,2025_H1,4820250523030002,1-2-6,1-2-6,56.5,0.013107937110675217,0,0.0,SOLO+SOLO+SOLO,3
2025_05,2025_H1,4820250523030002,1-2-6,6-2-1,96.9,0.007642914827173888,0,0.0,SOLO+SOLO+SOLO,4
2025_05,2025_H1,4820250523030002,1-2-6,1-6-2,102.1,0.0072536576567399595,0,0.0,SOLO+SOLO+SOLO,5
2025_05,2025_H1,4820250523030002,1-2-6,6-1-2,114.8,0.006451205982170294,0,0.0,SOLO+SOLO+SOLO,6
2025_05,2025_H1,4820250523030009,1-3-4,3-1-4,19.4,0.03857613423542071,0,0.0,SOLO+SOLO+SOLO,1
2025_05,2025_H1,4820250523030009,1-3-4,3-4-1,37.9,0.019746095096758884,0,0.0,SOLO+SOLO+SOLO,2
2025_05,2025_H1,4820250523030009,1-3-4,1-3-4,54.7,0.013681480880569684,0,0.0,SOLO+SOLO+SOLO,3
2025_05,2025_H1,4820250523030009,1-3-4,1-4-3,88.9,0.008418189023252661,0,0.0,SOLO+SOLO+SOLO,4
2025_05,2025_H1,4820250523030009,1-3-4,4-3-1,181.4,0.004125562316246756,0,0.0,SOLO+SOLO+SOLO,5
2025_05,2025_H1,4820250523030009,1-3-4,4-1-3,203.7,0.0036739175462305435,0,0.0,SOLO+SOLO+SOLO,6
2025_06,2025_H1,4820250622010007,1-2-3,1-2-3,402.7,0.0018488366144951021,0,0.0,BANTE+BANTE+ESCAPE_HEAD,1
2025_06,2025_H1,4820250622010007,1-2-3,3-2-1,444.3,0.001675729247484082,0,0.0,BANTE+BANTE+ESCAPE_HEAD,2
2025_06,2025_H1,4820250622010007,1-2-3,1-3-2,474.8,0.001568084466422025,0,0.0,BANTE+BANTE+ESCAPE_HEAD,3
2025_06,2025_H1,4820250622010007,1-2-3,2-1-3,477.0,0.0015608522110213368,0,0.0,BANTE+BANTE+ESCAPE_HEAD,4
2025_06,2025_H1,4820250622010007,1-2-3,3-1-2,490.2,0.001518821918925291,0,0.0,BANTE+BANTE+ESCAPE_HEAD,5
2025_06,2025_H1,4820250622010007,1-2-3,2-3-1,525.8,0.0014159880271152104,0,0.0,BANTE+BANTE+ESCAPE_HEAD,6
2025_06,2025_H1,4820250622010008,1-2-3,1-3-2,50.4,0.014839857078022723,0,0.0,BANTE+ESCAPE_HEAD+RYO_HEAD,1
2025_06,2025_H1,4820250622010008,1-2-3,1-2-3,64.8,0.011542111060684342,0,0.0,BANTE+ESCAPE_HEAD+RYO_HEAD,2
2025_06,2025_H1,4820250622010008,1-2-3,3-1-2,117.8,0.006349140889069146,0,0.0,BANTE+ESCAPE_HEAD+RYO_HEAD,3
2025_06,2025_H1,4820250622010008,1-2-3,3-2-1,253.1,0.0029550722905268487,0,0.0,BANTE+ESCAPE_HEAD+RYO_HEAD,4
2025_06,2025_H1,4820250622010008,1-2-3,2-1-3,327.2,0.002285845955783452,0,0.0,BANTE+ESCAPE_HEAD+RYO_HEAD,5
2025_06,2025_H1,4820250622010008,1-2-3,2-3-1,362.4,0.002063821183036273,1,362.4,BANTE+ESCAPE_HEAD+RYO_HEAD,6
2025_06,2025_H1,4820250622020008,1-2-3,1-2-3,57.9,0.0128944582045358,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,1
2025_06,2025_H1,4820250622020008,1-2-3,1-3-2,61.5,0.01213966065109956,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,2
2025_06,2025_H1,4820250622020008,1-2-3,2-1-3,114.0,0.006549027456514235,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,3
2025_06,2025_H1,4820250622020008,1-2-3,2-3-1,161.4,0.004625707125418976,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,4
2025_06,2025_H1,4820250622020008,1-2-3,3-1-2,205.1,0.0036401225258050848,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,5
2025_06,2025_H1,4820250622020008,1-2-3,3-2-1,240.1,0.003109492420002594,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,6
2025_07,2025_H2,4820250705010011,1-4-7,4-1-7,153.9,0.00486736756267735,0,0.0,BANTE+BANTE+SOLO,1
2025_07,2025_H2,4820250705010011,1-4-7,4-7-1,179.3,0.004177846446715249,0,0.0,BANTE+BANTE+SOLO,2
2025_07,2025_H2,4820250705010011,1-4-7,1-4-7,180.0,0.0041615992660891344,0,0.0,BANTE+BANTE+SOLO,3
2025_07,2025_H2,4820250705010011,1-4-7,7-4-1,201.2,0.0037231007350698024,0,0.0,BANTE+BANTE+SOLO,4
2025_07,2025_H2,4820250705010011,1-4-7,1-7-4,214.1,0.003498775655749856,0,0.0,BANTE+BANTE+SOLO,5
2025_07,2025_H2,4820250705010011,1-4-7,7-1-4,231.5,0.0032358007252528908,0,0.0,BANTE+BANTE+SOLO,6
2025_07,2025_H2,4820250705020007,1-2-3,1-3-2,114.9,0.006517312903491301,0,0.0,OTHER_HEAD+OTHER_HEAD+SOLO,1
2025_07,2025_H2,4820250705020007,1-2-3,3-1-2,122.8,0.006098039516377447,0,0.0,OTHER_HEAD+OTHER_HEAD+SOLO,2
2025_07,2025_H2,4820250705020007,1-2-3,1-2-3,158.0,0.004739488940576902,0,0.0,OTHER_HEAD+OTHER_HEAD+SOLO,3
2025_07,2025_H2,4820250705020007,1-2-3,3-2-1,170.3,0.004397177055849386,0,0.0,OTHER_HEAD+OTHER_HEAD+SOLO,4
2025_07,2025_H2,4820250705020007,1-2-3,2-3-1,229.5,0.00326291613338192,0,0.0,OTHER_HEAD+OTHER_HEAD+SOLO,5
2025_07,2025_H2,4820250705020007,1-2-3,2-1-3,232.8,0.003216663456233464,0,0.0,OTHER_HEAD+OTHER_HEAD+SOLO,6
2025_07,2025_H2,4820250705020011,1-3-5,1-3-5,62.5,0.011985331404334514,0,0.0,RYO_HEAD+SOLO+SOLO,1
2025_07,2025_H2,4820250705020011,1-3-5,3-1-5,80.7,0.009282319860853866,0,0.0,RYO_HEAD+SOLO+SOLO,2
2025_07,2025_H2,4820250705020011,1-3-5,1-5-3,94.9,0.00789339528736467,0,0.0,RYO_HEAD+SOLO+SOLO,3
2025_07,2025_H2,4820250705020011,1-3-5,3-5-1,141.5,0.005293874295200757,0,0.0,RYO_HEAD+SOLO+SOLO,4
2025_07,2025_H2,4820250705020011,1-3-5,5-1-3,212.8,0.0035201278795625335,0,0.0,RYO_HEAD+SOLO+SOLO,5
2025_07,2025_H2,4820250705020011,1-3-5,5-3-1,260.6,0.002874455920072552,0,0.0,RYO_HEAD+SOLO+SOLO,6
2025_07,2025_H2,4820250705030005,3-5-6,6-5-3,189.8,0.003936064712099356,0,0.0,SOLO+SOLO+SOLO,1
2025_07,2025_H2,4820250705030005,3-5-6,5-6-3,196.1,0.0038096128626030484,0,0.0,SOLO+SOLO+SOLO,2
2025_07,2025_H2,4820250705030005,3-5-6,6-3-5,231.0,0.003234047975569081,0,0.0,SOLO+SOLO+SOLO,3
2025_07,2025_H2,4820250705030005,3-5-6,5-3-6,239.3,0.0031218766500478805,0,0.0,SOLO+SOLO+SOLO,4
2025_07,2025_H2,4820250705030005,3-5-6,3-6-5,241.1,0.0030985694000682613,0,0.0,SOLO+SOLO+SOLO,5
2025_07,2025_H2,4820250705030005,3-5-6,3-5-6,260.8,0.0028645133525937796,0,0.0,SOLO+SOLO+SOLO,6
2025_07,2025_H2,4820250705030006,1-3-4,4-3-1,114.1,0.006539649948923677,0,0.0,SOLO+SOLO+SOLO,1
2025_07,2025_H2,4820250705030006,1-3-4,3-4-1,145.7,0.005121304455540093,0,0.0,SOLO+SOLO+SOLO,2
2025_07,2025_H2,4820250705030006,1-3-4,4-1-3,175.4,0.004254128045451491,0,0.0,SOLO+SOLO+SOLO,3
2025_07,2025_H2,4820250705030006,1-3-4,3-1-4,306.5,0.002434499377397036,0,0.0,SOLO+SOLO+SOLO,4
2025_07,2025_H2,4820250705030006,1-3-4,1-4-3,412.4,0.0018093454393118128,0,0.0,SOLO+SOLO+SOLO,5
2025_07,2025_H2,4820250705030006,1-3-4,1-3-4,556.1,0.0013417983441326947,0,0.0,SOLO+SOLO+SOLO,6
2025_07,2025_H2,4820250705030011,1-3-5,3-1-5,109.3,0.006854231440346291,0,0.0,RYO_HEAD+SOLO+SOLO,1
2025_07,2025_H2,4820250705030011,1-3-5,3-5-1,171.9,0.004358158792494762,0,0.0,RYO_HEAD+SOLO+SOLO,2
2025_07,2025_H2,4820250705030011,1-3-5,1-3-5,225.0,0.003329633317465998,0,0.0,RYO_HEAD+SOLO+SOLO,3
2025_07,2025_H2,4820250705030011,1-3-5,1-5-3,367.7,0.0020374421986125908,0,0.0,RYO_HEAD+SOLO+SOLO,4
2025_07,2025_H2,4820250705030011,1-3-5,5-3-1,396.2,0.0018908821212262734,0,0.0,RYO_HEAD+SOLO+SOLO,5
2025_07,2025_H2,4820250705030011,1-3-5,5-1-3,493.3,0.001518685376910297,0,0.0,RYO_HEAD+SOLO+SOLO,6
2025_07,2025_H2,4820250711010007,2-3-5,3-2-5,60.9,0.012294958454460516,0,0.0,BANTE+RYO_HEAD+RYO_HEAD,1
2025_07,2025_H2,4820250711010007,2-3-5,2-3-5,65.6,0.011414069662753741,0,0.0,BANTE+RYO_HEAD+RYO_HEAD,2
2025_07,2025_H2,4820250711010007,2-3-5,3-5-2,97.6,0.0076717517405394,0,0.0,BANTE+RYO_HEAD+RYO_HEAD,3
2025_07,2025_H2,4820250711010007,2-3-5,2-5-3,119.1,0.006286842736159911,0,0.0,BANTE+RYO_HEAD+RYO_HEAD,4
2025_07,2025_H2,4820250711010007,2-3-5,5-3-2,165.4,0.004526982889217928,0,0.0,BANTE+RYO_HEAD+RYO_HEAD,5
2025_07,2025_H2,4820250711010007,2-3-5,5-2-3,224.6,0.0033337621098693026,0,0.0,BANTE+RYO_HEAD+RYO_HEAD,6
2025_07,2025_H2,4820250711010010,1-5-7,1-5-7,479.8,0.0015600729015312115,0,0.0,BANTE+BANTE+RYO_HEAD,1
2025_07,2025_H2,4820250711010010,1-5-7,5-1-7,678.0,0.0011040161919685474,0,0.0,BANTE+BANTE+RYO_HEAD,2
2025_07,2025_H2,4820250711010010,1-5-7,1-7-5,973.6,0.00076881982144071,0,0.0,BANTE+BANTE+RYO_HEAD,3
2025_07,2025_H2,4820250711010010,1-5-7,5-7-1,1318.6,0.0005676649311047135,0,0.0,BANTE+BANTE+RYO_HEAD,4
2025_07,2025_H2,4820250711010010,1-5-7,7-1-5,2093.4,0.00035756328372727386,0,0.0,BANTE+BANTE+RYO_HEAD,5
2025_07,2025_H2,4820250711010010,1-5-7,7-5-1,2174.9,0.0003441643193501656,0,0.0,BANTE+BANTE+RYO_HEAD,6
2025_07,2025_H2,4820250711020007,2-3-5,5-2-3,213.7,0.0035023334367478465,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,1
2025_07,2025_H2,4820250711020007,2-3-5,3-2-5,278.0,0.0026922613504784705,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,2
2025_07,2025_H2,4820250711020007,2-3-5,2-5-3,292.4,0.002559673924189517,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,3
2025_07,2025_H2,4820250711020007,2-3-5,2-3-5,304.1,0.002461192553216096,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,4
2025_07,2025_H2,4820250711020007,2-3-5,5-3-2,346.9,0.002157534319495575,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,5
2025_07,2025_H2,4820250711020007,2-3-5,3-5-2,421.3,0.001776521850066496,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,6
2025_07,2025_H2,4820250711030005,1-2-7,2-7-1,51.5,0.014521863602220514,0,0.0,SOLO+SOLO+SOLO,1
2025_07,2025_H2,4820250711030005,1-2-7,2-1-7,53.2,0.014057819088615723,0,0.0,SOLO+SOLO+SOLO,2
2025_07,2025_H2,4820250711030005,1-2-7,1-7-2,105.8,0.0070687710351073395,0,0.0,SOLO+SOLO+SOLO,3
2025_07,2025_H2,4820250711030005,1-2-7,7-1-2,127.1,0.005884154016635378,0,0.0,SOLO+SOLO+SOLO,4
2025_07,2025_H2,4820250711030005,1-2-7,7-2-1,138.6,0.005395930559266642,0,0.0,SOLO+SOLO+SOLO,5
2025_07,2025_H2,4820250711030005,1-2-7,1-2-7,147.0,0.00508759167016569,0,0.0,SOLO+SOLO+SOLO,6
2025_07,2025_H2,4820250711030006,1-5-7,1-7-5,26.7,0.028068162652678922,0,0.0,SOLO+SOLO+SOLO,1
2025_07,2025_H2,4820250711030006,1-5-7,7-1-5,68.0,0.011020881512154811,0,0.0,SOLO+SOLO+SOLO,2
2025_07,2025_H2,4820250711030006,1-5-7,1-5-7,105.8,0.007083364298927478,0,0.0,SOLO+SOLO+SOLO,3
2025_07,2025_H2,4820250711030006,1-5-7,7-5-1,202.3,0.003704497987278928,0,0.0,SOLO+SOLO+SOLO,4
2025_07,2025_H2,4820250711030006,1-5-7,5-1-7,334.3,0.0022417587281678944,0,0.0,SOLO+SOLO+SOLO,5
2025_07,2025_H2,4820250711030006,1-5-7,5-7-1,434.6,0.0017243901123481988,0,0.0,SOLO+SOLO+SOLO,6
2025_08,2025_H2,4820250805010001,4-5-7,5-4-7,45.7,0.01635866025000422,0,0.0,BANTE+ESCAPE_HEAD+THIRD_PLUS,1
2025_08,2025_H2,4820250805010001,4-5-7,5-7-4,48.1,0.01554242772193748,0,0.0,BANTE+ESCAPE_HEAD+THIRD_PLUS,2
2025_08,2025_H2,4820250805010001,4-5-7,7-5-4,286.2,0.0026121270909335876,0,0.0,BANTE+ESCAPE_HEAD+THIRD_PLUS,3
2025_08,2025_H2,4820250805010001,4-5-7,4-5-7,342.1,0.002185298957688374,0,0.0,BANTE+ESCAPE_HEAD+THIRD_PLUS,4
2025_08,2025_H2,4820250805010001,4-5-7,4-7-5,485.6,0.0015395197146317809,0,0.0,BANTE+ESCAPE_HEAD+THIRD_PLUS,5
2025_08,2025_H2,4820250805010001,4-5-7,7-4-5,526.4,0.0014201952382697433,0,0.0,BANTE+ESCAPE_HEAD+THIRD_PLUS,6
2025_09,2025_H2,4820250913030005,1-3-5,3-5-1,11.1,0.06694386180694402,0,0.0,SOLO+SOLO+SOLO,1
2025_09,2025_H2,4820250913030005,1-3-5,3-1-5,20.8,0.035724849329667234,0,0.0,SOLO+SOLO+SOLO,2
2025_09,2025_H2,4820250913030005,1-3-5,5-3-1,27.5,0.02702097694753013,0,0.0,SOLO+SOLO+SOLO,3
2025_09,2025_H2,4820250913030005,1-3-5,1-3-5,65.8,0.011292961490229158,0,0.0,SOLO+SOLO+SOLO,4
2025_09,2025_H2,4820250913030005,1-3-5,5-1-3,87.4,0.008502023639097009,0,0.0,SOLO+SOLO+SOLO,5
2025_09,2025_H2,4820250913030005,1-3-5,1-5-3,107.1,0.006938159346938175,0,0.0,SOLO+SOLO+SOLO,6
2025_09,2025_H2,4820250913030006,1-2-3,2-1-3,14.8,0.050582361548966406,0,0.0,SOLO+SOLO+SOLO,1
2025_09,2025_H2,4820250913030006,1-2-3,2-3-1,24.7,0.03030845955160741,0,0.0,SOLO+SOLO+SOLO,2
2025_09,2025_H2,4820250913030006,1-2-3,1-2-3,38.1,0.019648791362853097,0,0.0,SOLO+SOLO+SOLO,3
2025_09,2025_H2,4820250913030006,1-2-3,3-2-1,77.4,0.009672079469311408,0,0.0,SOLO+SOLO+SOLO,4
2025_09,2025_H2,4820250913030006,1-2-3,1-3-2,125.2,0.005979384592050343,0,0.0,SOLO+SOLO+SOLO,5
2025_09,2025_H2,4820250913030006,1-2-3,3-1-2,144.8,0.005170020379314247,0,0.0,SOLO+SOLO+SOLO,6
2025_04,2025_H1,5120250424030001,1-3-5,1-5-3,11.9,0.06290868888746022,0,0.0,OTHER_HEAD+RYO_HEAD+SOLO,1
2025_04,2025_H1,5120250424030001,1-3-5,5-1-3,14.2,0.052719253363434984,0,0.0,OTHER_HEAD+RYO_HEAD+SOLO,2
2025_04,2025_H1,5120250424030001,1-3-5,1-3-5,52.1,0.014368779227654062,0,0.0,OTHER_HEAD+RYO_HEAD+SOLO,3
2025_04,2025_H1,5120250424030001,1-3-5,5-3-1,57.0,0.013133568381768011,0,0.0,OTHER_HEAD+RYO_HEAD+SOLO,4
2025_04,2025_H1,5120250424030001,1-3-5,3-1-5,96.5,0.0077576517902671165,0,0.0,OTHER_HEAD+RYO_HEAD+SOLO,5
2025_04,2025_H1,5120250424030001,1-3-5,3-5-1,101.6,0.007368242103944653,0,0.0,OTHER_HEAD+RYO_HEAD+SOLO,6
2025_04,2025_H1,5120250424030002,1-2-3,3-1-2,35.2,0.021218990955855478,0,0.0,ESCAPE_HEAD+OTHER_HEAD+THIRD_PLUS,1
2025_04,2025_H1,5120250424030002,1-2-3,3-2-1,48.5,0.015400174879301296,0,0.0,ESCAPE_HEAD+OTHER_HEAD+THIRD_PLUS,2
2025_04,2025_H1,5120250424030002,1-2-3,1-3-2,126.8,0.00589044543884947,0,0.0,ESCAPE_HEAD+OTHER_HEAD+THIRD_PLUS,3
2025_04,2025_H1,5120250424030002,1-2-3,1-2-3,243.5,0.0030673859615856793,0,0.0,ESCAPE_HEAD+OTHER_HEAD+THIRD_PLUS,4
2025_04,2025_H1,5120250424030002,1-2-3,2-3-1,255.1,0.0029279046712901327,0,0.0,ESCAPE_HEAD+OTHER_HEAD+THIRD_PLUS,5
2025_04,2025_H1,5120250424030002,1-2-3,2-1-3,298.1,0.0025055635077024917,0,0.0,ESCAPE_HEAD+OTHER_HEAD+THIRD_PLUS,6
2025_05,2025_H1,5120250502020002,2-4-7,2-7-4,38.8,0.019292141596428836,0,0.0,ESCAPE_HEAD+OTHER_HEAD+OTHER_HEAD,1
2025_05,2025_H1,5120250502020002,2-4-7,7-2-4,61.4,0.012191125308492487,0,0.0,ESCAPE_HEAD+OTHER_HEAD+OTHER_HEAD,2
2025_05,2025_H1,5120250502020002,2-4-7,2-4-7,181.1,0.004133269430930087,0,0.0,ESCAPE_HEAD+OTHER_HEAD+OTHER_HEAD,3
2025_05,2025_H1,5120250502020002,2-4-7,7-4-2,419.1,0.001786053672014886,0,0.0,ESCAPE_HEAD+OTHER_HEAD+OTHER_HEAD,4
2025_05,2025_H1,5120250502020002,2-4-7,4-2-7,687.5,0.0010887783184602743,0,0.0,ESCAPE_HEAD+OTHER_HEAD+OTHER_HEAD,5
2025_05,2025_H1,5120250502020002,2-4-7,4-7-2,788.4,0.0009494356848572281,0,0.0,ESCAPE_HEAD+OTHER_HEAD+OTHER_HEAD,6
2025_05,2025_H1,5120250502030001,1-2-5,1-2-5,53.8,0.01391975008163198,0,0.0,BANTE+OTHER_HEAD+RYO_HEAD,1
2025_05,2025_H1,5120250502030001,1-2-5,5-2-1,62.7,0.011943900389023931,0,0.0,BANTE+OTHER_HEAD+RYO_HEAD,2
2025_05,2025_H1,5120250502030001,1-2-5,2-1-5,63.4,0.011812027671794961,0,0.0,BANTE+OTHER_HEAD+RYO_HEAD,3
2025_05,2025_H1,5120250502030001,1-2-5,5-1-2,68.5,0.010932592034916797,0,0.0,BANTE+OTHER_HEAD+RYO_HEAD,4
2025_05,2025_H1,5120250502030001,1-2-5,1-5-2,75.8,0.009879717076408978,0,0.0,BANTE+OTHER_HEAD+RYO_HEAD,5
2025_05,2025_H1,5120250502030001,1-2-5,2-5-1,83.2,0.009000992240286063,0,0.0,BANTE+OTHER_HEAD+RYO_HEAD,6
2025_05,2025_H1,5120250502030003,1-3-7,7-3-1,18.8,0.03961771485607906,0,0.0,BANTE+ESCAPE_HEAD+SOLO,1
2025_05,2025_H1,5120250502030003,1-3-7,3-7-1,27.1,0.027483875988719052,0,0.0,BANTE+ESCAPE_HEAD+SOLO,2
2025_05,2025_H1,5120250502030003,1-3-7,7-1-3,90.2,0.008257350768229338,0,0.0,BANTE+ESCAPE_HEAD+SOLO,3
2025_05,2025_H1,5120250502030003,1-3-7,3-1-7,103.8,0.007175462806303337,0,0.0,BANTE+ESCAPE_HEAD+SOLO,4
2025_05,2025_H1,5120250502030003,1-3-7,1-7-3,166.4,0.004476039899605086,0,0.0,BANTE+ESCAPE_HEAD+SOLO,5
2025_05,2025_H1,5120250502030003,1-3-7,1-3-7,177.6,0.004193767113143504,0,0.0,BANTE+ESCAPE_HEAD+SOLO,6
2025_05,2025_H1,5120250527020002,1-3-4,4-3-1,34.6,0.0215038019083283,0,0.0,BANTE+BANTE+BANTE,1
2025_05,2025_H1,5120250527020002,1-3-4,4-1-3,106.2,0.007005946761093777,0,0.0,BANTE+BANTE+BANTE,2
2025_05,2025_H1,5120250527020002,1-3-4,3-4-1,250.9,0.0029654505620891163,0,0.0,BANTE+BANTE+BANTE,3
2025_05,2025_H1,5120250527020002,1-3-4,1-4-3,379.2,0.0019621085074582258,0,0.0,BANTE+BANTE+BANTE,4
2025_05,2025_H1,5120250527020002,1-3-4,3-1-4,824.0,0.0009029509053739796,0,0.0,BANTE+BANTE+BANTE,5
2025_05,2025_H1,5120250527020002,1-3-4,1-3-4,908.1,0.0008193277678979839,0,0.0,BANTE+BANTE+BANTE,6
2025_05,2025_H1,5120250527020005,3-5-7,5-3-7,10.6,0.07064515093178209,1,10.6,BANTE+BANTE+RYO_HEAD,1
2025_05,2025_H1,5120250527020005,3-5-7,5-7-3,23.7,0.03159656539564937,0,0.0,BANTE+BANTE+RYO_HEAD,2
2025_05,2025_H1,5120250527020005,3-5-7,7-5-3,45.0,0.016640857775042,0,0.0,BANTE+BANTE+RYO_HEAD,3
2025_05,2025_H1,5120250527020005,3-5-7,3-5-7,49.9,0.015006785568675152,0,0.0,BANTE+BANTE+RYO_HEAD,4
2025_05,2025_H1,5120250527020005,3-5-7,7-3-5,73.9,0.01013313396315142,0,0.0,BANTE+BANTE+RYO_HEAD,5
2025_05,2025_H1,5120250527020005,3-5-7,3-7-5,134.5,0.005567573233285428,0,0.0,BANTE+BANTE+RYO_HEAD,6
2025_06,2025_H1,5120250602020002,2-3-4,4-2-3,10.7,0.06997680954913198,0,0.0,BANTE+BANTE+SOLO,1
2025_06,2025_H1,5120250602020002,2-3-4,4-3-2,29.3,0.02555467106401748,0,0.0,BANTE+BANTE+SOLO,2
2025_06,2025_H1,5120250602020002,2-3-4,2-4-3,46.9,0.01596485846856529,0,0.0,BANTE+BANTE+SOLO,3
2025_06,2025_H1,5120250602020002,2-3-4,3-4-2,62.2,0.012037811288998586,0,0.0,BANTE+BANTE+SOLO,4
2025_06,2025_H1,5120250602020002,2-3-4,3-2-4,130.8,0.005724402616022263,0,0.0,BANTE+BANTE+SOLO,5
2025_06,2025_H1,5120250602020002,2-3-4,2-3-4,161.3,0.004641983026507824,0,0.0,BANTE+BANTE+SOLO,6
2025_06,2025_H1,5120250602030002,1-2-3,1-2-3,22.8,0.0328215496151588,0,0.0,BANTE+BANTE+OTHER_HEAD,1
2025_06,2025_H1,5120250602030002,1-2-3,1-3-2,30.3,0.02469740367081256,1,30.3,BANTE+BANTE+OTHER_HEAD,2
2025_06,2025_H1,5120250602030002,1-2-3,2-1-3,56.3,0.013291853130117598,0,0.0,BANTE+BANTE+OTHER_HEAD,3
2025_06,2025_H1,5120250602030002,1-2-3,3-1-2,74.8,0.010004429561839848,0,0.0,BANTE+BANTE+OTHER_HEAD,4
2025_06,2025_H1,5120250602030002,1-2-3,2-3-1,109.4,0.0068403229545303534,0,0.0,BANTE+BANTE+OTHER_HEAD,5
2025_06,2025_H1,5120250602030002,1-2-3,3-2-1,127.7,0.0058600730714614,0,0.0,BANTE+BANTE+OTHER_HEAD,6
2025_06,2025_H1,5120250602030008,1-2-7,1-7-2,70.0,0.010689491645179992,0,0.0,BANTE+BANTE+OTHER_HEAD,1
2025_06,2025_H1,5120250602030008,1-2-7,7-1-2,79.4,0.009423985077614602,0,0.0,BANTE+BANTE+OTHER_HEAD,2
2025_06,2025_H1,5120250602030008,1-2-7,7-2-1,211.8,0.003532882035706324,0,0.0,BANTE+BANTE+OTHER_HEAD,3
2025_06,2025_H1,5120250602030008,1-2-7,1-2-7,303.9,0.0024622060387054934,0,0.0,BANTE+BANTE+OTHER_HEAD,4
2025_06,2025_H1,5120250602030008,1-2-7,2-7-1,855.1,0.0008750607123875564,0,0.0,BANTE+BANTE+OTHER_HEAD,5
2025_06,2025_H1,5120250602030008,1-2-7,2-1-7,883.2,0.0008472196729648998,0,0.0,BANTE+BANTE+OTHER_HEAD,6
2025_06,2025_H1,5120250612010006,2-3-5,2-5-3,39.0,0.019208276850968816,0,0.0,BANTE+ESCAPE_HEAD+RYO_HEAD,1
2025_06,2025_H1,5120250612010006,2-3-5,5-2-3,48.7,0.015382398299543815,0,0.0,BANTE+ESCAPE_HEAD+RYO_HEAD,2
