month,period,race_id,ticket,odds,market_p,actual_hit,return_units,group_score_percentile,trio_mean_delta,unordered_role_set,trio_key,odds_rank_ascending
2025_08,2025_H2,4220250809010007,3-2-5,947.8,0.0007889065922455,0,0.0,0.2285714285714285,2.702380952380944,BANTE+RYO+RYO,2-3-5,2
2025_08,2025_H2,4220250809010007,2-5-3,977.3,0.0007650932857161,0,0.0,0.2285714285714285,2.702380952380944,BANTE+RYO+RYO,2-3-5,3
2025_08,2025_H2,4220250809010007,3-5-2,1567.8,0.0004769266922632,0,0.0,0.2285714285714285,2.702380952380944,BANTE+RYO+RYO,2-3-5,4
2025_08,2025_H2,4220250809010007,5-2-3,1650.3,0.0004530846925591,0,0.0,0.2285714285714285,2.702380952380944,BANTE+RYO+RYO,2-3-5,5
2025_08,2025_H2,4220250809010007,5-3-2,2200.5,0.0003397980768599,0,0.0,0.2285714285714285,2.702380952380944,BANTE+RYO+RYO,2-3-5,6
2025_08,2025_H2,4220250809010007,2-5-7,2475.5,0.0003020503607878,0,0.0,0.7714285714285715,-2.064285714285726,RYO+RYO+RYO,2-5-7,1
2025_08,2025_H2,4220250809010007,5-2-7,4046.0,0.0001848061463495,0,0.0,0.7714285714285715,-2.064285714285726,RYO+RYO+RYO,2-5-7,2
2025_08,2025_H2,4220250809010007,2-7-5,4645.5,0.0001609569837757,0,0.0,0.7714285714285715,-2.064285714285726,RYO+RYO+RYO,2-5-7,3
2025_08,2025_H2,4220250809010007,7-2-5,6069.1,0.0001232020675438,0,0.0,0.7714285714285715,-2.064285714285726,RYO+RYO+RYO,2-5-7,4
2025_08,2025_H2,4220250809010007,5-7-2,6377.7,0.0001172406460213,0,0.0,0.7714285714285715,-2.064285714285726,RYO+RYO+RYO,2-5-7,5
2025_08,2025_H2,4220250809010007,7-5-2,6841.5,0.0001092926504612,0,0.0,0.7714285714285715,-2.064285714285726,RYO+RYO+RYO,2-5-7,6
2025_08,2025_H2,4220250809020007,2-5-3,15.8,0.0473557767098202,0,0.0,0.2571428571428571,1.3280952380952442,BANTE+BANTE+RYO,2-3-5,1
2025_08,2025_H2,4220250809020007,2-3-5,54.5,0.0137288306791772,0,0.0,0.2571428571428571,1.3280952380952442,BANTE+BANTE+RYO,2-3-5,2
2025_08,2025_H2,4220250809020007,5-2-3,130.4,0.0057378931903003,0,0.0,0.2571428571428571,1.3280952380952442,BANTE+BANTE+RYO,2-3-5,3
2025_08,2025_H2,4220250809020007,3-2-5,273.3,0.0027377287669782,0,0.0,0.2571428571428571,1.3280952380952442,BANTE+BANTE+RYO,2-3-5,4
2025_08,2025_H2,4220250809020007,5-3-2,353.3,0.0021178071667567,0,0.0,0.2571428571428571,1.3280952380952442,BANTE+BANTE+RYO,2-3-5,5
2025_08,2025_H2,4220250809020007,3-5-2,435.3,0.0017188634780959,0,0.0,0.2571428571428571,1.3280952380952442,BANTE+BANTE+RYO,2-3-5,6
2025_08,2025_H2,4220250809020007,3-4-5,310.2,0.0024120608382177,0,0.0,0.6,-0.705238095238092,BANTE+RYO+RYO,3-4-5,1
2025_08,2025_H2,4220250809020007,4-3-5,650.4,0.0011504017097404,0,0.0,0.6,-0.705238095238092,BANTE+RYO+RYO,3-4-5,2
2025_08,2025_H2,4220250809020007,3-5-4,792.2,0.0009444853219075,0,0.0,0.6,-0.705238095238092,BANTE+RYO+RYO,3-4-5,3
2025_08,2025_H2,4220250809020007,5-3-4,1015.7,0.0007366557763268,0,0.0,0.6,-0.705238095238092,BANTE+RYO+RYO,3-4-5,4
2025_08,2025_H2,4220250809020007,5-4-3,1375.5,0.0005439631203309,0,0.0,0.6,-0.705238095238092,BANTE+RYO+RYO,3-4-5,5
2025_08,2025_H2,4220250809020007,4-5-3,1834.0,0.0004079723402481,0,0.0,0.6,-0.705238095238092,BANTE+RYO+RYO,3-4-5,6
2025_08,2025_H2,4220250818010005,2-5-3,153.2,0.0048910390723637,0,0.0,0.0285714285714285,0.7295238095238213,BANTE+BANTE+BANTE,2-3-5,1
2025_08,2025_H2,4220250818010005,5-2-3,187.8,0.0039899211176044,0,0.0,0.0285714285714285,0.7295238095238213,BANTE+BANTE+BANTE,2-3-5,2
2025_08,2025_H2,4220250818010005,2-3-5,344.6,0.0021744259602034,0,0.0,0.0285714285714285,0.7295238095238213,BANTE+BANTE+BANTE,2-3-5,3
2025_08,2025_H2,4220250818010005,5-3-2,484.9,0.0015452818846898,0,0.0,0.0285714285714285,0.7295238095238213,BANTE+BANTE+BANTE,2-3-5,4
2025_08,2025_H2,4220250818010005,3-2-5,717.1,0.0010449131026162,0,0.0,0.0285714285714285,0.7295238095238213,BANTE+BANTE+BANTE,2-3-5,5
2025_08,2025_H2,4220250818010005,3-5-2,756.6,0.0009903610704283,0,0.0,0.0285714285714285,0.7295238095238213,BANTE+BANTE+BANTE,2-3-5,6
2025_08,2025_H2,4220250818010005,2-5-7,78.0,0.0096065023831554,0,0.0,0.1428571428571428,0.376190476190492,BANTE+BANTE+RYO,2-5-7,1
2025_08,2025_H2,4220250818010005,5-2-7,86.1,0.0087027547721965,0,0.0,0.1428571428571428,0.376190476190492,BANTE+BANTE+RYO,2-5-7,2
2025_08,2025_H2,4220250818010005,2-7-5,95.2,0.0078708738013248,0,0.0,0.1428571428571428,0.376190476190492,BANTE+BANTE+RYO,2-5-7,3
2025_08,2025_H2,4220250818010005,7-2-5,130.6,0.0057374210251617,0,0.0,0.1428571428571428,0.376190476190492,BANTE+BANTE+RYO,2-5-7,4
2025_08,2025_H2,4220250818010005,5-7-2,151.5,0.0049459220190503,0,0.0,0.1428571428571428,0.376190476190492,BANTE+BANTE+RYO,2-5-7,5
2025_08,2025_H2,4220250818010005,7-5-2,162.0,0.004625352999297,0,0.0,0.1428571428571428,0.376190476190492,BANTE+BANTE+RYO,2-5-7,6
2025_09,2025_H2,4220250913020001,3-4-7,226.8,0.0033020407519555,0,0.0,0.1428571428571428,1.465238095238097,BANTE+BANTE+RYO,3-4-7,1
2025_09,2025_H2,4220250913020001,3-7-4,360.3,0.0020785535457771,0,0.0,0.1428571428571428,1.465238095238097,BANTE+BANTE+RYO,3-4-7,2
2025_09,2025_H2,4220250913020001,4-3-7,439.7,0.0017032131965965,0,0.0,0.1428571428571428,1.465238095238097,BANTE+BANTE+RYO,3-4-7,3
2025_09,2025_H2,4220250913020001,4-7-3,909.0,0.0008238755143492,0,0.0,0.1428571428571428,1.465238095238097,BANTE+BANTE+RYO,3-4-7,4
2025_09,2025_H2,4220250913020001,7-3-4,1218.0,0.0006148627607089,0,0.0,0.1428571428571428,1.465238095238097,BANTE+BANTE+RYO,3-4-7,5
2025_09,2025_H2,4220250913020001,7-4-3,1503.8,0.0004980069441039,0,0.0,0.1428571428571428,1.465238095238097,BANTE+BANTE+RYO,3-4-7,6
2025_12,2025_H2,4220251201010004,1-2-7,3873.3,0.0001930628492721,0,0.0,0.8571428571428571,-1.1676190476190556,BANTE+BANTE+RYO,1-2-7,1
2025_12,2025_H2,4220251201010004,1-7-2,4085.5,0.0001830352059933,0,0.0,0.8571428571428571,-1.1676190476190556,BANTE+BANTE+RYO,1-2-7,2
2025_12,2025_H2,4220251201010004,7-1-2,4588.3,0.0001629776462057,0,0.0,0.8571428571428571,-1.1676190476190556,BANTE+BANTE+RYO,1-2-7,3
2025_12,2025_H2,4220251201010004,2-7-1,6627.6,0.0001128297323444,0,0.0,0.8571428571428571,-1.1676190476190556,BANTE+BANTE+RYO,1-2-7,4
2025_12,2025_H2,4220251201010004,7-2-1,6778.2,0.0001103228488515,0,0.0,0.8571428571428571,-1.1676190476190556,BANTE+BANTE+RYO,1-2-7,5
2025_12,2025_H2,4220251201010004,2-1-7,6856.1,0.0001090693446836,0,0.0,0.8571428571428571,-1.1676190476190556,BANTE+BANTE+RYO,1-2-7,6
2025_12,2025_H2,4220251201020003,7-4-2,439.0,0.0017043929697879,0,0.0,0.4,0.0719047619047567,BANTE+BANTE+RYO,2-4-7,1
2025_12,2025_H2,4220251201020003,4-7-2,513.1,0.0014582508550709,0,0.0,0.4,0.0719047619047567,BANTE+BANTE+RYO,2-4-7,2
2025_12,2025_H2,4220251201020003,2-4-7,528.5,0.0014157587771748,0,0.0,0.4,0.0719047619047567,BANTE+BANTE+RYO,2-4-7,3
2025_12,2025_H2,4220251201020003,7-2-4,662.5,0.0011294015301689,0,0.0,0.4,0.0719047619047567,BANTE+BANTE+RYO,2-4-7,4
2025_12,2025_H2,4220251201020003,2-7-4,689.6,0.0010850181463702,0,0.0,0.4,0.0719047619047567,BANTE+BANTE+RYO,2-4-7,5
2025_12,2025_H2,4220251201020003,4-2-7,864.8,0.0008652041093165,0,0.0,0.4,0.0719047619047567,BANTE+BANTE+RYO,2-4-7,6
2025_12,2025_H2,4220251201020003,2-6-7,278.1,0.0026905016675186,0,0.0,0.9714285714285714,-3.3347619047619097,BANTE+BANTE+RYO,2-6-7,1
2025_12,2025_H2,4220251201020003,7-2-6,453.5,0.0016498974944584,0,0.0,0.9714285714285714,-3.3347619047619097,BANTE+BANTE+RYO,2-6-7,2
2025_12,2025_H2,4220251201020003,6-2-7,500.6,0.0014946634313562,0,0.0,0.9714285714285714,-3.3347619047619097,BANTE+BANTE+RYO,2-6-7,3
2025_12,2025_H2,4220251201020003,7-6-2,535.3,0.0013977741710011,0,0.0,0.9714285714285714,-3.3347619047619097,BANTE+BANTE+RYO,2-6-7,4
2025_12,2025_H2,4220251201020003,2-7-6,576.9,0.0012969813030627,0,0.0,0.9714285714285714,-3.3347619047619097,BANTE+BANTE+RYO,2-6-7,5
2025_12,2025_H2,4220251201020003,6-7-2,852.8,0.0008773786511924,0,0.0,0.9714285714285714,-3.3347619047619097,BANTE+BANTE+RYO,2-6-7,6
2025_12,2025_H2,4220251201030001,6-4-7,215.8,0.003470807061998,0,0.0,0.9142857142857144,-1.3285714285714267,BANTE+BANTE+RYO,4-6-7,1
2025_12,2025_H2,4220251201030001,6-7-4,303.4,0.0024686887408674,0,0.0,0.9142857142857144,-1.3285714285714267,BANTE+BANTE+RYO,4-6-7,2
2025_12,2025_H2,4220251201030001,4-7-6,373.5,0.0020053551913766,0,0.0,0.9142857142857144,-1.3285714285714267,BANTE+BANTE+RYO,4-6-7,3
2025_12,2025_H2,4220251201030001,4-6-7,468.3,0.001599402442834,0,0.0,0.9142857142857144,-1.3285714285714267,BANTE+BANTE+RYO,4-6-7,4
2025_12,2025_H2,4220251201030001,7-4-6,576.2,0.001299896154077,0,0.0,0.9142857142857144,-1.3285714285714267,BANTE+BANTE+RYO,4-6-7,5
2025_12,2025_H2,4220251201030001,7-6-4,907.8,0.0008250717823079,0,0.0,0.9142857142857144,-1.3285714285714267,BANTE+BANTE+RYO,4-6-7,6
2025_12,2025_H2,4220251201030003,4-2-3,649.9,0.0011471490921971,0,0.0,0.7428571428571429,-1.3895238095237945,RYO+RYO+RYO,2-3-4,1
2025_12,2025_H2,4220251201030003,4-3-2,745.2,0.0010004457796818,0,0.0,0.7428571428571429,-1.3895238095237945,RYO+RYO+RYO,2-3-4,2
2025_12,2025_H2,4220251201030003,3-4-2,853.3,0.0008737046701264,0,0.0,0.7428571428571429,-1.3895238095237945,RYO+RYO+RYO,2-3-4,3
2025_12,2025_H2,4220251201030003,3-2-4,1030.3,0.0007236069057739,0,0.0,0.7428571428571429,-1.3895238095237945,RYO+RYO+RYO,2-3-4,4
2025_12,2025_H2,4220251201030003,2-4-3,1080.1,0.0006902436765289,0,0.0,0.7428571428571429,-1.3895238095237945,RYO+RYO+RYO,2-3-4,5
2025_12,2025_H2,4220251201030003,2-3-4,1140.7,0.0006535742921179,0,0.0,0.7428571428571429,-1.3895238095237945,RYO+RYO+RYO,2-3-4,6
2025_12,2025_H2,4220251201030003,6-2-3,348.8,0.0021374202838845,0,0.0,0.8,-1.5661904761904613,BANTE+RYO+RYO,2-3-6,1
2025_12,2025_H2,4220251201030003,3-6-2,415.5,0.0017943013117182,0,0.0,0.8,-1.5661904761904613,BANTE+RYO+RYO,2-3-6,2
2025_12,2025_H2,4220251201030003,2-6-3,436.6,0.0017075863376521,0,0.0,0.8,-1.5661904761904613,BANTE+RYO+RYO,2-3-6,3
2025_12,2025_H2,4220251201030003,6-3-2,509.3,0.001463837021439,0,0.0,0.8,-1.5661904761904613,BANTE+RYO+RYO,2-3-6,4
2025_12,2025_H2,4220251201030003,3-2-6,619.3,0.001203830445695,0,0.0,0.8,-1.5661904761904613,BANTE+RYO+RYO,2-3-6,5
2025_12,2025_H2,4220251201030003,2-3-6,692.2,0.0010770473779527,0,0.0,0.8,-1.5661904761904613,BANTE+RYO+RYO,2-3-6,6
2025_12,2025_H2,4220251201030003,4-7-2,325.9,0.0022876102946269,0,0.0,0.9142857142857144,-3.199523809523797,BANTE+RYO+RYO,2-4-7,1
2025_12,2025_H2,4220251201030003,4-2-7,384.8,0.0019374537292591,0,0.0,0.9142857142857144,-3.199523809523797,BANTE+RYO+RYO,2-4-7,2
2025_12,2025_H2,4220251201030003,2-4-7,582.2,0.0012805431037769,0,0.0,0.9142857142857144,-3.199523809523797,BANTE+RYO+RYO,2-4-7,3
2025_12,2025_H2,4220251201030003,7-4-2,622.8,0.001197065181469,0,0.0,0.9142857142857144,-3.199523809523797,BANTE+RYO+RYO,2-4-7,4
2025_12,2025_H2,4220251201030003,2-7-4,728.2,0.0010238014213388,0,0.0,0.9142857142857144,-3.199523809523797,BANTE+RYO+RYO,2-4-7,5
2025_12,2025_H2,4220251201030003,7-2-4,804.2,0.0009270482405109,0,0.0,0.9142857142857144,-3.199523809523797,BANTE+RYO+RYO,2-4-7,6
2025_12,2025_H2,4220251201030003,6-2-7,354.3,0.0021042398956221,0,0.0,0.9714285714285714,-3.376190476190464,BANTE+BANTE+RYO,2-6-7,1
2025_12,2025_H2,4220251201030003,2-6-7,417.9,0.0017839966379969,0,0.0,0.9714285714285714,-3.376190476190464,BANTE+BANTE+RYO,2-6-7,2
2025_12,2025_H2,4220251201030003,6-7-2,694.3,0.0010737897090867,0,0.0,0.9714285714285714,-3.376190476190464,BANTE+BANTE+RYO,2-6-7,3
2025_12,2025_H2,4220251201030003,2-7-6,737.9,0.0010103431291759,0,0.0,0.9714285714285714,-3.376190476190464,BANTE+BANTE+RYO,2-6-7,4
2025_12,2025_H2,4220251201030003,7-2-6,955.5,0.0007802534746404,0,0.0,0.9714285714285714,-3.376190476190464,BANTE+BANTE+RYO,2-6-7,5
2025_12,2025_H2,4220251201030003,7-6-2,1044.8,0.0007135645051865,0,0.0,0.9714285714285714,-3.376190476190464,BANTE+BANTE+RYO,2-6-7,6
2026_04,2026_H1,4220260401020005,1-4-2,16.4,0.0456441555690061,0,0.0,0.0571428571428571,3.7738095238095135,BANTE+RYO+RYO,1-2-4,1
2026_04,2026_H1,4220260401020005,1-2-4,42.6,0.0175719284350164,0,0.0,0.0571428571428571,3.7738095238095135,BANTE+RYO+RYO,1-2-4,2
2026_04,2026_H1,4220260401020005,4-1-2,68.5,0.0109279438150613,0,0.0,0.0571428571428571,3.7738095238095135,BANTE+RYO+RYO,1-2-4,3
2026_04,2026_H1,4220260401020005,4-2-1,153.4,0.0048798184571818,0,0.0,0.0571428571428571,3.7738095238095135,BANTE+RYO+RYO,1-2-4,4
2026_04,2026_H1,4220260401020005,2-1-4,268.0,0.0027931498184018,0,0.0,0.0571428571428571,3.7738095238095135,BANTE+RYO+RYO,1-2-4,5
2026_04,2026_H1,4220260401020005,2-4-1,354.3,0.0021127974917631,0,0.0,0.0571428571428571,3.7738095238095135,BANTE+RYO+RYO,1-2-4,6
2026_04,2026_H1,4220260401020005,1-4-5,21.2,0.0353096297797972,0,0.0,0.2285714285714285,2.410476190476184,RYO+RYO+RYO,1-4-5,1
2026_04,2026_H1,4220260401020005,1-5-4,65.5,0.0114284603256748,0,0.0,0.2285714285714285,2.410476190476184,RYO+RYO+RYO,1-4-5,2
2026_04,2026_H1,4220260401020005,4-1-5,74.4,0.0100613461200497,0,0.0,0.2285714285714285,2.410476190476184,RYO+RYO+RYO,1-4-5,3
2026_04,2026_H1,4220260401020005,4-5-1,125.5,0.0059646545922844,0,0.0,0.2285714285714285,2.410476190476184,RYO+RYO+RYO,1-4-5,4
2026_04,2026_H1,4220260401020005,5-4-1,462.0,0.0016202687258261,0,0.0,0.2285714285714285,2.410476190476184,RYO+RYO+RYO,1-4-5,5
2026_04,2026_H1,4220260401020005,5-1-4,500.5,0.0014956326699934,0,0.0,0.2285714285714285,2.410476190476184,RYO+RYO+RYO,1-4-5,6
2026_04,2026_H1,4220260401020005,4-2-6,587.6,0.0012739349069634,0,0.0,0.5714285714285714,-0.5961904761904862,BANTE+BANTE+RYO,2-4-6,1
2026_04,2026_H1,4220260401020005,4-6-2,912.1,0.0008207040361053,0,0.0,0.5714285714285714,-0.5961904761904862,BANTE+BANTE+RYO,2-4-6,2
2026_04,2026_H1,4220260401020005,2-4-6,1111.7,0.0006733508602426,0,0.0,0.5714285714285714,-0.5961904761904862,BANTE+BANTE+RYO,2-4-6,3
2026_04,2026_H1,4220260401020005,2-6-4,2323.9,0.0003221154745607,0,0.0,0.5714285714285714,-0.5961904761904862,BANTE+BANTE+RYO,2-4-6,4
2026_04,2026_H1,4220260401020005,6-2-4,2421.3,0.0003091579528896,0,0.0,0.5714285714285714,-0.5961904761904862,BANTE+BANTE+RYO,2-4-6,5
2026_04,2026_H1,4220260401020005,6-4-2,2527.1,0.0002962146932577,0,0.0,0.5714285714285714,-0.5961904761904862,BANTE+BANTE+RYO,2-4-6,6
2026_04,2026_H1,4220260401020005,4-5-6,678.1,0.0011039141001794,0,0.0,0.7428571428571429,-1.959523809523816,BANTE+RYO+RYO,4-5-6,1
2026_04,2026_H1,4220260401020005,4-6-5,1147.5,0.0006523434869993,0,0.0,0.7428571428571429,-1.959523809523816,BANTE+RYO+RYO,4-5-6,2
2026_04,2026_H1,4220260401020005,5-4-6,1911.0,0.0003917133183316,0,0.0,0.7428571428571429,-1.959523809523816,BANTE+RYO+RYO,4-5-6,3
2026_04,2026_H1,4220260401020005,5-6-4,3124.7,0.0002395635265246,0,0.0,0.7428571428571429,-1.959523809523816,BANTE+RYO+RYO,4-5-6,4
2026_04,2026_H1,4220260401020005,6-4-5,3167.5,0.0002363264881868,0,0.0,0.7428571428571429,-1.959523809523816,BANTE+RYO+RYO,4-5-6,5
2026_04,2026_H1,4220260401020005,6-5-4,3400.5,0.0002201335542807,0,0.0,0.7428571428571429,-1.959523809523816,BANTE+RYO+RYO,4-5-6,6
2026_04,2026_H1,4220260401030004,5-1-2,247.0,0.0030280775465507,0,0.0,0.0857142857142857,2.3085714285714167,BANTE+BANTE+BANTE,1-2-5,1
2026_04,2026_H1,4220260401030004,1-5-2,271.7,0.0027527977695915,0,0.0,0.0857142857142857,2.3085714285714167,BANTE+BANTE+BANTE,1-2-5,2
2026_04,2026_H1,4220260401030004,1-2-5,274.8,0.002721743646281,0,0.0,0.0857142857142857,2.3085714285714167,BANTE+BANTE+BANTE,1-2-5,3
2026_04,2026_H1,4220260401030004,5-2-1,367.3,0.0020363058916363,0,0.0,0.0857142857142857,2.3085714285714167,BANTE+BANTE+BANTE,1-2-5,4
2026_04,2026_H1,4220260401030004,2-1-5,371.0,0.0020159977196712,0,0.0,0.0857142857142857,2.3085714285714167,BANTE+BANTE+BANTE,1-2-5,5
2026_04,2026_H1,4220260401030004,2-5-1,436.5,0.0017134825979336,0,0.0,0.0857142857142857,2.3085714285714167,BANTE+BANTE+BANTE,1-2-5,6
2026_04,2026_H1,4220260401030004,5-4-2,504.1,0.0014837039357231,0,0.0,0.3142857142857143,0.9452380952380868,BANTE+BANTE+RYO,2-4-5,1
2026_04,2026_H1,4220260401030004,5-2-4,584.0,0.0012807108801336,0,0.0,0.3142857142857143,0.9452380952380868,BANTE+BANTE+RYO,2-4-5,2
2026_04,2026_H1,4220260401030004,2-4-5,742.1,0.0010078630292386,0,0.0,0.3142857142857143,0.9452380952380868,BANTE+BANTE+RYO,2-4-5,3
2026_04,2026_H1,4220260401030004,2-5-4,771.5,0.0009694558055709,0,0.0,0.3142857142857143,0.9452380952380868,BANTE+BANTE+RYO,2-4-5,4
2026_04,2026_H1,4220260401030004,4-5-2,775.1,0.0009649531079835,0,0.0,0.3142857142857143,0.9452380952380868,BANTE+BANTE+RYO,2-4-5,5
2026_04,2026_H1,4220260401030004,4-2-5,999.2,0.0007485339811829,0,0.0,0.3142857142857143,0.9452380952380868,BANTE+BANTE+RYO,2-4-5,6
2026_04,2026_H1,4220260401030007,2-4-6,404.0,0.0018535230649936,0,0.0,0.4285714285714285,0.512380952380956,BANTE+BANTE+RYO,2-4-6,1
2026_04,2026_H1,4220260401030007,2-6-4,487.8,0.0015351031534593,0,0.0,0.4285714285714285,0.512380952380956,BANTE+BANTE+RYO,2-4-6,2
2026_04,2026_H1,4220260401030007,4-2-6,1506.6,0.0004970286195788,0,0.0,0.4285714285714285,0.512380952380956,BANTE+BANTE+RYO,2-4-6,3
2026_04,2026_H1,4220260401030007,6-2-4,1923.0,0.0003894037016419,0,0.0,0.4285714285714285,0.512380952380956,BANTE+BANTE+RYO,2-4-6,4
2026_04,2026_H1,4220260401030007,4-6-2,2222.7,0.0003368980601329,0,0.0,0.4285714285714285,0.512380952380956,BANTE+BANTE+RYO,2-4-6,5
2026_04,2026_H1,4220260401030007,6-4-2,2833.6,0.0002642657108474,0,0.0,0.4285714285714285,0.512380952380956,BANTE+BANTE+RYO,2-4-6,6
2026_04,2026_H1,4220260401030007,2-4-7,542.9,0.001379302483436,0,0.0,0.7428571428571429,-1.237619047619044,BANTE+RYO+RYO,2-4-7,1
2026_04,2026_H1,4220260401030007,2-7-4,653.7,0.0011455152489788,0,0.0,0.7428571428571429,-1.237619047619044,BANTE+RYO+RYO,2-4-7,2
2026_04,2026_H1,4220260401030007,4-2-7,2216.9,0.0003377794750586,0,0.0,0.7428571428571429,-1.237619047619044,BANTE+RYO+RYO,2-4-7,3
2026_04,2026_H1,4220260401030007,7-2-4,2397.0,0.0003124002162108,0,0.0,0.7428571428571429,-1.237619047619044,BANTE+RYO+RYO,2-4-7,4
2026_04,2026_H1,4220260401030007,4-7-2,2625.0,0.0002852660260028,0,0.0,0.7428571428571429,-1.237619047619044,BANTE+RYO+RYO,2-4-7,5
2026_04,2026_H1,4220260401030007,7-4-2,4321.9,0.0001732625276516,0,0.0,0.7428571428571429,-1.237619047619044,BANTE+RYO+RYO,2-4-7,6
2025_02,2025_H1,4320250205020001,1-3-2,1007.4,0.0007419975847315,0,0.0,0.3428571428571428,1.1347619047619115,RYO+RYO+RYO,1-2-3,1
2025_02,2025_H1,4320250205020001,3-1-2,1131.9,0.0006603837502063,0,0.0,0.3428571428571428,1.1347619047619115,RYO+RYO+RYO,1-2-3,2
2025_02,2025_H1,4320250205020001,1-2-3,1308.4,0.0005712995772382,0,0.0,0.3428571428571428,1.1347619047619115,RYO+RYO+RYO,1-2-3,3
2025_02,2025_H1,4320250205020001,3-2-1,1624.9,0.0004600211501375,0,0.0,0.3428571428571428,1.1347619047619115,RYO+RYO+RYO,1-2-3,4
2025_02,2025_H1,4320250205020001,2-3-1,1937.4,0.0003858203607197,0,0.0,0.3428571428571428,1.1347619047619115,RYO+RYO+RYO,1-2-3,5
2025_02,2025_H1,4320250205020001,2-1-3,2143.5,0.0003487232875477,0,0.0,0.3428571428571428,1.1347619047619115,RYO+RYO+RYO,1-2-3,6
2025_02,2025_H1,4320250205020001,2-4-1,757.5,0.0009867833225855,0,0.0,0.6,-0.7885714285714206,BANTE+RYO+RYO,1-2-4,1
2025_02,2025_H1,4320250205020001,2-1-4,1049.4,0.0007123007117005,0,0.0,0.6,-0.7885714285714206,BANTE+RYO+RYO,1-2-4,2
2025_02,2025_H1,4320250205020001,1-2-4,1060.5,0.0007048452304182,0,0.0,0.6,-0.7885714285714206,BANTE+RYO+RYO,1-2-4,3
2025_02,2025_H1,4320250205020001,1-4-2,1275.2,0.0005861734369969,0,0.0,0.6,-0.7885714285714206,BANTE+RYO+RYO,1-2-4,4
2025_02,2025_H1,4320250205020001,4-1-2,1399.2,0.0005342255337753,0,0.0,0.6,-0.7885714285714206,BANTE+RYO+RYO,1-2-4,5
2025_02,2025_H1,4320250205020001,4-2-1,1399.2,0.0005342255337753,0,0.0,0.6,-0.7885714285714206,BANTE+RYO+RYO,1-2-4,6
2025_02,2025_H1,4320250205020001,3-5-1,406.2,0.0018401978504641,0,0.0,0.2857142857142857,1.6114285714285803,BANTE+RYO+RYO,1-3-5,1
2025_02,2025_H1,4320250205020001,1-3-5,451.7,0.0016548336658369,0,0.0,0.2857142857142857,1.6114285714285803,BANTE+RYO+RYO,1-3-5,2
2025_02,2025_H1,4320250205020001,5-3-1,498.7,0.0014988738056116,0,0.0,0.2857142857142857,1.6114285714285803,BANTE+RYO+RYO,1-3-5,3
2025_02,2025_H1,4320250205020001,3-1-5,535.8,0.0013950884039912,0,0.0,0.2857142857142857,1.6114285714285803,BANTE+RYO+RYO,1-3-5,4
2025_02,2025_H1,4320250205020001,1-5-3,763.2,0.0009794134785882,0,0.0,0.2857142857142857,1.6114285714285803,BANTE+RYO+RYO,1-3-5,5
2025_02,2025_H1,4320250205020001,5-1-3,787.0,0.0009497946211671,0,0.0,0.2857142857142857,1.6114285714285803,BANTE+RYO+RYO,1-3-5,6
2025_02,2025_H1,4320250205020001,7-1-3,10.5,0.071189368272241,0,0.0,0.0285714285714285,4.604761904761915,RYO+RYO+RYO,1-3-7,1
2025_02,2025_H1,4320250205020001,7-3-1,12.0,0.0622906972382109,0,0.0,0.0285714285714285,4.604761904761915,RYO+RYO+RYO,1-3-7,2
2025_02,2025_H1,4320250205020001,1-7-3,107.0,0.0069858725874629,0,0.0,0.0285714285714285,4.604761904761915,RYO+RYO+RYO,1-3-7,3
2025_02,2025_H1,4320250205020001,3-7-1,137.0,0.0054561194661206,0,0.0,0.0285714285714285,4.604761904761915,RYO+RYO+RYO,1-3-7,4
2025_02,2025_H1,4320250205020001,1-3-7,221.9,0.0033685820949009,0,0.0,0.0285714285714285,4.604761904761915,RYO+RYO+RYO,1-3-7,5
2025_02,2025_H1,4320250205020001,3-1-7,276.0,0.00270829118427,0,0.0,0.0285714285714285,4.604761904761915,RYO+RYO+RYO,1-3-7,6
2025_02,2025_H1,4320250205020001,1-4-5,1549.9,0.0004822816742102,0,0.0,0.5714285714285714,-0.3119047619047516,BANTE+BANTE+RYO,1-4-5,1
2025_02,2025_H1,4320250205020001,5-1-4,1975.4,0.0003783984847922,0,0.0,0.5714285714285714,-0.3119047619047516,BANTE+BANTE+RYO,1-4-5,2
2025_02,2025_H1,4320250205020001,1-5-4,2014.9,0.0003709803796012,0,0.0,0.5714285714285714,-0.3119047619047516,BANTE+BANTE+RYO,1-4-5,3
2025_02,2025_H1,4320250205020001,4-1-5,2143.5,0.0003487232875477,0,0.0,0.5714285714285714,-0.3119047619047516,BANTE+BANTE+RYO,1-4-5,4
2025_02,2025_H1,4320250205020001,4-5-1,2651.2,0.0002819434093461,0,0.0,0.5714285714285714,-0.3119047619047516,BANTE+BANTE+RYO,1-4-5,5
2025_02,2025_H1,4320250205020001,5-4-1,3731.3,0.0002003292061368,0,0.0,0.5714285714285714,-0.3119047619047516,BANTE+BANTE+RYO,1-4-5,6
2025_02,2025_H1,4320250205020001,7-1-4,16.9,0.044230080879203,0,0.0,0.1714285714285714,2.681428571428583,BANTE+RYO+RYO,1-4-7,1
2025_02,2025_H1,4320250205020001,7-4-1,24.6,0.0303857059698589,1,24.6,0.1714285714285714,2.681428571428583,BANTE+RYO+RYO,1-4-7,2
