month,race_id,selected_set,actual,trio_odds,parsed_trio_count,bet,hit,stake,pay,source_url
2024_05,2220240501010001,1-3-4,4-5-1,18.1,20,1,0,100,0,https://keirin.kdreams.jp/maebashi/racedetail/2220240501010001/?pageType=odds&kakeshikiType=3renhuku
2024_05,2220240501020001,1-2-5,1-2-5,7.8,20,0,0,0,0,https://keirin.kdreams.jp/maebashi/racedetail/2220240501020001/?pageType=odds&kakeshikiType=3renhuku
2024_05,2220240501030001,1-3-4,2-1-3,14.1,20,0,0,0,0,https://keirin.kdreams.jp/maebashi/racedetail/2220240501030001/?pageType=odds&kakeshikiType=3renhuku
2024_05,2220240501020002,1-4-6,4-3-5,64.8,20,1,0,100,0,https://keirin.kdreams.jp/maebashi/racedetail/2220240501020002/?pageType=odds&kakeshikiType=3renhuku
2024_05,2220240501020004,1-4-5,3-5-1,6.5,35,0,0,0,0,https://keirin.kdreams.jp/maebashi/racedetail/2220240501020004/?pageType=odds&kakeshikiType=3renhuku
2024_05,2220240501020005,3-4-5,2-4-5,45.1,35,1,0,100,0,https://keirin.kdreams.jp/maebashi/racedetail/2220240501020005/?pageType=odds&kakeshikiType=3renhuku
2024_05,2220240501030005,2-3-4,1-3-5,16.3,35,1,0,100,0,https://keirin.kdreams.jp/maebashi/racedetail/2220240501030005/?pageType=odds&kakeshikiType=3renhuku
2024_05,2220240501020006,2-3-5,1-2-3,36.4,35,1,0,100,0,https://keirin.kdreams.jp/maebashi/racedetail/2220240501020006/?pageType=odds&kakeshikiType=3renhuku
2024_05,2220240501030006,1-2-4,2-1-4,11.2,35,0,0,0,0,https://keirin.kdreams.jp/maebashi/racedetail/2220240501030006/?pageType=odds&kakeshikiType=3renhuku
2024_05,8420240501010001,3-5-7,7-3-2,39.0,35,1,0,100,0,https://keirin.kdreams.jp/takeo/racedetail/8420240501010001/?pageType=odds&kakeshikiType=3renhuku
2024_05,8420240501030001,2-3-7,7-1-4,6.3,35,0,0,0,0,https://keirin.kdreams.jp/takeo/racedetail/8420240501030001/?pageType=odds&kakeshikiType=3renhuku
2024_05,8420240501030003,1-4-7,4-2-1,2.5,35,0,0,0,0,https://keirin.kdreams.jp/takeo/racedetail/8420240501030003/?pageType=odds&kakeshikiType=3renhuku
2024_05,8420240501010004,3-5-7,7-2-5,5.3,35,0,0,0,0,https://keirin.kdreams.jp/takeo/racedetail/8420240501010004/?pageType=odds&kakeshikiType=3renhuku
2024_05,8420240501020004,2-3-4,5-3-7,47.8,35,1,0,100,0,https://keirin.kdreams.jp/takeo/racedetail/8420240501020004/?pageType=odds&kakeshikiType=3renhuku
2024_05,8420240501010005,3-4-7,1-4-7,20.7,35,1,0,100,0,https://keirin.kdreams.jp/takeo/racedetail/8420240501010005/?pageType=odds&kakeshikiType=3renhuku
2024_05,8420240501020005,3-4-7,3-7-5,13.6,35,0,0,0,0,https://keirin.kdreams.jp/takeo/racedetail/8420240501020005/?pageType=odds&kakeshikiType=3renhuku
2024_05,8420240501020006,2-3-7,3-7-6,15.8,35,1,0,100,0,https://keirin.kdreams.jp/takeo/racedetail/8420240501020006/?pageType=odds&kakeshikiType=3renhuku
2024_05,8420240501030006,1-2-4,5-1-2,63.9,35,1,0,100,0,https://keirin.kdreams.jp/takeo/racedetail/8420240501030006/?pageType=odds&kakeshikiType=3renhuku
2024_05,8420240501010007,2-3-4,2-4-7,48.7,35,1,0,100,0,https://keirin.kdreams.jp/takeo/racedetail/8420240501010007/?pageType=odds&kakeshikiType=3renhuku
2024_05,8420240501020007,1-3-7,3-2-7,44.9,35,1,0,100,0,https://keirin.kdreams.jp/takeo/racedetail/8420240501020007/?pageType=odds&kakeshikiType=3renhuku
2024_05,8420240501030007,1-2-5,1-4-2,6.0,35,0,0,0,0,https://keirin.kdreams.jp/takeo/racedetail/8420240501030007/?pageType=odds&kakeshikiType=3renhuku
2024_05,6120240501030005,1-4-7,1-7-6,5.7,35,0,0,0,0,https://keirin.kdreams.jp/tamano/racedetail/6120240501030005/?pageType=odds&kakeshikiType=3renhuku
2024_05,6120240501010006,1-2-3,4-1-2,18.9,35,1,0,100,0,https://keirin.kdreams.jp/tamano/racedetail/6120240501010006/?pageType=odds&kakeshikiType=3renhuku
2024_05,6120240501020006,1-2-5,2-6-7,14.3,35,0,0,0,0,https://keirin.kdreams.jp/tamano/racedetail/6120240501020006/?pageType=odds&kakeshikiType=3renhuku
2024_05,6120240501030006,2-3-5,1-2-5,69.5,35,1,0,100,0,https://keirin.kdreams.jp/tamano/racedetail/6120240501030006/?pageType=odds&kakeshikiType=3renhuku
2024_05,6120240501010007,3-5-7,7-2-5,21.5,35,1,0,100,0,https://keirin.kdreams.jp/tamano/racedetail/6120240501010007/?pageType=odds&kakeshikiType=3renhuku
2024_05,6120240501020007,1-3-7,2-1-7,13.7,35,0,0,0,0,https://keirin.kdreams.jp/tamano/racedetail/6120240501020007/?pageType=odds&kakeshikiType=3renhuku
2024_05,6120240501010008,3-4-7,1-4-5,122.1,35,1,0,100,0,https://keirin.kdreams.jp/tamano/racedetail/6120240501010008/?pageType=odds&kakeshikiType=3renhuku
2024_05,6120240501020008,2-4-5,7-2-4,13.0,35,0,0,0,0,https://keirin.kdreams.jp/tamano/racedetail/6120240501020008/?pageType=odds&kakeshikiType=3renhuku
2024_05,6120240501030008,1-2-3,2-4-7,15.8,35,1,0,100,0,https://keirin.kdreams.jp/tamano/racedetail/6120240501030008/?pageType=odds&kakeshikiType=3renhuku
2024_05,6120240501010009,4-5-7,3-1-2,20.6,35,1,0,100,0,https://keirin.kdreams.jp/tamano/racedetail/6120240501010009/?pageType=odds&kakeshikiType=3renhuku
2024_05,6120240501020009,1-3-7,3-2-5,7.3,35,0,0,0,0,https://keirin.kdreams.jp/tamano/racedetail/6120240501020009/?pageType=odds&kakeshikiType=3renhuku
2024_05,6120240501030009,1-3-7,1-2-3,14.3,35,0,0,0,0,https://keirin.kdreams.jp/tamano/racedetail/6120240501030009/?pageType=odds&kakeshikiType=3renhuku
2024_05,6120240501020010,1-3-7,3-2-1,52.7,35,1,0,100,0,https://keirin.kdreams.jp/tamano/racedetail/6120240501020010/?pageType=odds&kakeshikiType=3renhuku
2024_05,6120240501030010,1-2-5,1-4-2,3.5,35,0,0,0,0,https://keirin.kdreams.jp/tamano/racedetail/6120240501030010/?pageType=odds&kakeshikiType=3renhuku
