split,month,race_id,variant,target,head_bust,result_source,candidate_sets,orders,bets,actual,set_match,bet,bet_hit,stake,pay,reason
TRAIN,2025_12,3120251202030001,BASE,2,0.0,monthly,,,,2-5-4,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_12,3120251202030001,OH_EQ,2,0.0,monthly,,,,2-5-4,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_12,3120251202030001,OH_HIGH,2,0.0,monthly,3-4-5,4-5-3,4-5-3,2-5-4,0.0,1,0.0,100,0,BET
TRAIN,2025_12,3120251202030001,OH_TOP,2,0.0,monthly,3-4-5,4-5-3,4-5-3,2-5-4,0.0,1,0.0,100,0,BET
TRAIN,2025_12,3120251202010002,BASE,4,0.0,monthly,2-3-5,5-3-2,5-3-2,3-4-2,0.0,1,0.0,100,0,BET
TRAIN,2025_12,3120251202010002,OH_EQ,4,0.0,monthly,2-3-5|2-5-7,5-3-2|5-2-7,5-3-2|5-2-7,3-4-2,0.0,1,0.0,200,0,BET
TRAIN,2025_12,3120251202010002,OH_HIGH,4,0.0,monthly,2-5-7,5-2-7,5-2-7,3-4-2,0.0,1,0.0,100,0,BET
TRAIN,2025_12,3120251202010002,OH_TOP,4,0.0,monthly,2-5-7,5-2-7,5-2-7,3-4-2,0.0,1,0.0,100,0,BET
TRAIN,2025_12,3120251202010003,BASE,1,0.0,monthly,3-5-7,5-3-7,5-3-7,5-1-3,0.0,1,0.0,100,0,BET
TRAIN,2025_12,3120251202010003,OH_EQ,1,0.0,monthly,3-5-7,5-3-7,5-3-7,5-1-3,0.0,1,0.0,100,0,BET
TRAIN,2025_12,3120251202010003,OH_HIGH,1,0.0,monthly,,,,5-1-3,0.0,0,0.0,0,0,cannot_compress_third_slot_too_wide
TRAIN,2025_12,3120251202010003,OH_TOP,1,0.0,monthly,3-5-7|3-4-5,5-3-7|5-3-4,5-3-7|5-3-4,5-1-3,0.0,1,0.0,200,0,BET
TRAIN,2025_12,3120251202030003,BASE,1,0.0,monthly,2-3-5,3-5-2,3-5-2,1-3-4,0.0,1,0.0,100,0,BET
TRAIN,2025_12,3120251202030003,OH_EQ,1,0.0,monthly,,,,1-3-4,0.0,0,0.0,0,0,cannot_compress_third_slot_too_wide
TRAIN,2025_12,3120251202030003,OH_HIGH,1,0.0,monthly,3-5-7|3-4-5,3-5-7|3-5-4,3-5-7|3-5-4,1-3-4,0.0,1,0.0,200,0,BET
TRAIN,2025_12,3120251202030003,OH_TOP,1,0.0,monthly,,,,1-3-4,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_12,3120251202020004,BASE,3,1.0,monthly,,,,1-5-7,0.0,0,0.0,0,0,ranking_cycle
TRAIN,2025_12,3120251202020004,OH_EQ,3,1.0,monthly,1-4-5,5-1-4,,1-5-7,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_12,3120251202020004,OH_HIGH,3,1.0,monthly,1-4-5,5-1-4,,1-5-7,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_12,3120251202020004,OH_TOP,3,1.0,monthly,,,,1-5-7,0.0,0,0.0,0,0,ranking_cycle
TRAIN,2025_12,3120251202010005,BASE,7,1.0,monthly,1-4-5,4-5-1,4-5-1,5-1-3,0.0,1,0.0,100,0,BET
TRAIN,2025_12,3120251202010005,OH_EQ,7,1.0,monthly,1-3-4|1-4-5,4-3-1|4-5-1,4-3-1|4-5-1,5-1-3,0.0,1,0.0,200,0,BET
TRAIN,2025_12,3120251202010005,OH_HIGH,7,1.0,monthly,1-3-4,4-3-1,4-3-1,5-1-3,0.0,1,0.0,100,0,BET
TRAIN,2025_12,3120251202010005,OH_TOP,7,1.0,monthly,1-3-4,4-3-1,4-3-1,5-1-3,0.0,1,0.0,100,0,BET
TRAIN,2025_12,3120251202020005,BASE,7,0.0,monthly,,,,3-7-2,0.0,0,0.0,0,0,ranking_cycle
TRAIN,2025_12,3120251202020005,OH_EQ,7,0.0,monthly,,,,3-7-2,0.0,0,0.0,0,0,ranking_cycle
TRAIN,2025_12,3120251202020005,OH_HIGH,7,0.0,monthly,,,,3-7-2,0.0,0,0.0,0,0,ranking_cycle
TRAIN,2025_12,3120251202020005,OH_TOP,7,0.0,monthly,,,,3-7-2,0.0,0,0.0,0,0,ranking_cycle
TRAIN,2025_12,5620251203010004,BASE,3,1.0,monthly,1-2-7,1-2-7,1-2-7,7-1-5,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203010004,OH_EQ,3,1.0,monthly,1-2-7,1-2-7,1-2-7,7-1-5,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203010004,OH_HIGH,3,1.0,monthly,1-2-4,1-2-4,1-2-4,7-1-5,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203010004,OH_TOP,3,1.0,monthly,1-2-4,1-2-4,1-2-4,7-1-5,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203030004,BASE,3,0.0,monthly,,,,1-3-2,0.0,0,0.0,0,0,ranking_cycle
TRAIN,2025_12,5620251203030004,OH_EQ,3,0.0,monthly,1-2-4,1-2-4,1-2-4,1-3-2,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203030004,OH_HIGH,3,0.0,monthly,,,,1-3-2,0.0,0,0.0,0,0,cannot_compress_third_slot_too_wide
TRAIN,2025_12,5620251203030004,OH_TOP,3,0.0,monthly,1-2-4|1-2-6,1-2-4|1-2-6,1-2-4|1-2-6,1-3-2,0.0,1,0.0,200,0,BET
TRAIN,2025_12,5620251203010005,BASE,3,1.0,monthly,,,,4-1-2,0.0,0,0.0,0,0,ranking_cycle
TRAIN,2025_12,5620251203010005,OH_EQ,3,1.0,monthly,1-2-4,1-2-4,1-2-4,4-1-2,1.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203010005,OH_HIGH,3,1.0,monthly,1-2-4,1-2-4,1-2-4,4-1-2,1.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203010005,OH_TOP,3,1.0,monthly,1-2-4,1-2-4,1-2-4,4-1-2,1.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203020005,BASE,3,1.0,monthly,1-2-6|1-5-6,1-2-6|1-6-5,1-2-6|1-6-5,1-6-7,0.0,1,0.0,200,0,BET
TRAIN,2025_12,5620251203020005,OH_EQ,3,1.0,monthly,,,,1-6-7,0.0,0,0.0,0,0,cannot_compress_third_slot_too_wide
TRAIN,2025_12,5620251203020005,OH_HIGH,3,1.0,monthly,1-4-6,1-6-4,,1-6-7,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_12,5620251203020005,OH_TOP,3,1.0,monthly,1-4-6,1-6-4,,1-6-7,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_12,5620251203010006,BASE,2,0.0,monthly,1-3-4|1-3-5,1-3-4|1-3-5,1-3-4|1-3-5,3-2-4,0.0,1,0.0,200,0,BET
TRAIN,2025_12,5620251203010006,OH_EQ,2,0.0,monthly,,,,3-2-4,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_12,5620251203010006,OH_HIGH,2,0.0,monthly,1-4-5,1-4-5,1-4-5,3-2-4,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203010006,OH_TOP,2,0.0,monthly,,,,3-2-4,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_12,5620251203020006,BASE,2,0.0,monthly,1-3-4,1-3-4,,2-4-7,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_12,5620251203020006,OH_EQ,2,0.0,monthly,,,,2-4-7,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_12,5620251203020006,OH_HIGH,2,0.0,monthly,1-4-5,1-4-5,1-4-5,2-4-7,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203020006,OH_TOP,2,0.0,monthly,,,,2-4-7,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_12,5620251203030006,BASE,2,1.0,monthly,1-3-4,1-3-4,,1-6-7,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_12,5620251203030006,OH_EQ,2,1.0,monthly,,,,1-6-7,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_12,5620251203030006,OH_HIGH,2,1.0,monthly,1-3-4,1-3-4,,1-6-7,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_12,5620251203030006,OH_TOP,2,1.0,monthly,1-3-4,1-3-4,,1-6-7,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_12,5620251203010007,BASE,2,1.0,monthly,1-3-4,1-3-4,1-3-4,3-5-1,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203010007,OH_EQ,2,1.0,monthly,1-3-4,1-3-4,1-3-4,3-5-1,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203010007,OH_HIGH,2,1.0,monthly,1-3-5|1-4-5,1-3-5|1-4-5,1-3-5|1-4-5,3-5-1,1.0,1,0.0,200,0,BET
TRAIN,2025_12,5620251203010007,OH_TOP,2,1.0,monthly,1-3-5|1-4-5,1-3-5|1-4-5,1-3-5|1-4-5,3-5-1,1.0,1,0.0,200,0,BET
TRAIN,2025_12,5620251203020007,BASE,2,0.0,monthly,1-3-4,1-3-4,1-3-4,2-1-5,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203020007,OH_EQ,2,0.0,monthly,,,,2-1-5,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_12,5620251203020007,OH_HIGH,2,0.0,monthly,1-3-5|1-4-5,1-3-5|1-4-5,1-3-5|1-4-5,2-1-5,0.0,1,0.0,200,0,BET
TRAIN,2025_12,5620251203020007,OH_TOP,2,0.0,monthly,1-3-5|1-4-5,1-3-5|1-4-5,1-3-5|1-4-5,2-1-5,0.0,1,0.0,200,0,BET
TRAIN,2025_12,5620251203030007,BASE,2,0.0,monthly,1-3-6,1-3-6,1-3-6,2-6-3,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203030007,OH_EQ,2,0.0,monthly,1-3-6,1-3-6,1-3-6,2-6-3,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203030007,OH_HIGH,2,0.0,monthly,1-3-5|1-3-6,1-3-5|1-3-6,1-3-5|1-3-6,2-6-3,0.0,1,0.0,200,0,BET
TRAIN,2025_12,5620251203030007,OH_TOP,2,0.0,monthly,1-3-5,1-3-5,1-3-5,2-6-3,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203020008,BASE,1,0.0,monthly,2-3-5,3-2-5,3-2-5,2-3-1,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203020008,OH_EQ,1,0.0,monthly,,,,2-3-1,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_12,5620251203020008,OH_HIGH,1,0.0,monthly,2-3-4,3-2-4,,2-3-1,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_12,5620251203020008,OH_TOP,1,0.0,monthly,2-3-4,3-2-4,,2-3-1,0.0,0,0.0,0,0,odds_too_low
TRAIN,2025_12,5620251203010009,BASE,1,0.0,monthly,3-5-7,3-5-7,3-5-7,2-3-1,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203010009,OH_EQ,1,0.0,monthly,,,,2-3-1,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_12,5620251203010009,OH_HIGH,1,0.0,monthly,2-3-6,3-2-6,3-2-6,2-3-1,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203010009,OH_TOP,1,0.0,monthly,,,,2-3-1,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_12,5620251203020009,BASE,1,0.0,monthly,2-3-5,3-2-5,3-2-5,3-1-2,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203020009,OH_EQ,1,0.0,monthly,2-3-5|2-3-6,3-2-5|3-2-6,3-2-5|3-2-6,3-1-2,0.0,1,0.0,200,0,BET
TRAIN,2025_12,5620251203020009,OH_HIGH,1,0.0,monthly,2-3-6,3-2-6,3-2-6,3-1-2,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203020009,OH_TOP,1,0.0,monthly,2-3-6,3-2-6,3-2-6,3-1-2,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203030009,BASE,1,1.0,monthly,3-5-7,3-5-7,3-5-7,3-7-4,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203030009,OH_EQ,1,1.0,monthly,,,,3-7-4,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_12,5620251203030009,OH_HIGH,1,1.0,monthly,2-3-6,3-2-6,3-2-6,3-7-4,0.0,1,0.0,100,0,BET
TRAIN,2025_12,5620251203030009,OH_TOP,1,1.0,monthly,,,,3-7-4,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_12,8120251203010003,BASE,3,0.0,monthly,1-2-5,1-2-5,1-2-5,1-3-5,0.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203010003,OH_EQ,3,0.0,monthly,1-2-5,1-2-5,1-2-5,1-3-5,0.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203010003,OH_HIGH,3,0.0,monthly,1-2-4,1-2-4,1-2-4,1-3-5,0.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203010003,OH_TOP,3,0.0,monthly,1-2-4,1-2-4,1-2-4,1-3-5,0.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203030003,BASE,3,1.0,monthly,1-2-5,1-2-5,1-2-5,7-6-1,0.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203030003,OH_EQ,3,1.0,monthly,1-2-5,1-2-5,1-2-5,7-6-1,0.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203030003,OH_HIGH,3,1.0,monthly,1-2-4,1-2-4,1-2-4,7-6-1,0.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203030003,OH_TOP,3,1.0,monthly,1-2-4,1-2-4,1-2-4,7-6-1,0.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203010004,BASE,1,0.0,monthly,2-3-4,3-2-4,3-2-4,1-3-4,0.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203010004,OH_EQ,1,0.0,monthly,,,,1-3-4,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_12,8120251203010004,OH_HIGH,1,0.0,monthly,2-3-4,3-2-4,3-2-4,1-3-4,0.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203010004,OH_TOP,1,0.0,monthly,2-3-4,3-2-4,3-2-4,1-3-4,0.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203020004,BASE,1,0.0,monthly,,,,1-4-6,0.0,0,0.0,0,0,ranking_cycle
TRAIN,2025_12,8120251203020004,OH_EQ,1,0.0,monthly,2-3-7,3-2-7,3-2-7,1-4-6,0.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203020004,OH_HIGH,1,0.0,monthly,2-3-6|2-3-7,3-2-6|3-2-7,3-2-6|3-2-7,1-4-6,0.0,1,0.0,200,0,BET
TRAIN,2025_12,8120251203020004,OH_TOP,1,0.0,monthly,,,,1-4-6,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
TRAIN,2025_12,8120251203030004,BASE,2,0.0,monthly,1-3-4|1-4-5,1-4-3|1-4-5,1-4-3|1-4-5,2-1-6,0.0,1,0.0,200,0,BET
TRAIN,2025_12,8120251203030004,OH_EQ,2,0.0,monthly,,,,2-1-6,0.0,0,0.0,0,0,cannot_compress_third_slot_too_wide
TRAIN,2025_12,8120251203030004,OH_HIGH,2,0.0,monthly,1-4-6,1-4-6,1-4-6,2-1-6,0.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203030004,OH_TOP,2,0.0,monthly,1-4-6,1-4-6,1-4-6,2-1-6,0.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203010005,BASE,1,1.0,monthly,2-3-4,2-3-4,2-3-4,4-3-2,1.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203010005,OH_EQ,1,1.0,monthly,2-3-4,2-3-4,2-3-4,4-3-2,1.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203010005,OH_HIGH,1,1.0,monthly,2-3-4,2-3-4,2-3-4,4-3-2,1.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203010005,OH_TOP,1,1.0,monthly,2-3-4,2-3-4,2-3-4,4-3-2,1.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203030005,BASE,1,0.0,monthly,2-3-4,2-3-4,2-3-4,2-1-6,0.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203030005,OH_EQ,1,0.0,monthly,2-3-4,2-3-4,2-3-4,2-1-6,0.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203030005,OH_HIGH,1,0.0,monthly,2-3-4,2-3-4,2-3-4,2-1-6,0.0,1,0.0,100,0,BET
TRAIN,2025_12,8120251203030005,OH_TOP,1,0.0,monthly,2-3-4,2-3-4,2-3-4,2-1-6,0.0,1,0.0,100,0,BET
OOS,2026_01,8620251230030001,BASE,1,1.0,monthly,3-4-5,3-4-5,3-4-5,2-3-4,0.0,1,0.0,100,0,BET
OOS,2026_01,8620251230030001,OH_EQ,1,1.0,monthly,2-3-4|3-4-5,3-2-4|3-4-5,3-4-5,2-3-4,1.0,1,0.0,100,0,BET
OOS,2026_01,8620251230030001,OH_HIGH,1,1.0,monthly,2-3-4,3-2-4,,2-3-4,1.0,0,0.0,0,0,odds_too_low
OOS,2026_01,8620251230030001,OH_TOP,1,1.0,monthly,2-3-4,3-2-4,,2-3-4,1.0,0,0.0,0,0,odds_too_low
OOS,2026_01,8620251230030002,BASE,6,0.0,monthly,1-4-5,1-5-4,,6-1-3,0.0,0,0.0,0,0,odds_too_low
OOS,2026_01,8620251230030002,OH_EQ,6,0.0,monthly,1-4-5|1-3-4,1-5-4|1-3-4,,6-1-3,0.0,0,0.0,0,0,odds_too_low
OOS,2026_01,8620251230030002,OH_HIGH,6,0.0,monthly,1-3-4,1-3-4,,6-1-3,0.0,0,0.0,0,0,odds_too_low
OOS,2026_01,8620251230030002,OH_TOP,6,0.0,monthly,1-3-4,1-3-4,,6-1-3,0.0,0,0.0,0,0,odds_too_low
OOS,2026_01,8620251230030004,BASE,6,0.0,monthly,1-2-3,2-3-1,2-3-1,3-6-2,0.0,1,0.0,100,0,BET
OOS,2026_01,8620251230030004,OH_EQ,6,0.0,monthly,2-3-5|1-2-3,2-3-5|2-3-1,2-3-5|2-3-1,3-6-2,0.0,1,0.0,200,0,BET
OOS,2026_01,8620251230030004,OH_HIGH,6,0.0,monthly,,,,3-6-2,0.0,0,0.0,0,0,ranking_cycle
OOS,2026_01,8620251230030004,OH_TOP,6,0.0,monthly,2-3-5|2-5-7,2-3-5|2-5-7,2-3-5|2-5-7,3-6-2,0.0,1,0.0,200,0,BET
OOS,2026_01,8620251230030005,BASE,3,1.0,monthly,2-4-5,4-5-2,4-5-2,7-5-4,0.0,1,0.0,100,0,BET
OOS,2026_01,8620251230030005,OH_EQ,3,1.0,monthly,2-4-5,4-5-2,4-5-2,7-5-4,0.0,1,0.0,100,0,BET
OOS,2026_01,8620251230030005,OH_HIGH,3,1.0,monthly,2-4-5|1-4-5,4-5-2|4-5-1,4-5-2|4-5-1,7-5-4,0.0,1,0.0,200,0,BET
OOS,2026_01,8620251230030005,OH_TOP,3,1.0,monthly,1-4-5,4-5-1,4-5-1,7-5-4,0.0,1,0.0,100,0,BET
OOS,2026_01,8620251230030006,BASE,1,0.0,monthly,2-4-7,4-2-7,4-2-7,1-4-2,0.0,1,0.0,100,0,BET
OOS,2026_01,8620251230030006,OH_EQ,1,0.0,monthly,2-4-7,4-2-7,4-2-7,1-4-2,0.0,1,0.0,100,0,BET
OOS,2026_01,8620251230030006,OH_HIGH,1,0.0,monthly,2-4-5,4-2-5,4-2-5,1-4-2,0.0,1,0.0,100,0,BET
OOS,2026_01,8620251230030006,OH_TOP,1,0.0,monthly,2-4-5,4-2-5,4-2-5,1-4-2,0.0,1,0.0,100,0,BET
OOS,2026_01,8620251230030007,BASE,6,0.0,monthly,2-3-7,2-7-3,,6-3-5,0.0,0,0.0,0,0,odds_too_low
OOS,2026_01,8620251230030007,OH_EQ,6,0.0,monthly,2-3-7,2-7-3,,6-3-5,0.0,0,0.0,0,0,odds_too_low
OOS,2026_01,8620251230030007,OH_HIGH,6,0.0,monthly,2-3-7,2-7-3,,6-3-5,0.0,0,0.0,0,0,odds_too_low
OOS,2026_01,8620251230030007,OH_TOP,6,0.0,monthly,,,,6-3-5,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
OOS,2026_01,6220251231020001,BASE,1,1.0,monthly,3-4-7,7-3-4,7-3-4,2-4-7,0.0,1,0.0,100,0,BET
OOS,2026_01,6220251231020001,OH_EQ,1,1.0,monthly,3-4-7,7-3-4,7-3-4,2-4-7,0.0,1,0.0,100,0,BET
OOS,2026_01,6220251231020001,OH_HIGH,1,1.0,monthly,3-4-7,7-3-4,7-3-4,2-4-7,0.0,1,0.0,100,0,BET
OOS,2026_01,6220251231020001,OH_TOP,1,1.0,monthly,3-4-7,7-3-4,7-3-4,2-4-7,0.0,1,0.0,100,0,BET
OOS,2026_01,6220251231020003,BASE,1,0.0,monthly,2-3-7,3-2-7,3-2-7,1-2-5,0.0,1,0.0,100,0,BET
OOS,2026_01,6220251231020003,OH_EQ,1,0.0,monthly,2-3-7,3-2-7,3-2-7,1-2-5,0.0,1,0.0,100,0,BET
OOS,2026_01,6220251231020003,OH_HIGH,1,0.0,monthly,2-3-7,3-2-7,3-2-7,1-2-5,0.0,1,0.0,100,0,BET
OOS,2026_01,6220251231020003,OH_TOP,1,0.0,monthly,,,,1-2-5,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
OOS,2026_01,6220251231020005,BASE,7,0.0,monthly,1-3-4,1-3-4,1-3-4,7-1-3,0.0,1,0.0,100,0,BET
OOS,2026_01,6220251231020005,OH_EQ,7,0.0,monthly,1-3-4,1-3-4,1-3-4,7-1-3,0.0,1,0.0,100,0,BET
OOS,2026_01,6220251231020005,OH_HIGH,7,0.0,monthly,1-3-4,1-3-4,1-3-4,7-1-3,0.0,1,0.0,100,0,BET
OOS,2026_01,6220251231020005,OH_TOP,7,0.0,monthly,1-3-4,1-3-4,1-3-4,7-1-3,0.0,1,0.0,100,0,BET
OOS,2026_01,6220251231020006,BASE,1,0.0,monthly,4-5-7,5-4-7,5-4-7,1-5-4,0.0,1,0.0,100,0,BET
OOS,2026_01,6220251231020006,OH_EQ,1,0.0,monthly,4-5-7,5-4-7,5-4-7,1-5-4,0.0,1,0.0,100,0,BET
OOS,2026_01,6220251231020006,OH_HIGH,1,0.0,monthly,4-5-7,5-4-7,5-4-7,1-5-4,0.0,1,0.0,100,0,BET
OOS,2026_01,6220251231020006,OH_TOP,1,0.0,monthly,4-5-7,5-4-7,5-4-7,1-5-4,0.0,1,0.0,100,0,BET
OOS,2026_01,5620251231020003,BASE,4,1.0,monthly,2-3-5,5-2-3,5-2-3,5-3-6,0.0,1,0.0,100,0,BET
OOS,2026_01,5620251231020003,OH_EQ,4,1.0,monthly,2-3-5,5-2-3,5-2-3,5-3-6,0.0,1,0.0,100,0,BET
OOS,2026_01,5620251231020003,OH_HIGH,4,1.0,monthly,2-3-5,5-2-3,5-2-3,5-3-6,0.0,1,0.0,100,0,BET
OOS,2026_01,5620251231020003,OH_TOP,4,1.0,monthly,,,,5-3-6,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
OOS,2026_01,5620251231020004,BASE,6,0.0,monthly,1-2-7,1-7-2,1-7-2,6-1-5,0.0,1,0.0,100,0,BET
OOS,2026_01,5620251231020004,OH_EQ,6,0.0,monthly,,,,6-1-5,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
OOS,2026_01,5620251231020004,OH_HIGH,6,0.0,monthly,1-5-7,1-7-5,1-7-5,6-1-5,0.0,1,0.0,100,0,BET
OOS,2026_01,5620251231020004,OH_TOP,6,0.0,monthly,1-5-7,1-7-5,1-7-5,6-1-5,0.0,1,0.0,100,0,BET
OOS,2026_01,8120251230030001,BASE,2,1.0,monthly,,,,4-3-5,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
OOS,2026_01,8120251230030001,OH_EQ,2,1.0,monthly,,,,4-3-5,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
OOS,2026_01,8120251230030001,OH_HIGH,2,1.0,monthly,3-4-7,7-3-4,,4-3-5,0.0,0,0.0,0,0,odds_too_low
OOS,2026_01,8120251230030001,OH_TOP,2,1.0,monthly,3-4-7,7-3-4,,4-3-5,0.0,0,0.0,0,0,odds_too_low
OOS,2026_01,8120251230030003,BASE,2,1.0,monthly,1-3-5,5-3-1,5-3-1,4-5-3,0.0,1,0.0,100,0,BET
OOS,2026_01,8120251230030003,OH_EQ,2,1.0,monthly,,,,4-5-3,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
OOS,2026_01,8120251230030003,OH_HIGH,2,1.0,monthly,3-5-7,5-3-7,5-3-7,4-5-3,0.0,1,0.0,100,0,BET
OOS,2026_01,8120251230030003,OH_TOP,2,1.0,monthly,3-5-7,5-3-7,5-3-7,4-5-3,0.0,1,0.0,100,0,BET
OOS,2026_01,8120251230030004,BASE,2,1.0,monthly,,,,1-3-5,0.0,0,0.0,0,0,ranking_cycle
OOS,2026_01,8120251230030004,OH_EQ,2,1.0,monthly,,,,1-3-5,0.0,0,0.0,0,0,ranking_cycle
OOS,2026_01,8120251230030004,OH_HIGH,2,1.0,monthly,,,,1-3-5,0.0,0,0.0,0,0,ranking_cycle
OOS,2026_01,8120251230030004,OH_TOP,2,1.0,monthly,,,,1-3-5,0.0,0,0.0,0,0,ranking_cycle
OOS,2026_01,8320251230030005,BASE,3,1.0,monthly,1-2-5,1-2-5,1-2-5,4-1-2,0.0,1,0.0,100,0,BET
OOS,2026_01,8320251230030005,OH_EQ,3,1.0,monthly,,,,4-1-2,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
OOS,2026_01,8320251230030005,OH_HIGH,3,1.0,monthly,1-2-4,1-2-4,1-2-4,4-1-2,1.0,1,0.0,100,0,BET
OOS,2026_01,8320251230030005,OH_TOP,3,1.0,monthly,1-2-4,1-2-4,1-2-4,4-1-2,1.0,1,0.0,100,0,BET
OOS,2026_01,8320251230030006,BASE,2,1.0,monthly,1-3-4|1-4-6,1-4-3|1-4-6,1-4-3|1-4-6,7-6-5,0.0,1,0.0,200,0,BET
OOS,2026_01,8320251230030006,OH_EQ,2,1.0,monthly,,,,7-6-5,0.0,0,0.0,0,0,cannot_compress_third_slot_too_wide
OOS,2026_01,8320251230030006,OH_HIGH,2,1.0,monthly,,,,7-6-5,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
OOS,2026_01,8320251230030006,OH_TOP,2,1.0,monthly,,,,7-6-5,0.0,0,0.0,0,0,cannot_compress_multiple_ambiguities
OOS,2026_01,4720251231020008,BASE,1,0.0,monthly,3-4-7,3-7-4,3-7-4,1-3-7,0.0,1,0.0,100,0,BET
OOS,2026_01,4720251231020008,OH_EQ,1,0.0,monthly,3-4-7,3-7-4,3-7-4,1-3-7,0.0,1,0.0,100,0,BET
OOS,2026_01,4720251231020008,OH_HIGH,1,0.0,monthly,3-4-7,3-7-4,3-7-4,1-3-7,0.0,1,0.0,100,0,BET
OOS,2026_01,4720251231020008,OH_TOP,1,0.0,monthly,3-4-7,3-7-4,3-7-4,1-3-7,0.0,1,0.0,100,0,BET
