race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,san_ren_fuku,wide,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,mark,mark_num,win_rate_4m,top2_rate_4m,top3_rate_4m,nige_4m,maku_4m,rank,agari,finish_type,margin,win_lose,close_time
3420260830030001,kawasaki,2026-08-30,1,×5 ○1 ◎6 注2 ▲4 △3,"2-5  1,670円(6)","2-5-1  2,960円(11)",1=2=5  420円(1),1=2  130円(1)  1=5  160円(2)  2=5  190円(3) / 1=2  130円(1)  1=5  160円(2)  2=5  190円(3),6,森川 剛,神奈川,47,89,A2,追,3.92,78.32,,0,5.4,8.1,16.2,0,0,4,11.8,,３/４車身,,
3420260830030001,kawasaki,2026-08-30,1,×5 ○1 ◎6 注2 ▲4 △3,"2-5  1,670円(6)","2-5-1  2,960円(11)",1=2=5  420円(1),1=2  130円(1)  1=5  160円(2)  2=5  190円(3) / 1=2  130円(1)  1=5  160円(2)  2=5  190円(3),7,山崎 翼  大,分,37,95,A1,逃,3.92,80.66,△,4,8.3,12.5,16.6,0,2,7,11.7,,４車身,,
3420260830030002,kawasaki,2026-08-30,2,×7 注1 ◎5 ○2 △6 ▲3,"5-4  1,230円(5)","5-4-2  6,630円(18)","2=4=5  1,540円(7)",2=4  950円(12)  2=5  120円(1)  4=5  260円(4) / 2=4  950円(12)  2=5  120円(1)  4=5  260円(4),1,山原 利秀  高,知,57,63,A2,追,3.92,77.16,注,2,8.3,20.8,37.5,0,0,5,12.2,,２車身,,
3420260830030002,kawasaki,2026-08-30,2,×7 注1 ◎5 ○2 △6 ▲3,"5-4  1,230円(5)","5-4-2  6,630円(18)","2=4=5  1,540円(7)",2=4  950円(12)  2=5  120円(1)  4=5  260円(4) / 2=4  950円(12)  2=5  120円(1)  4=5  260円(4),2,鮒田 博文  三,重,48,79,A2,追,3.93,81.58,○,5,0.0,6.2,18.7,0,0,3,11.9,,１/４車輪,,
3420260830030002,kawasaki,2026-08-30,2,×7 注1 ◎5 ○2 △6 ▲3,"5-4  1,230円(5)","5-4-2  6,630円(18)","2=4=5  1,540円(7)",2=4  950円(12)  2=5  120円(1)  4=5  260円(4) / 2=4  950円(12)  2=5  120円(1)  4=5  260円(4),3,遠藤 勝行  静,岡,52,73,A2,追,3.92,83.11,△,4,7.4,14.8,40.7,0,0,4,12.2,,３/４車身,,
3420260830030002,kawasaki,2026-08-30,2,×7 注1 ◎5 ○2 △6 ▲3,"5-4  1,230円(5)","5-4-2  6,630円(18)","2=4=5  1,540円(7)",2=4  950円(12)  2=5  120円(1)  4=5  260円(4) / 2=4  950円(12)  2=5  120円(1)  4=5  260円(4),4,佐藤 清之  千,葉,43,93,A2,追,3.92,80.51,▲,3,11.4,14.2,25.7,0,2,2,12.1,差,４車身,,
3420260830030002,kawasaki,2026-08-30,2,×7 注1 ◎5 ○2 △6 ▲3,"5-4  1,230円(5)","5-4-2  6,630円(18)","2=4=5  1,540円(7)",2=4  950円(12)  2=5  120円(1)  4=5  260円(4) / 2=4  950円(12)  2=5  120円(1)  4=5  260円(4),5,伊原 克彦  福,井,44,91,A1,両,3.92,90.06,◎,6,23.3,43.3,56.6,1,7,1,11.7,捲,,,
3420260830030002,kawasaki,2026-08-30,2,×7 注1 ◎5 ○2 △6 ▲3,"5-4  1,230円(5)","5-4-2  6,630円(18)","2=4=5  1,540円(7)",2=4  950円(12)  2=5  120円(1)  4=5  260円(4) / 2=4  950円(12)  2=5  120円(1)  4=5  260円(4),6,鈴木 豪  福,島,39,105,A2,両,3.85,70.88,,0,0.0,7.4,7.4,1,0,7,13.2,,１車身１/２,,
3420260830030002,kawasaki,2026-08-30,2,×7 注1 ◎5 ○2 △6 ▲3,"5-4  1,230円(5)","5-4-2  6,630円(18)","2=4=5  1,540円(7)",2=4  950円(12)  2=5  120円(1)  4=5  260円(4) / 2=4  950円(12)  2=5  120円(1)  4=5  260円(4),7,葛西 雄太郎  愛,媛,47,85,A2,両,3.92,82.54,×,1,3.0,30.3,39.3,3,0,6,12.8,,５車身,,
3420260830030003,kawasaki,2026-08-30,3,注2 ▲6 ◎4 ○1 △5 ×7,1-5  390円(1),"1-5-2  2,410円(5)","1=2=5  1,220円(7)",1=2  710円(13)  1=5  170円(1)  2=5  900円(14) / 1=2  710円(13)  1=5  170円(1)  2=5  900円(14),1,近藤 夏樹  千,葉,39,97,A1,両,3.92,93.79,◎,6,16.6,33.3,45.8,0,3,1,11.6,捲,,,
3420260830030003,kawasaki,2026-08-30,3,注2 ▲6 ◎4 ○1 △5 ×7,1-5  390円(1),"1-5-2  2,410円(5)","1=2=5  1,220円(7)",1=2  710円(13)  1=5  170円(1)  2=5  900円(14) / 1=2  710円(13)  1=5  170円(1)  2=5  900円(14),2,高橋 優斗  大,分,29,121,A1,逃,3.93,85.23,注,2,4.7,19.0,52.3,0,2,3,12.0,,１/２車輪,,
3420260830030003,kawasaki,2026-08-30,3,注2 ▲6 ◎4 ○1 △5 ×7,1-5  390円(1),"1-5-2  2,410円(5)","1=2=5  1,220円(7)",1=2  710円(13)  1=5  170円(1)  2=5  900円(14) / 1=2  710円(13)  1=5  170円(1)  2=5  900円(14),3,秋葉 大輔  東,京,44,90,A2,追,3.92,85.86,×,1,3.3,20.0,43.3,0,0,7,12.9,,８車身,,
3420260830030003,kawasaki,2026-08-30,3,注2 ▲6 ◎4 ○1 △5 ×7,1-5  390円(1),"1-5-2  2,410円(5)","1=2=5  1,220円(7)",1=2  710円(13)  1=5  170円(1)  2=5  900円(14) / 1=2  710円(13)  1=5  170円(1)  2=5  900円(14),4,村上 卓茂  愛,知,48,84,A2,追,3.92,86.16,,0,8.3,33.3,54.1,0,0,5,11.9,,１/２車身,,
3420260830030003,kawasaki,2026-08-30,3,注2 ▲6 ◎4 ○1 △5 ×7,1-5  390円(1),"1-5-2  2,410円(5)","1=2=5  1,220円(7)",1=2  710円(13)  1=5  170円(1)  2=5  900円(14) / 1=2  710円(13)  1=5  170円(1)  2=5  900円(14),5,本多 哲也  千,葉,38,97,A1,両,3.92,88.29,○,5,12.5,29.1,58.3,1,3,2,11.5,ク,１/２車身,,
3420260830030003,kawasaki,2026-08-30,3,注2 ▲6 ◎4 ○1 △5 ×7,1-5  390円(1),"1-5-2  2,410円(5)","1=2=5  1,220円(7)",1=2  710円(13)  1=5  170円(1)  2=5  900円(14) / 1=2  710円(13)  1=5  170円(1)  2=5  900円(14),6,杉山 剛  福,岡,49,86,A2,両,3.92,80.88,▲,3,8.8,20.5,26.4,0,0,6,12.1,,１車身１/２,,
3420260830030003,kawasaki,2026-08-30,3,注2 ▲6 ◎4 ○1 △5 ×7,1-5  390円(1),"1-5-2  2,410円(5)","1=2=5  1,220円(7)",1=2  710円(13)  1=5  170円(1)  2=5  900円(14) / 1=2  710円(13)  1=5  170円(1)  2=5  900円(14),7,木村 優駿  埼,玉,20,127,A2,逃,3.77,82.66,△,4,39.2,60.7,67.8,16,1,4,12.2,,１/２車身,,
3420260830030004,kawasaki,2026-08-30,4,△7 ×1 注2 ◎6 ○5 ▲3,,,,,1,小笹 隼人  奈,良,36,105,A1,両,3.92,92.12,×,1,20.8,37.5,58.3,0,0,,,,,,
3420260830030004,kawasaki,2026-08-30,4,△7 ×1 注2 ◎6 ○5 ▲3,,,,,2,伊藤 奎  福,島,27,115,A1,追,3.92,84.96,注,2,20.0,33.3,40.0,1,0,,,,,,
3420260830030004,kawasaki,2026-08-30,4,△7 ×1 注2 ◎6 ○5 ▲3,,,,,3,市本 隆司  広,島,55,72,A2,両,3.93,88.03,○,5,25.9,25.9,51.8,0,1,,,,,,
3420260830030004,kawasaki,2026-08-30,4,△7 ×1 注2 ◎6 ○5 ▲3,,,,,4,藤原 浩  高,知,47,87,A1,追,3.92,91.52,▲,3,15.7,36.8,63.1,0,0,,,,,,
3420260830030004,kawasaki,2026-08-30,4,△7 ×1 注2 ◎6 ○5 ▲3,,,,,5,竹内 翼  広,島,35,109,A1,逃,3.92,99.12,◎,6,48.0,52.0,60.0,6,6,,,,,,
3420260830030004,kawasaki,2026-08-30,4,△7 ×1 注2 ◎6 ○5 ▲3,,,,,6,高橋 大輝  秋,田,32,111,A2,両,3.92,80.73,,0,7.4,18.5,29.6,0,3,,,,,,
3420260830030004,kawasaki,2026-08-30,4,△7 ×1 注2 ◎6 ○5 ▲3,,,,,7,馬越 裕之  奈,良,26,127,A2,逃,3.92,83.75,△,4,17.6,29.4,47.0,2,3,,,,,,
3420260830030005,kawasaki,2026-08-30,5,○5 ×1 ▲2 △4 ◎7 注6,,,,,1,長澤 彩  福,岡,38,106,L1,両,3.77,50.77,×,1,7.4,14.8,40.7,0,0,,,,,,
3420260830030005,kawasaki,2026-08-30,5,○5 ×1 ▲2 △4 ◎7 注6,,,,,2,鈴木 樹里  福,島,26,116,L1,両,3.77,49.33,▲,3,0.0,13.3,33.3,0,0,,,,,,
3420260830030005,kawasaki,2026-08-30,5,○5 ×1 ▲2 △4 ◎7 注6,,,,,3,戸邉 香奈実  茨,城,32,124,L1,両,3.77,46.6,,0,0.0,0.0,12.0,0,0,,,,,,
3420260830030005,kawasaki,2026-08-30,5,○5 ×1 ▲2 △4 ◎7 注6,,,,,4,宮地 寧々  岐,阜,31,110,L1,両,3.77,50.07,△,4,11.1,11.1,29.6,0,0,,,,,,
3420260830030005,kawasaki,2026-08-30,5,○5 ×1 ▲2 △4 ◎7 注6,,,,,5,篠崎 新純  千,葉,41,102,L1,両,3.79,50.59,○,5,0.0,14.8,37.0,0,0,,,,,,
3420260830030005,kawasaki,2026-08-30,5,○5 ×1 ▲2 △4 ◎7 注6,,,,,6,高木 佑真,神奈川,27,116,L1,両,3.79,50.0,注,2,3.4,13.7,27.5,0,2,,,,,,
3420260830030005,kawasaki,2026-08-30,5,○5 ×1 ▲2 △4 ◎7 注6,,,,,7,豊岡 英子  大,阪,46,114,L1,両,3.79,51.13,◎,6,3.4,20.6,51.7,1,2,,,,,,
3420260830030006,kawasaki,2026-08-30,6,◎1 ○5 ×7 △2 注4 ▲3,,,,,1,久米 康平  徳,島,34,100,S1,両,3.92,103.75,◎,6,8.0,20.0,28.0,1,3,,,,,,
3420260830030006,kawasaki,2026-08-30,6,◎1 ○5 ×7 △2 注4 ▲3,,,,,2,小島 歩,神奈川,37,97,S2,追,3.92 3.93,99.47,△,4,5.5,19.4,44.4,0,0,,,,,,
3420260830030006,kawasaki,2026-08-30,6,◎1 ○5 ×7 △2 注4 ▲3,,,,,3,岸澤 賢太  埼,玉,39,91,S2,追,3.92,100.5,注,2,9.3,28.1,43.7,0,1,,,,,,
3420260830030006,kawasaki,2026-08-30,6,◎1 ○5 ×7 △2 注4 ▲3,,,,,4,永井 哉多  東,京,24,121,S2,逃,3.92,96.46,,0,42.8,53.5,57.1,6,9,,,,,,
3420260830030006,kawasaki,2026-08-30,6,◎1 ○5 ×7 △2 注4 ▲3,,,,,5,高市 訓但  愛,媛,38,97,S2,追,3.92,97.26,○,5,10.5,26.3,52.6,0,0,,,,,,
3420260830030006,kawasaki,2026-08-30,6,◎1 ○5 ×7 △2 注4 ▲3,,,,,6,上杉 嘉槻  福,井,28,119,S2,逃,3.92,95.38,▲,3,10.2,17.9,28.2,5,2,,,,,,
3420260830030006,kawasaki,2026-08-30,6,◎1 ○5 ×7 △2 注4 ▲3,,,,,7,格清 洋介  静,岡,32,111,S2,逃,3.93,99.94,×,1,32.3,44.1,55.8,5,9,,,,,,
3420260830030007,kawasaki,2026-08-30,7,◎1 ○7 注5 ×2 △4 ▲3,,,,,1,丸山 留依  静,岡,20,127,S2,逃,3.92,104.2,◎,6,26.9,50.0,61.5,7,6,,,,,,
3420260830030007,kawasaki,2026-08-30,7,◎1 ○7 注5 ×2 △4 ▲3,,,,,2,武田 豊樹  茨,城,52,88,S1,追,3.92,103.16,×,1,9.3,25.0,40.6,0,0,,,,,,
3420260830030007,kawasaki,2026-08-30,7,◎1 ○7 注5 ×2 △4 ▲3,,,,,3,田中 大我  奈,良,27,115,S2,逃,3.92,102.63,△,4,39.1,39.1,56.5,3,6,,,,,,
3420260830030007,kawasaki,2026-08-30,7,◎1 ○7 注5 ×2 △4 ▲3,,,,,4,古川 尚耶  栃,木,41,92,S2,追,3.92,98.05,,0,7.8,23.6,28.9,0,0,,,,,,
3420260830030007,kawasaki,2026-08-30,7,◎1 ○7 注5 ×2 △4 ▲3,,,,,5,山口 多聞  埼,玉,24,121,S1,逃,3.92,99.24,注,2,6.8,17.2,27.5,3,1,,,,,,
3420260830030007,kawasaki,2026-08-30,7,◎1 ○7 注5 ×2 △4 ▲3,,,,,6,谷田 泰平  岐,阜,49,93,S2,追,3.93,95.55,▲,3,5.5,11.1,25.0,0,0,,,,,,
3420260830030007,kawasaki,2026-08-30,7,◎1 ○7 注5 ×2 △4 ▲3,,,,,7,近藤 俊明,神奈川,47,87,S2,追,3.92,99.94,○,5,7.5,22.5,32.5,0,0,,,,,,
3420260830030008,kawasaki,2026-08-30,8,注6 △1 ◎2 ○4 ×7 ▲5,,,,,1,山本 奨  岡,山,37,94,S2,両,3.92,102.14,△,4,8.5,28.5,48.5,0,4,,,,,,
3420260830030008,kawasaki,2026-08-30,8,注6 △1 ◎2 ○4 ×7 ▲5,,,,,2,杉浦 侑吾  栃,木,31,115,S1,逃,3.92,111.25,◎,6,30.5,47.2,63.8,6,10,,,,,,
3420260830030008,kawasaki,2026-08-30,8,注6 △1 ◎2 ○4 ×7 ▲5,,,,,3,田中 陽平  熊,本,36,97,S2,追,3.92,98.1,▲,3,6.8,10.3,37.9,0,0,,,,,,
3420260830030008,kawasaki,2026-08-30,8,注6 △1 ◎2 ○4 ×7 ▲5,,,,,4,岡田 征陽  東,京,46,85,S2,追,3.92,101.88,○,5,14.8,44.4,51.8,0,1,,,,,,
3420260830030008,kawasaki,2026-08-30,8,注6 △1 ◎2 ○4 ×7 ▲5,,,,,5,佐藤 幸治  長,崎,40,92,S2,両,3.92,102.4,×,1,16.6,43.3,50.0,2,7,,,,,,
3420260830030008,kawasaki,2026-08-30,8,注6 △1 ◎2 ○4 ×7 ▲5,,,,,6,畝木 聖  岡,山,29,117,S2,逃,3.92,92.73,注,2,40.0,53.3,53.3,3,4,,,,,,
3420260830030008,kawasaki,2026-08-30,8,注6 △1 ◎2 ○4 ×7 ▲5,,,,,7,庄子 信弘  宮,城,47,84,S2,追,3.92,99.57,,0,15.3,26.9,42.3,0,1,,,,,,
3420260830030009,kawasaki,2026-08-30,9,◎2 ○4 ▲6 注1 ×3 △7,,,,,1,山崎 将幸  宮,城,39,92,S2,追,3.92,100.9,注,2,18.7,25.0,40.6,0,0,,,,,,
3420260830030009,kawasaki,2026-08-30,9,◎2 ○4 ▲6 注1 ×3 △7,,,,,2,山崎 賢人  長,崎,33,111,S1,逃,3.93,115.28,◎,6,41.9,61.2,67.7,11,8,,,,,,
3420260830030009,kawasaki,2026-08-30,9,◎2 ○4 ▲6 注1 ×3 △7,,,,,3,皿屋 豊  三,重,43,111,S1,両,3.92,104.67,×,1,9.6,19.3,29.0,0,5,,,,,,
3420260830030009,kawasaki,2026-08-30,9,◎2 ○4 ▲6 注1 ×3 △7,,,,,4,嶋田 誠也  福,岡,33,109,S2,追,3.79,99.86,○,5,0.0,4.1,25.0,0,0,,,,,,
3420260830030009,kawasaki,2026-08-30,9,◎2 ○4 ▲6 注1 ×3 △7,,,,,5,安倍 大成  埼,玉,27,121,S2,逃,3.92,99.77,,0,12.9,32.2,51.6,4,5,,,,,,
3420260830030009,kawasaki,2026-08-30,9,◎2 ○4 ▲6 注1 ×3 △7,,,,,6,中村 龍吉  福,島,26,125,S2,逃,3.92,99.11,▲,3,33.3,51.8,70.3,9,5,,,,,,
3420260830030009,kawasaki,2026-08-30,9,◎2 ○4 ▲6 注1 ×3 △7,,,,,7,松村 友和  大,阪,46,88,S2,追,3.92,103.3,△,4,6.0,21.2,42.4,0,0,,,,,,
3420260830030010,kawasaki,2026-08-30,10,○3 ◎7 注1 △5 ×2 ▲4,,,,,1,上川 直紀  栃,木,30,117,A1,両,3.92,90.29,注,2,8.3,29.1,45.8,2,4,,,,,,
3420260830030010,kawasaki,2026-08-30,10,○3 ◎7 注1 △5 ×2 ▲4,,,,,2,吉川 希望  石,川,33,111,A1,逃,3.92,91.9,×,1,26.6,40.0,56.6,3,5,,,,,,
3420260830030010,kawasaki,2026-08-30,10,○3 ◎7 注1 △5 ×2 ▲4,,,,,3,齊藤 英伊須  青,森,22,125,A1,逃,3.92,93.93,○,5,40.0,66.6,80.0,13,6,,,,,,
3420260830030010,kawasaki,2026-08-30,10,○3 ◎7 注1 △5 ×2 ▲4,,,,,4,岡崎 陸登  愛,媛,28,123,A1,逃,3.92,89.48,▲,3,25.9,55.5,62.9,9,3,,,,,,
3420260830030010,kawasaki,2026-08-30,10,○3 ◎7 注1 △5 ×2 ▲4,,,,,5,池田 勇人  埼,玉,41,90,A1,追,3.93,95.68,△,4,17.1,20.0,37.1,1,0,,,,,,
3420260830030010,kawasaki,2026-08-30,10,○3 ◎7 注1 △5 ×2 ▲4,,,,,6,山口 留稀哉  長,崎,23,127,A2,逃,3.92,84.79,,0,48.0,72.0,80.0,9,6,,,,,,
3420260830030010,kawasaki,2026-08-30,10,○3 ◎7 注1 △5 ×2 ▲4,,,,,7,真船 圭一郎  福,島,38,94,A1,両,3.93,94.11,◎,6,16.6,55.5,77.7,1,2,,,,,,
3420260830030011,kawasaki,2026-08-30,11,△2 ▲3 ◎4 ×7 ○1 注5,,,,,1,那須 萌美  宮,崎,35,114,L1,両,3.77,56.17,×,1,38.2,73.5,79.4,0,5,,,,,,
3420260830030011,kawasaki,2026-08-30,11,△2 ▲3 ◎4 ×7 ○1 注5,,,,,2,五味田 奈穂  千,葉,28,124,L1,逃,3.71,53.33,△,4,18.5,44.4,62.9,3,7,,,,,,
3420260830030011,kawasaki,2026-08-30,11,△2 ▲3 ◎4 ×7 ○1 注5,,,,,3,石井 貴子  東,京,38,104,L1,逃,3.79,50.26,,0,20.0,26.6,30.0,3,1,,,,,,
3420260830030011,kawasaki,2026-08-30,11,△2 ▲3 ◎4 ×7 ○1 注5,,,,,4,高橋 梨香  埼,玉,46,106,L1,両,3.69,53.17,▲,3,8.3,41.6,69.4,1,3,,,,,,
3420260830030011,kawasaki,2026-08-30,11,△2 ▲3 ◎4 ×7 ○1 注5,,,,,5,グロ 外,国,27,999,L1,両,3.79,56.93,○,5,43.7,81.2,93.7,3,8,,,,,,
3420260830030011,kawasaki,2026-08-30,11,△2 ▲3 ◎4 ×7 ○1 注5,,,,,6,西脇 美唯奈  愛,知,25,120,L1,両,3.79,53.5,注,2,19.0,47.6,61.9,2,4,,,,,,
3420260830030011,kawasaki,2026-08-30,11,△2 ▲3 ◎4 ×7 ○1 注5,,,,,7,ファンデルワウ 外,国,28,999,L1,両,3.79,57.75,◎,6,75.0,93.7,100.0,1,11,,,,,,
3420260830030012,kawasaki,2026-08-30,12,△6 注1 ×2 ▲3 ◎5 ○7,,,,,1,佐々木 眞也,神奈川,32,117,S1,両,3.92,111.55,△,4,20.0,36.6,43.3,0,1,,,,,,
3420260830030012,kawasaki,2026-08-30,12,△6 注1 ×2 ▲3 ◎5 ○7,,,,,2,中川 誠一郎  熊,本,47,85,S1,両,3.92,105.47,注,2,26.0,34.7,52.1,0,3,,,,,,
3420260830030012,kawasaki,2026-08-30,12,△6 注1 ×2 ▲3 ◎5 ○7,,,,,3,佐藤 一伸  福,島,39,94,S2,両,3.92,109.87,×,1,16.0,28.0,52.0,0,2,,,,,,
3420260830030012,kawasaki,2026-08-30,12,△6 注1 ×2 ▲3 ◎5 ○7,,,,,4,渡邉 雅也  静,岡,25,117,S1,両,3.92,111.48,○,5,34.4,44.8,62.0,1,9,,,,,,
3420260830030012,kawasaki,2026-08-30,12,△6 注1 ×2 ▲3 ◎5 ○7,,,,,5,桑原 大志  山,口,50,80,S1,追,3.92,110.53,▲,3,23.0,34.6,46.1,0,0,,,,,,
3420260830030012,kawasaki,2026-08-30,12,△6 注1 ×2 ▲3 ◎5 ○7,,,,,6,齋藤 雄行,神奈川,31,121,S2,逃,3.92,93.47,,0,4.3,26.0,56.5,3,2,,,,,,
3420260830030012,kawasaki,2026-08-30,12,△6 注1 ×2 ▲3 ◎5 ○7,,,,,7,ラブレイセン 外,国,29,999,S2,両,3.93,112.37,◎,6,93.7,93.7,100.0,8,7,,,,,,
3820260830030001,shizuoka,2026-08-30,1,◎1 ○2 注3 ▲6 ×4 △5,,,,,1,右近 陸人  山,口,26,127,A3,逃,3.92,71.44,◎,6,17.1,28.5,45.7,5,4,,,,,,
3820260830030001,shizuoka,2026-08-30,1,◎1 ○2 注3 ▲6 ×4 △5,,,,,2,後田 康成  長,崎,53,75,A3,追,3.92,71.0,○,5,24.0,28.0,40.0,0,0,,,,,,
3820260830030001,shizuoka,2026-08-30,1,◎1 ○2 注3 ▲6 ×4 △5,,,,,3,時松 正  熊,本,55,67,A3,追,3.92,70.0,注,2,5.0,15.0,35.0,0,0,,,,,,
3820260830030001,shizuoka,2026-08-30,1,◎1 ○2 注3 ▲6 ×4 △5,,,,,4,黒木 誠一  兵,庫,58,60,A3,両,3.85,69.95,×,1,0.0,25.0,45.8,0,0,,,,,,
3820260830030001,shizuoka,2026-08-30,1,◎1 ○2 注3 ▲6 ×4 △5,,,,,5,佐川 拓也  福,島,37,99,A3,両,3.86,69.11,△,4,11.7,17.6,29.4,0,0,,,,,,
3820260830030001,shizuoka,2026-08-30,1,◎1 ○2 注3 ▲6 ×4 △5,,,,,6,鈴木 規純  福,島,51,75,A3,追,3.86,69.06,▲,3,0.0,6.8,27.5,0,0,,,,,,
3820260830030002,shizuoka,2026-08-30,2,○6 ◎1 △5 ▲3 ×2 注4,,,,,1,吉田 彰久  香,川,53,80,A3,追,3.92,77.5,◎,6,5.7,20.0,40.0,0,0,,,,,,
3820260830030002,shizuoka,2026-08-30,2,○6 ◎1 △5 ▲3 ×2 注4,,,,,2,湯浅 弘光  千,葉,53,74,A3,追,3.92,74.04,×,1,12.5,33.3,58.3,0,0,,,,,,
3820260830030002,shizuoka,2026-08-30,2,○6 ◎1 △5 ▲3 ×2 注4,,,,,3,小塚 潤  愛,知,47,86,A3,追,3.92,70.32,▲,3,6.8,24.1,37.9,0,0,,,,,,
3820260830030002,shizuoka,2026-08-30,2,○6 ◎1 △5 ▲3 ×2 注4,,,,,4,小林 高志  東,京,53,79,A3,追,3.92,68.35,注,2,0.0,10.7,21.4,0,0,,,,,,
3820260830030002,shizuoka,2026-08-30,2,○6 ◎1 △5 ▲3 ×2 注4,,,,,5,水木 裕聡  高,知,43,96,A3,追,3.92,68.18,△,4,7.4,22.2,37.0,0,0,,,,,,
3820260830030002,shizuoka,2026-08-30,2,○6 ◎1 △5 ▲3 ×2 注4,,,,,6,矢田 晋  福,岡,48,94,A3,両,3.93,67.03,○,5,3.3,16.6,20.0,3,2,,,,,,
3820260830030003,shizuoka,2026-08-30,3,○1 ◎2 ×3 注4 △5 ▲6,,,,,1,等々力 久就  長,野,35,98,A3,逃,3.92,72.39,○,5,30.3,42.4,51.5,6,6,,,,,,
3820260830030003,shizuoka,2026-08-30,3,○1 ◎2 ×3 注4 △5 ▲6,,,,,2,村松 俊弥  山,梨,40,96,A3,追,3.92,71.13,◎,6,6.6,26.6,43.3,0,0,,,,,,
3820260830030003,shizuoka,2026-08-30,3,○1 ◎2 ×3 注4 △5 ▲6,,,,,3,青木 亮太  群,馬,43,89,A3,追,3.77,69.44,×,1,0.0,7.4,25.9,0,0,,,,,,
3820260830030003,shizuoka,2026-08-30,3,○1 ◎2 ×3 注4 △5 ▲6,,,,,4,濱田 昭一郎,鹿児島,58,67,A3,追,3.85,68.94,注,2,2.6,13.1,39.4,0,0,,,,,,
3820260830030003,shizuoka,2026-08-30,3,○1 ◎2 ×3 注4 △5 ▲6,,,,,5,加美山 隆行  宮,城,40,92,A3,追,3.92,67.38,△,4,0.0,16.1,25.8,0,0,,,,,,
3820260830030003,shizuoka,2026-08-30,3,○1 ◎2 ×3 注4 △5 ▲6,,,,,6,太田 良政  岡,山,52,74,A3,追,3.92,65.3,▲,3,0.0,0.0,0.0,0,0,,,,,,
3820260830030004,shizuoka,2026-08-30,4,△5 ◎1 ○3 注7 ×6 ▲2,,,,,1,船倉 卓郎  長,崎,42,99,A3,追,3.92,77.81,◎,6,13.6,31.8,50.0,0,0,,,,,,
3820260830030004,shizuoka,2026-08-30,4,△5 ◎1 ○3 注7 ×6 ▲2,,,,,2,坂本 英一  栃,木,58,59,A3,追,3.92,75.92,×,1,7.1,35.7,64.2,0,0,,,,,,
3820260830030004,shizuoka,2026-08-30,4,△5 ◎1 ○3 注7 ×6 ▲2,,,,,3,沢田 勇治  山,口,37,98,A3,両,3.92,75.78,○,5,0.0,15.1,27.2,0,0,,,,,,
3820260830030004,shizuoka,2026-08-30,4,△5 ◎1 ○3 注7 ×6 ▲2,,,,,4,関 敬  栃,木,49,81,A3,追,3.93,75.05,▲,3,0.0,16.6,27.7,0,0,,,,,,
3820260830030004,shizuoka,2026-08-30,4,△5 ◎1 ○3 注7 ×6 ▲2,,,,,5,井坂 泰誓  大,阪,32,115,A3,両,3.92,71.75,△,4,24.2,36.3,54.5,3,6,,,,,,
3820260830030004,shizuoka,2026-08-30,4,△5 ◎1 ○3 注7 ×6 ▲2,,,,,6,吉松 賢二  群,馬,40,90,A3,両,3.86,71.45,注,2,25.0,45.4,52.2,12,1,,,,,,
3820260830030004,shizuoka,2026-08-30,4,△5 ◎1 ○3 注7 ×6 ▲2,,,,,7,佐々木 英之  香,川,51,78,A3,追,3.86,68.25,,0,0.0,0.0,23.0,0,0,,,,,,
3820260830030005,shizuoka,2026-08-30,5,◎4 ○5 注6 ▲7 ×3 △1,,,,,1,大竹野 裕樹,鹿児島,44,88,A3,両,3.92,80.59,×,1,33.3,50.0,66.6,0,9,,,,,,
3820260830030005,shizuoka,2026-08-30,5,◎4 ○5 注6 ▲7 ×3 △1,,,,,2,中野 功史  長,崎,48,84,A3,追,3.92,74.36,△,4,3.3,3.3,13.3,0,0,,,,,,
3820260830030005,shizuoka,2026-08-30,5,◎4 ○5 注6 ▲7 ×3 △1,,,,,3,光畑 政志  岡,山,46,84,A3,追,3.92,74.22,,0,3.7,7.4,18.5,0,0,,,,,,
3820260830030005,shizuoka,2026-08-30,5,◎4 ○5 注6 ▲7 ×3 △1,,,,,4,中 秀平,神奈川,27,127,A3,逃,3.85,74.15,◎,6,24.2,48.4,66.6,9,4,,,,,,
3820260830030005,shizuoka,2026-08-30,5,◎4 ○5 注6 ▲7 ×3 △1,,,,,5,柴田 健,神奈川,56,71,A3,追,3.92,72.0,○,5,4.1,20.8,45.8,0,0,,,,,,
3820260830030005,shizuoka,2026-08-30,5,◎4 ○5 注6 ▲7 ×3 △1,,,,,6,佐藤 有輝,神奈川,47,85,A3,追,3.92,71.94,注,2,2.6,18.4,39.4,0,0,,,,,,
3820260830030005,shizuoka,2026-08-30,5,◎4 ○5 注6 ▲7 ×3 △1,,,,,7,相澤 恵一  宮,城,39,95,A3,追,3.92,69.95,▲,3,8.3,8.3,37.5,0,0,,,,,,
3820260830030006,shizuoka,2026-08-30,6,×2 注5 △1 ◎3 ○4 ▲6,,,,,1,松本 大地  熊,本,49,81,A3,追,3.79,81.06,△,4,3.3,40.0,56.6,0,0,,,,,,
3820260830030006,shizuoka,2026-08-30,6,×2 注5 △1 ◎3 ○4 ▲6,,,,,2,藤井 準也  岐,阜,32,105,A3,両,3.92,79.93,×,1,23.3,40.0,53.3,0,3,,,,,,
